databaseId	name	imageUrl	cardBack	type	action	clues	cluesFixed	code	concealed	concealedId	cost	deckbuilderQuantity	doom	encounterNumber	encounterSet	enemyDamage	enemyEvade	enemyFight	enemyHorror	exceptional	faction	free	hasBonded	health	healthPerInvestigator	myriad	numberInPack	packName	parallelContent	permanent	reaction	sanity	setUuid	shroud	side	skillAgility	skillCombat	skillIntellect	skillWild	skillWillpower	stage	starting	subtype	tabooId	tabooName	tabooXp	text	traits	unique	uses	vengeance	victoryPoints	xp
70013	Endless Hunger	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-EndlessHunger.webp	multi_sided	Act	0		0	70013	0			0		7	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	13	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0	<b>If you "sent Eixodolon's Pet to another group":</b>  Choose another group, at random. At the end of the current round, that group spawns their set-aside copy of Eixodolon's Pet in one of their Labyrinthine Halls. Resolve <b>Act 3 Setup</b>.<hr/><b>If Eixodolon's Pet is in the victory display:</b>  <blockquote><i>You breathe a sigh of relief as the creature crumples lifelessly to the ground.</i></blockquote>  Resolve <b>Act 3 Setup.</b><hr/><b>If neither of the above are true:</b>  <blockquote><i>The creature smashes through the glass of its terrarium and lashes out hungrily at anyone nearby.</i></blockquote>  Move Eixodolon's Pet to Chamber of Hunger. It attacks each investigator in the Chamber of Hunger, in player order. Resolve <b>Act 3 Setup.</b>		0				
70014	The Escape	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-TheEscape.webp	multi_sided	Act	0		0	70014	0			0		4	Epic Multiplayer					0	Mythos.	0	0		0	0	14	The Labyrinths of Lunacy	0	0	0		lol		A						3	0		0	None	0	<b>Objective</b> - At the end of the round, if Eixodolon has no remaining health, you may move any damage on him in excess of his health to another group's copy of Eixodolon. Then, advance.		0				
70014	Parallel Labyrinths	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ParallelLabyrinths.webp	multi_sided	Act	0		0	70014	0			0		4	Epic Multiplayer					0	Mythos.	0	0		0	0	14	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0	<b>If any copy of Eixodolon in any surviving group's play area has health remaining:</b>  <blockquote><i>The figure distorts and shimmers through space-time.</i></blockquote>  Flip this act back over.<hr/><b>If each other surviving group's copy of Eixodolon has no health remaining:</b>  - If your group is the only surviving group, proceed to <b>(→R2)</b>.  - If only two groups survived, those groups proceed to <b>(→R3)</b>.  - If all three groups survived, all three groups proceed to <b>(→R4)</b>.		0				
70015	The Escape	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-TheEscape-2.webp	multi_sided	Act	0		0	70015	0			0		4	Single Group					0	Mythos.	0	0		0	0	15	The Labyrinths of Lunacy	0	0	0		lol		A						3	0		0	None	0	<b>Objective</b> - If Eixodolon has no remaining health, advance.		0				
70015	Parallel Labyrinths	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ParallelLabyrinths-2.webp	multi_sided	Act	0		0	70015	0			0		4	Single Group					0	Mythos.	0	0		0	0	15	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0	<b>If you are playing in standalone mode:</b>  Proceed to <b>(→R2)</b>.  <hr/><b>If you are playing as a mini-campaign and this is the first or second group played:</b>  Begin as a new group to discover which resolution is reached.<hr/><b>If you are playing as a mini-campaign, and this is the third group played:</b>  - If only one group survived, proceed to <b>(→R2)</b>.  - If two groups survived, proceed to <b>(→R3)</b>.  - If all three groups survived, proceed to <b>(→R4)</b>.		0				
70016	Chamber of Secrets: Bloody Prison	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfSecretsBloodyPrison.webp	multi_sided	Location	1	3	0	70016	0			0		8	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	16	The Labyrinths of Lunacy	0	0	0		lol	3	A							0		0	None	0	[action]: You pound your fists on the wall of the chamber. Nobody responds.	Prison. Distortion.	0				
70016	Chamber of Secrets	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfSecrets.webp	multi_sided	Location	0		0	70016	0			0		8	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	16	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0		Prison. Distortion.	0				
70017	Chamber of Secrets: Mysterious Prison	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfSecretsMysteriousPrison.webp	multi_sided	Location	1	3	0	70017	0			0		9	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	17	The Labyrinths of Lunacy	0	0	0		lol	3	A							0		0	None	0	[action]: You pound your fists on the wall of the chamber. Nobody responds.	Prison. Distortion.	0				
70017	Chamber of Secrets	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfSecrets-2.webp	multi_sided	Location	0		0	70017	0			0		9	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	17	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0		Prison. Distortion.	0				
70018	Chamber of Secrets: Enshrouded Prison	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfSecretsEnshroudedPrison.webp	multi_sided	Location	1	3	0	70018	0			0		10	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	18	The Labyrinths of Lunacy	0	0	0		lol	3	A							0		0	None	0	[action]: You pound your fists on the wall of the chamber. Nobody responds.	Prison. Distortion.	0				
70018	Chamber of Secrets	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfSecrets-3.webp	multi_sided	Location	0		0	70018	0			0		10	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	18	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0		Prison. Distortion.	0				
70019	Chamber of Rain	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfRain.webp	multi_sided	Location	0	1	0	70019	0			0		11	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	19	The Labyrinths of Lunacy	0	0	0		lol	1	A							0		0	None	0	The Chamber of Rain is sealed shut while the water flows. While it is Act 1, this location gains:  "Investigators cannot move into or out of this location.  <b>Forced</b> - When an investigator here draws an enemy card: Discard it and draw a new card to replace it."	Distortion.	0				
70019	Chamber of Rain	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfRain-2.webp	multi_sided	Location	0		0	70019	0			0		11	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	19	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0		Distortion.	0				
70020	Chamber of Sorrows	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfSorrows.webp	multi_sided	Location	1	1	0	70020	0			0		5	Epic Multiplayer					0	Mythos.	0	0		0	0	20	The Labyrinths of Lunacy	0	0	0		lol	2	A							0		0	None	0	[action]: Test [combat] (1) to try to break down the door to the flooding terrarium. Regardless of whether you succeed or fail, it does not budge. Remember that you "tried your best."	Prison.	0				
70020	Chamber of Sorrows	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfSorrows-2.webp	multi_sided	Location	0		0	70020	0			0		5	Epic Multiplayer					0	Mythos.	0	0		0	0	20	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0		Prison.	0				
70021	Chamber of Sorrows	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfSorrows-3.webp	multi_sided	Location	1	1	0	70021	0			0		5	Single Group					0	Mythos.	0	0		0	0	21	The Labyrinths of Lunacy	0	0	0		lol	2	A							0		0	None	0	[action]: Test [willpower] (2) to interpret the diagram inscribed on the glass. If you succeed, take control of 1 clue on an investigator in either Chamber of Sorrows or Chamber of Rain (or from that location if you are the only investigator in the game). Any investigator in either Chamber of Sorrows or Chamber of Rain may perform this action.	Prison.	0				
70021	Chamber of Sorrows	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfSorrows-4.webp	multi_sided	Location	0		0	70021	0			0		5	Single Group					0	Mythos.	0	0		0	0	21	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0		Prison.	0				
70022	Chamber of Night	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfNight.webp	multi_sided	Location	1	2	0	70022	0			0		6	Epic Multiplayer					0	Mythos.	0	0		0	0	22	The Labyrinths of Lunacy	0	0	0		lol	3	A							0		0	None	0	[action]: You call out for help as loud as you can. Nobody responds.	Prison.	0				
70022	Chamber of Night	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfNight-2.webp	multi_sided	Location	0		0	70022	0			0		6	Epic Multiplayer					0	Mythos.	0	0		0	0	22	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0		Prison.	0				
70023	Chamber of Night	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfNight-3.webp	multi_sided	Location	1	2	0	70023	0			0		6	Single Group					0	Mythos.	0	0		0	0	23	The Labyrinths of Lunacy	0	0	0		lol	3	A							0		0	None	0	[action]: Test [intellect] (4). If you succeed, you notice strange writing inscribed along the wall; look at the revealed side of the location underneath the scenario reference card. When you are satisfied, place it back underneath the scenario reference card.	Prison.	0				
70023	Chamber of Night	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfNight-4.webp	multi_sided	Location	0		0	70023	0			0		6	Single Group					0	Mythos.	0	0		0	0	23	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0		Prison.	0				
70024	Chamber of Regret	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfRegret.webp	multi_sided	Location	1	1	0	70024	0			0		12	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	24	The Labyrinths of Lunacy	0	0	0		lol	1	A							0		0	None	0	No more than one investigator may be in the Chamber of Regret at a time.  [action] The investigators spend 2 [per_investigator] clues, as a group: You pull one of the 3 levers (choose one): left, middle, or right. As soon as you do, the gate slams shut behind you. You cannot leave the Chamber of Regret for the remainder of the current act.	Distortion.	0				
70024	Chamber of Regret	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfRegret-2.webp	multi_sided	Location	0		0	70024	0			0		12	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	24	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0	No more than one investigator may be in the Chamber of Regret at a time.	Distortion.	0				
70025	Labyrinthine Halls: Foul-smelling Path	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-LabyrinthineHallsFoulSmellingPath.webp	multi_sided	Location	0	1	1	70025	0			0		13	The Labyrinths of Lunacy					0	Mythos.	1	0		0	0	25	The Labyrinths of Lunacy	0	0	0		lol	2	A							0		0	None	0	[fast] Choose and discard 2 cards from your hand: You find an old lockbox in a pile of refuse, and decide to leave something behind. At the end of the round, choose another investigator in any group. That investigator draws 2 cards. (Group limit once per game.)		0				
70025	Labyrinthine Halls	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-LabyrinthineHalls.webp	multi_sided	Location	0		0	70025	0			0		13	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	25	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0			0				
70026	Labyrinthine Halls: Corpse-filled Path	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-LabyrinthineHallsCorpseFilledPath.webp	multi_sided	Location	0	1	1	70026	0			0		14	The Labyrinths of Lunacy					0	Mythos.	1	0		0	0	26	The Labyrinths of Lunacy	0	0	0		lol	2	A							0		0	None	0	[fast] Spend 4 resources: You find the corpse of someone you think you once knew, and wish you could have saved them. At the end of the round, choose another investigator in any group. That investigator gains 4 resources. (Group limit once per game.)		0				
70026	Labyrinthine Halls	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-LabyrinthineHalls-2.webp	multi_sided	Location	0		0	70026	0			0		14	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	26	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0			0				
70027	Labyrinthine Halls: Overgrown Path	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-LabyrinthineHallsOvergrownPath.webp	multi_sided	Location	1	1	1	70027	0			0		15	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	27	The Labyrinths of Lunacy	0	0	0		lol	2	A							0		0	None	0	[action] [action]: You peer through an overgrown mirror and see an unfamiliar reflection. At the end of the round, choose another investigator in any group. That investigator may take 2 additional actions during his or her next turn. (Group limit once per game.)		0				
70027	Labyrinthine Halls	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-LabyrinthineHalls-3.webp	multi_sided	Location	0		0	70027	0			0		15	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	27	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0			0				
70028	Chamber of Hunger	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfHunger.webp	multi_sided	Location	0	1	0	70028	0			0		16	The Labyrinths of Lunacy					0	Mythos.	1	0		0	0	28	The Labyrinths of Lunacy	0	0	0		lol	3	A							0		0	None	0	[fast] If there are no clues on Chamber of Hunger: There is something strange drawn on the glass. Take control of the set-aside Hunger Diagram.	Distortion.	0				
70028	Chamber of Hunger	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfHunger-2.webp	multi_sided	Location	0		0	70028	0			0		16	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	28	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0		Distortion.	0				
70029	Chamber of Decay	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfDecay.webp	multi_sided	Location	0	1	0	70029	0			0		17	The Labyrinths of Lunacy					0	Mythos.	1	0		0	0	29	The Labyrinths of Lunacy	0	0	0		lol	2	A							0		0	None	0	[fast] If there are no clues on Chamber of Decay: There's a journal here with some strange scribblings. Take control of the set-aside Decay Diagram.	Distortion.	0				
70029	Chamber of Decay	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfDecay-2.webp	multi_sided	Location	0		0	70029	0			0		17	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	29	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0		Distortion.	0				
70030	Chamber of Rot	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfRot.webp	multi_sided	Location	0	1	0	70030	0			0		18	The Labyrinths of Lunacy					0	Mythos.	1	0		0	0	30	The Labyrinths of Lunacy	0	0	0		lol	3	A							0		0	None	0	[fast] If there are no clues on Chamber of Rot: There is something strange etched on the walls. Take control of the set-aside Rot Diagram.	Distortion.	0				
70030	Chamber of Rot	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfRot-2.webp	multi_sided	Location	0		0	70030	0			0		18	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	30	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0		Distortion.	0				
70031	Chamber of Poison	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfPoison.webp	multi_sided	Location	1	0	0	70031	0			0		19	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	31	The Labyrinths of Lunacy	0	0	0		lol	4	A							0		0	None	0	[action]: You cross the noxious pit and turn the valve at the end. <i>(Beware - activating this ability without the antidote may be deadly.)</i>		0				
70031	Chamber of Poison	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-ChamberOfPoison-2.webp	multi_sided	Location	0		0	70031	0			0		19	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	31	The Labyrinths of Lunacy	0	0	0		lol		B							0		0	None	0	The ladder leading into the Chamber of Poison must be lowered. As an additional cost to enter the Chamber of Poison, investigators in the Chamber of Rot must spend 1 [per_investigator] clues, as a group.		0				
70032	Abandoned Warehouse	arkham-horror-living-card-game/the-labyrinths-of-lunacy/ArkhamHorrorLivingCardGame-TheLabyrinthsOfLunacy-AbandonedWarehouse.webp	multi_sided	Location	0	2	0	70032	0			0		20	The Labyrinths of Lunacy					0	Mythos.	0	0		0	0	32	The Labyrinths of Lunacy	0	0	0		lol	3	A							0		0	None	0		Distortion.	0				
