cardid,name,cost,color,threshold,type,traits,unique,faction,text,attack,defense,setcode,source,rarity,pve,aionly,socketed,number,block,released,ingame,original,aaprint,reprint,aa,version,banned,notcollectable,artist,guid
5381,Sign of Suffering,0,SB,SB,Bane,,0,,"When you draw this, reveal it. Then, discard your hand. Then, draw a card for each card discarded this way.",,,doom,,g,0,0,0,0,0,1,1,0,0,0,0,0,,1,Markella Stavropoulo,d2afafa9-9271-45ce-9717-fb3a0517f64e
5382,Noxsting Terminus,6,B,BB,Troop,Ender Terminus,0,,<b>Lethal</b>,4,4,doom,,c,0,0,0,420,0,1,1,0,0,0,0,0,,0,,d11549e8-df5e-42e3-af03-683c4b566cbc
5383,Bloodsting Terminus,5,B,BB,Troop,Ender Terminus,0,,"<b>Lethal</b>, <b>Lifedrain</b>",4,3,doom,,c,0,0,0,343,0,1,1,0,0,0,0,0,,0,,f9c2e7f0-d0f4-4bb6-a0ec-5ac9893f0707
5384,Noxsteed Terminus,5,BD,BD,Troop,Ender Terminus,0,,"<b>Lethal</b>, <b>Steadfast</b>",4,4,doom,,c,0,0,0,418,0,1,1,0,0,0,0,0,,0,,624bb101-dc99-4e4c-abad-645d8d4d39f5
5385,Noxshell Terminus,4,BD,BD,Troop,Ender Terminus,0,,<b>Lethal</b>,2,5,doom,,c,0,0,0,417,0,1,1,0,0,0,0,0,,0,,0f3bc226-c698-4450-ae6b-aa657725d0a8
5386,Fleetsting Terminus,5,BR,BR,Troop,Ender Terminus,0,,"<b>Lethal</b>, <b>Speed</b>",4,3,doom,,c,0,0,0,373,0,1,1,0,0,0,0,0,,0,,566711c3-2ead-4fcc-8a05-49b7584db593
5387,Noxtusk Terminus,6,BR,BR,Troop,Ender Terminus,0,,"<b>Lethal</b>, <b>Rage 2</b>",3,5,doom,,c,0,0,0,422,0,1,1,0,0,0,0,0,,0,,2b020a9a-2696-4bbd-afc9-a8cf79612339
5388,Noxwing Terminus,5,BS,BS,Troop,Ender Terminus,0,,"<b>Lethal</b>, <b>Flight</b>",3,4,doom,,c,0,0,0,424,0,1,1,0,0,0,0,0,,0,,f33022e2-d3b5-4dae-b4d9-c30be5d90f0b
5389,Noxcloak Terminus,7,BS,BS,Troop,Ender Terminus,0,,"<b>Lethal</b>, <b>Spellshield</b>",6,4,doom,,c,0,0,0,415,0,1,1,0,0,0,0,0,,0,,5329470a-5b8f-4c9c-97ba-538c395aeff4
5390,Noxtongue Terminus,4,BW,BW,Troop,Ender Terminus,0,,"<b>Lethal</b>, <b>Skyguard</b>",3,4,doom,,c,0,0,0,421,0,1,1,0,0,0,0,0,,0,,0120707c-82e6-435c-aedf-54114626115e
5391,Noxstench Terminus,5,BW,BW,Troop,Ender Terminus,0,,"<b>Lethal</b>, <b>Crush</b>",5,3,doom,,c,0,0,0,419,0,1,1,0,0,0,0,0,,0,,46bee39d-1df4-44e6-82d7-0a507e0c430c
5392,Noxbone Terminus,7,B,BB,Troop,Ender Terminus,0,,<b>Lethal</b><p><b>Rebirth</b>,5,5,doom,,u,0,0,0,413,0,1,1,0,0,0,0,0,,0,,2a6f84a3-ae87-4549-9bea-c5a850e9d960
5393,Noxtwin Terminus,6,BD,BD,Troop,Ender Terminus,0,,<b>Lethal</b><p>[ONE-SHOT]: <b>Deploy</b> - Summon a copy of this.,3,3,doom,,u,0,0,0,423,0,1,1,0,0,0,0,0,,0,,302d906b-ad39-44de-b2c4-7b1e495963a0
5394,Noxmaw Terminus,4,BR,BR,Troop,Ender Terminus,0,,"<b>Lethal</b>, <b>Feral</b>",3,3,doom,,u,0,0,0,416,0,1,1,0,0,0,0,0,,0,,93174611-0991-414d-a251-c4a523d9b71e
5395,Stormsting Terminus,6,BS,BS,Troop,Ender Terminus,0,,"<b>Lethal</b><p>When this deals damage to a champion, draw a card.",4,4,doom,,u,0,0,0,439,0,1,1,0,0,0,0,0,,0,,841661ea-2d7d-4fa6-b69a-456371790090
5396,Noxclaw Terminus,7,BW,BW,Troop,Ender Terminus,0,,<b>Lethal</b><p><b>Deploy</b> - This battles target opposing troop.,5,4,doom,,u,0,0,0,414,0,1,1,0,0,0,0,0,,0,,587938bb-39a1-4905-bceb-7603a294f6a1
5397,Bloodleech Terminus,4,B,BB,Troop,Ender Terminus,0,,<b>Lifedrain</b>,4,2,doom,,c,0,0,0,337,0,1,1,0,0,0,0,0,,0,,0d6ca447-34e8-4a16-a4af-db75be389f64
5398,Bloodsteed Terminus,4,BD,BD,Troop,Ender Terminus,0,,"<b>Lifedrain</b>, <b>Steadfast</b>",4,3,doom,,c,0,0,0,341,0,1,1,0,0,0,0,0,,0,,b5829aa2-96f9-4899-8545-5abff224e197
5399,Bloodshell Terminus,3,BD,BD,Troop,Ender Terminus,0,,<b>Lifedrain</b>,2,4,doom,,c,0,0,0,339,0,1,1,0,0,0,0,0,,0,,dbd3d43e-5f22-4660-ba7b-8d24f62bfce6
5400,Bloodfoot Terminus,4,BR,BR,Troop,Ender Terminus,0,,"<b>Lifedrain</b>, <b>Speed</b>",4,2,doom,,c,0,0,0,336,0,1,1,0,0,0,0,0,,0,,bdf2deb2-8740-4a86-b7c2-a7434e5e8724
5401,Bloodtusk Terminus,5,BR,BR,Troop,Ender Terminus,0,,"<b>Lifedrain</b>, <b>Rage 2</b>",3,4,doom,,c,0,0,0,345,0,1,1,0,0,0,0,0,,0,,4039ad37-11d0-48ed-abd6-eb661c2ef35c
5402,Bloodwing Terminus,4,BS,BS,Troop,Ender Terminus,0,,"<b>Lifedrain</b>, <b>Flight</b>",3,3,doom,,c,0,0,0,347,0,1,1,0,0,0,0,0,,0,,98cf1efd-098d-4623-aa6a-170d79fd6741
5403,Bloodcloak Terminus,6,BS,BS,Troop,Ender Terminus,0,,"<b>Lifedrain</b>, <b>Spellshield</b>",6,3,doom,,c,0,0,0,335,0,1,1,0,0,0,0,0,,0,,776df5bc-21bb-4818-84e1-e681dd8a50c4
5404,Bloodtongue Terminus,3,BW,BW,Troop,Ender Terminus,0,,"<b>Lifedrain</b>, <b>Skyguard</b>",3,3,doom,,c,0,0,0,344,0,1,1,0,0,0,0,0,,0,,364d6cc3-74ef-4b47-beaf-6ca1f883a505
5405,Bloodstench Terminus,4,BW,BW,Troop,Ender Terminus,0,,"<b>Lifedrain</b>, <b>Crush</b>",5,2,doom,,c,0,0,0,342,0,1,1,0,0,0,0,0,,0,,ca0acc81-7c3f-46b3-9d2a-8ac230a873dc
5406,Bloodbone Terminus,6,B,BB,Troop,Ender Terminus,0,,<b>Lifedrain</b><p><b>Rebirth</b>,5,4,doom,,u,0,0,0,333,0,1,1,0,0,0,0,0,,0,,9a72b452-fe21-4a6c-bd34-7ba4484a6df9
5407,Bloodtwin Terminus,5,BD,BD,Troop,Ender Terminus,0,,<b>Lifedrain</b><p>[ONE-SHOT]: <b>Deploy</b> - Summon a copy of this.,3,2,doom,,u,0,0,0,346,0,1,1,0,0,0,0,0,,0,,8dc0f2a0-e73e-4298-955b-31098558a772
5408,Bloodmaw Terminus,3,BR,BR,Troop,Ender Terminus,0,,"<b>Lifedrain</b>, <b>Feral</b>",3,2,doom,,u,0,0,0,338,0,1,1,0,0,0,0,0,,0,,8972ccbe-443c-4c43-9feb-4dfc952ae46d
5409,Bloodsight Terminus,5,BS,BS,Troop,Ender Terminus,0,,"<b>Lifedrain</b><p>When this deals damage to a champion, draw a card.",4,3,doom,,u,0,0,0,340,0,1,1,0,0,0,0,0,,0,,c377df1b-4983-48bb-9709-917d3ed7dbe8
5410,Bloodclaw Terminus,6,BW,BW,Troop,Ender Terminus,0,,<b>Lifedrain</b><p><b>Deploy</b> - This battles target opposing troop.,5,3,doom,,u,0,0,0,334,0,1,1,0,0,0,0,0,,0,,64ff0988-3277-4d0d-8f99-1030dc58321d
5411,Brightsteed Terminus,4,D,DD,Troop,Ender Terminus,0,,<b>Steadfast</b>,4,4,doom,,c,0,0,0,351,0,1,1,0,0,0,0,0,,0,,51c82818-2e63-462f-b892-57fd1e348c67
5412,Ironsteed Terminus,3,D,DD,Troop,Ender Terminus,0,,<b>Steadfast</b>,2,5,doom,,c,0,0,0,402,0,1,1,0,0,0,0,0,,0,,10a5ab4c-ea6b-4ed8-a592-c40934a6b2b2
5413,Fleetsteed Terminus,4,DR,DR,Troop,Ender Terminus,0,,"<b>Steadfast</b>, <b>Speed</b>",4,3,doom,,c,0,0,0,371,0,1,1,0,0,0,0,0,,0,,e9602182-2f94-4a82-b7e8-03b88698fccb
5414,Brighttusk Terminus,5,DR,DR,Troop,Ender Terminus,0,,"<b>Steadfast</b>, <b>Rage 2</b>",3,5,doom,,c,0,0,0,354,0,1,1,0,0,0,0,0,,0,,5ce8e4ee-ab42-4696-bf02-4fafe7ee91bc
5415,Brightwing Terminus,4,DS,DS,Troop,Ender Terminus,0,,"<b>Steadfast</b>, <b>Flight</b>",3,4,doom,,c,0,0,0,355,0,1,1,0,0,0,0,0,,0,,08d4b1ff-eb06-459e-9158-29f15de2401c
5416,Brightcloak Terminus,6,DS,DS,Troop,Ender Terminus,0,,"<b>Steadfast</b>, <b>Spellshield</b>",6,4,doom,,c,0,0,0,349,0,1,1,0,0,0,0,0,,0,,0361c468-4ee8-47ca-86e3-9d60a7ae1175
5417,Brighttongue Terminus,3,DW,DW,Troop,Ender Terminus,0,,"<b>Steadfast</b>, <b>Skyguard</b>",3,4,doom,,c,0,0,0,353,0,1,1,0,0,0,0,0,,0,,8a4566f2-050f-4471-b737-0219f9dae721
5418,Brightstench Terminus,4,DW,DW,Troop,Ender Terminus,0,,"<b>Steadfast</b>, <b>Crush</b>",5,3,doom,,c,0,0,0,352,0,1,1,0,0,0,0,0,,0,,971dcf33-2496-42d6-b038-dfdc0cc73970
5419,Gravesteed Terminus,6,DB,DB,Troop,Ender Terminus,0,,<b>Steadfast</b><p><b>Rebirth</b>,5,5,doom,,u,0,0,0,392,0,1,1,0,0,0,0,0,,0,,d2506de3-192e-45ee-bce1-15a701fc4ed6
5420,Echosteed Terminus,5,D,DD,Troop,Ender Terminus,0,,<b>Steadfast</b><p>[ONE-SHOT]: <b>Deploy</b> - Summon a copy of this.,3,3,doom,,u,0,0,0,359,0,1,1,0,0,0,0,0,,0,,c6b8a234-a016-402e-81a3-42ec62377550
5421,Brightmaw Terminus,3,DR,DR,Troop,Ender Terminus,0,,"<b>Steadfast</b>, <b>Feral</b>",3,3,doom,,u,0,0,0,350,0,1,1,0,0,0,0,0,,0,,b5fc001c-696a-4c18-95d7-56f9d84a8596
5422,Stormsteed Terminus,5,DS,DS,Troop,Ender Terminus,0,,"<b>Steadfast</b><p>When this deals damage to a champion, draw a card.",4,4,doom,,u,0,0,0,437,0,1,1,0,0,0,0,0,,0,,c7aa5ac2-c539-486f-8729-94933e16b404
5423,Brightclaw Terminus,6,DW,DW,Troop,Ender Terminus,0,,<b>Steadfast</b><p><b>Deploy</b> - This battles target opposing troop.,5,4,doom,,u,0,0,0,348,0,1,1,0,0,0,0,0,,0,,c7c5d4aa-fd07-46aa-82ea-e04eba76ac08
5424,Ironshell Terminus,2,D,DD,Troop,Ender Terminus,0,,,0,6,doom,,c,0,0,0,401,0,1,1,0,0,0,0,0,,0,,d46b3fb4-53ad-4e79-8600-7491cc746a8a
5425,Fleetshell Terminus,3,DR,DR,Troop,Ender Terminus,0,,<b>Speed</b>,2,4,doom,,c,0,0,0,370,0,1,1,0,0,0,0,0,,0,,fc609d81-5300-41bd-b8b9-bac489f08834
5426,Irontusk Terminus,4,DR,DR,Troop,Ender Terminus,0,,<b>Rage 2</b>,1,6,doom,,c,0,0,0,405,0,1,1,0,0,0,0,0,,0,,dc1c1460-e902-4a35-a9fd-22c65b7b35bb
5427,Ironwing Terminus,3,DS,DS,Troop,Ender Terminus,0,,<b>Flight</b>,1,5,doom,,c,0,0,0,407,0,1,1,0,0,0,0,0,,0,,367922db-f4ef-48bc-a98b-c102ff492227
5428,Ironcloak Terminus,5,DS,DS,Troop,Ender Terminus,0,,<b>Spellshield</b>,4,5,doom,,c,0,0,0,399,0,1,1,0,0,0,0,0,,0,,90deb37a-7952-43b7-ab00-997423bebefc
5429,Irontongue Terminus,2,DW,DW,Troop,Ender Terminus,0,,<b>Skyguard</b>,1,5,doom,,c,0,0,0,404,0,1,1,0,0,0,0,0,,0,,3f94bf2c-c17c-4c82-88cc-cb48a62d37cd
5430,Ironstench Terminus,3,DW,DW,Troop,Ender Terminus,0,,<b>Crush</b>,3,4,doom,,c,0,0,0,403,0,1,1,0,0,0,0,0,,0,,53709fd9-918d-4682-b709-41cae11b0aec
5431,Graveshell Terminus,5,DB,DB,Troop,Ender Terminus,0,,<b>Rebirth</b>,3,6,doom,,u,0,0,0,391,0,1,1,0,0,0,0,0,,0,,c4d26a17-5a3b-4680-879b-ad53b1834c19
5432,Irontwin Terminus,4,D,DD,Troop,Ender Terminus,0,,[ONE-SHOT]: <b>Deploy</b> - Summon a copy of this.,1,4,doom,,u,0,0,0,406,0,1,1,0,0,0,0,0,,0,,e5c58ff0-a4a6-495a-a371-4b033f992e92
5433,Ironmaw Terminus,2,DR,DR,Troop,Ender Terminus,0,,<b>Feral</b>,1,4,doom,,u,0,0,0,400,0,1,1,0,0,0,0,0,,0,,b6dc53ac-ba83-4386-80e5-97a4ed1dbdcf
5434,Stormshell Terminus,4,DS,DS,Troop,Ender Terminus,0,,"When this deals damage to a champion, draw a card.",2,5,doom,,u,0,0,0,435,0,1,1,0,0,0,0,0,,0,,9f771831-0621-4230-b970-336a8a2213d4
5435,Ironclaw Terminus,5,DW,DW,Troop,Ender Terminus,0,,<b>Deploy</b> - This battles target opposing troop.,3,5,doom,,u,0,0,0,398,0,1,1,0,0,0,0,0,,0,,b4193d73-10a5-4148-b8f4-3e295d3d6a6f
5436,Fleetfoot Terminus,4,R,RR,Troop,Ender Terminus,0,,<b>Speed</b>,4,2,doom,,c,0,0,0,368,0,1,1,0,0,0,0,0,,0,,34747792-982b-4d82-be7d-0436dc7cacf8
5437,Fleettusk Terminus,5,R,RR,Troop,Ender Terminus,0,,"<b>Speed</b>, <b>Rage 2</b>",3,4,doom,,c,0,0,0,375,0,1,1,0,0,0,0,0,,0,,3af658d7-3048-41cc-b0b0-25648d7ccadd
5438,Fleetwing Terminus,4,RS,RS,Troop,Ender Terminus,0,,"<b>Speed</b>, <b>Flight</b>",3,3,doom,,c,0,0,0,377,0,1,1,0,0,0,0,0,,0,,f4d9254a-c5ab-4327-88cf-7ab5ba538276
5439,Fleetcloak Terminus,6,RS,RS,Troop,Ender Terminus,0,,"<b>Speed</b>, <b>Spellshield</b>",6,3,doom,,c,0,0,0,367,0,1,1,0,0,0,0,0,,0,,4e750f3b-76b8-418a-b38c-703a8482eb21
5440,Fleettongue Terminus,3,RW,RW,Troop,Ender Terminus,0,,"<b>Speed</b>, <b>Skyguard</b>",3,3,doom,,c,0,0,0,374,0,1,1,0,0,0,0,0,,0,,83b21e05-b595-47d3-afb1-58d4e7be9fca
5441,Fleetstench Terminus,4,RW,RW,Troop,Ender Terminus,0,,"<b>Speed</b>, <b>Crush</b>",5,2,doom,,c,0,0,0,372,0,1,1,0,0,0,0,0,,0,,590f97e3-76db-471d-9d14-21ac639369b3
5442,Fleetbone Terminus,6,RB,RB,Troop,Ender Terminus,0,,<b>Speed</b><p><b>Rebirth</b>,5,4,doom,,u,0,0,0,365,0,1,1,0,0,0,0,0,,0,,19e7cf65-d141-4e43-936d-fce8fc87a1d3
5443,Fleettwin Terminus,5,RD,RD,Troop,Ender Terminus,0,,<b>Speed</b><p>[ONE-SHOT]: <b>Deploy</b> - Summon a copy of this.,3,2,doom,,u,0,0,0,376,0,1,1,0,0,0,0,0,,0,,5256c358-0941-4541-8818-9ca66fc921ee
5444,Fleetmaw Terminus,3,R,RR,Troop,Ender Terminus,0,,"<b>Speed</b>, <b>Feral</b>",3,2,doom,,u,0,0,0,369,0,1,1,0,0,0,0,0,,0,,8fae28ac-4a22-4691-8f72-3bcfda81ea01
5445,Stormfoot Terminus,5,RS,RS,Troop,Ender Terminus,0,,"<b>Speed</b><p>When this deals damage to a champion, draw a card.",4,3,doom,,u,0,0,0,433,0,1,1,0,0,0,0,0,,0,,6efecb5d-89f3-4282-a7ad-b33449a116be
5446,Fleetclaw Terminus,6,RW,RW,Troop,Ender Terminus,0,,<b>Speed</b><p><b>Deploy</b> - This battles target opposing troop.,5,3,doom,,u,0,0,0,366,0,1,1,0,0,0,0,0,,0,,c0e4051d-7329-4c70-954f-fd145f1e6641
5447,Goretusk Terminus,6,R,RR,Troop,Ender Terminus,0,,<b>Rage 4</b>,2,6,doom,,c,0,0,0,385,0,1,1,0,0,0,0,0,,0,,ebf5c9cf-f456-4150-8ccc-fb949611bb40
5448,Gorewing Terminus,5,RS,RS,Troop,Ender Terminus,0,,"<b>Rage 2</b>, <b>Flight</b>",2,5,doom,,c,0,0,0,386,0,1,1,0,0,0,0,0,,0,,97cd0cc7-1730-4e23-abcd-9247cb46c35d
5449,Gorecloak Terminus,7,RS,RS,Troop,Ender Terminus,0,,"<b>Rage 2</b>, <b>Spellshield</b>",5,5,doom,,c,0,0,0,382,0,1,1,0,0,0,0,0,,0,,a92b5106-7081-4da0-ae6d-1006f050755a
5450,Goretongue Terminus,4,RW,RW,Troop,Ender Terminus,0,,"<b>Rage 2</b>, <b>Skyguard</b>",2,5,doom,,c,0,0,0,384,0,1,1,0,0,0,0,0,,0,,0eff0e21-f56e-4869-9139-c799b528754e
5451,Trolltusk Terminus,5,RW,RW,Troop,Ender Terminus,0,,"<b>Rage 2</b>, <b>Crush</b>",4,4,doom,,c,0,0,0,449,0,1,1,0,0,0,0,0,,0,,492c53f1-d5b3-42a0-b785-31fa26b0e033
5452,Gravetusk Terminus,7,RB,RB,Troop,Ender Terminus,0,,<b>Rage 2</b><p><b>Rebirth</b>,4,6,doom,,u,0,0,0,395,0,1,1,0,0,0,0,0,,0,,9022ae01-5b1b-4140-b3e3-b21ac10350af
5453,Echotusk Terminus,6,RD,RD,Troop,Ender Terminus,0,,<b>Rage 2</b><p>[ONE-SHOT]: <b>Deploy</b> - Summon a copy of this.,2,4,doom,,u,0,0,0,362,0,1,1,0,0,0,0,0,,0,,bfd3570a-674b-45ee-8e43-b6be025021cd
5454,Goremaw Terminus,4,R,RR,Troop,Ender Terminus,0,,"<b>Rage 2</b>, <b>Feral</b>",2,4,doom,,u,0,0,0,383,0,1,1,0,0,0,0,0,,0,,bb1ba158-bcce-4955-b1b5-f4fc4c4ff91a
5455,Stormtusk Terminus,6,RS,RS,Troop,Ender Terminus,0,,"<b>Rage 2</b><p>When this deals damage to a champion, draw a card.",3,5,doom,,u,0,0,0,441,0,1,1,0,0,0,0,0,,0,,a2124651-3504-4d7f-bd10-dfbe42c9befa
5456,Goreclaw Terminus,7,RW,RW,Troop,Ender Terminus,0,,<b>Rage 2</b><p><b>Deploy</b> - This battles target opposing troop.,4,5,doom,,u,0,0,0,381,0,1,1,0,0,0,0,0,,0,,dac97c94-8f71-4711-aa26-3661672d79fd
5457,Skywing Terminus,4,S,SS,Troop,Ender Terminus,0,,<b>Flight</b>,2,4,doom,,c,0,0,0,429,0,1,1,0,0,0,0,0,,0,,8763e56f-3e06-48ef-a72a-e23d21b92f04
5458,Mistwing Terminus,6,S,SS,Troop,Ender Terminus,0,,"<b>Flight</b>, <b>Spellshield</b>",5,4,doom,,c,0,0,0,412,0,1,1,0,0,0,0,0,,0,,d5593e5c-0d2c-4c03-867a-992acbfb5c36
5459,Vinewing Terminus,3,SW,SW,Troop,Ender Terminus,0,,"<b>Flight</b>, <b>Skyguard</b>",2,4,doom,,c,0,0,0,452,0,1,1,0,0,0,0,0,,0,,3f414754-b383-4928-a926-61335985aeae
5460,Trollwing Terminus,4,SW,SW,Troop,Ender Terminus,0,,"<b>Flight</b>, <b>Crush</b>",4,3,doom,,c,0,0,0,450,0,1,1,0,0,0,0,0,,0,,a09c06e8-fbe1-486b-9ecc-974d029f3b89
5461,Gravewing Terminus,6,SB,SB,Troop,Ender Terminus,0,,<b>Flight</b><p><b>Rebirth</b>,4,5,doom,,u,0,0,0,397,0,1,1,0,0,0,0,0,,0,,4dd169a2-8bb3-4b35-bc77-f9b087358281
5462,Echowing Terminus,5,SD,SD,Troop,Ender Terminus,0,,<b>Flight</b><p>[ONE-SHOT]: <b>Deploy</b> - Summon a copy of this.,2,3,doom,,u,0,0,0,364,0,1,1,0,0,0,0,0,,0,,e9ad73b5-4646-4c2c-bec9-2b137dbd4df8
5463,Frothwing Terminus,3,SR,SR,Troop,Ender Terminus,0,,"<b>Flight</b>, <b>Feral</b>",2,3,doom,,u,0,0,0,380,0,1,1,0,0,0,0,0,,0,,dc2a3902-be63-4e77-a672-41f3e863ee64
5464,Stormwing Terminus,5,S,SS,Troop,Ender Terminus,0,,"<b>Flight</b><p>When this deals damage to a champion, draw a card.",3,4,doom,,u,0,0,0,443,0,1,1,0,0,0,0,0,,0,,6ae92b74-774d-4be1-bc4a-39db82745e6f
5465,Ripwing Terminus,6,SW,SW,Troop,Ender Terminus,0,,<b>Flight</b><p><b>Deploy</b> - This battles target opposing troop.,4,4,doom,,u,0,0,0,428,0,1,1,0,0,0,0,0,,0,,04f13335-7dbf-4cf4-8355-9fa3d530a818
5466,Mistcloak Terminus,8,S,SS,Troop,Ender Terminus,0,,<b>Spellshield</b>,8,4,doom,,c,0,0,0,409,0,1,1,0,0,0,0,0,,0,,d5e61a6f-8de1-4165-b27c-4d13495c8c66
5467,Misttongue Terminus,5,SW,SW,Troop,Ender Terminus,0,,"<b>Spellshield</b>, <b>Skyguard</b>",5,4,doom,,c,0,0,0,411,0,1,1,0,0,0,0,0,,0,,4aaf480c-768b-4f1b-8a6f-38ed86d7cb8d
5468,Trollcloak Terminus,6,SW,SW,Troop,Ender Terminus,0,,"<b>Spellshield</b>, <b>Crush</b>",7,3,doom,,c,0,0,0,445,0,1,1,0,0,0,0,0,,0,,b0df7a14-bf76-4d84-911e-bbc2224077eb
5469,Gravecloak Terminus,8,SB,SB,Troop,Ender Terminus,0,,<b>Spellshield</b><p><b>Rebirth</b>,7,5,doom,,u,0,0,0,389,0,1,1,0,0,0,0,0,,0,,5f5dfbd8-5856-439e-b75f-4de836a192ce
5470,Echocloak Terminus,7,SD,SD,Troop,Ender Terminus,0,,<b>Spellshield</b><p>[ONE-SHOT]: <b>Deploy</b> - Summon a copy of this.,5,3,doom,,u,0,0,0,357,0,1,1,0,0,0,0,0,,0,,de15b8e1-e16d-4b4d-ac0a-13873c96dbb6
5471,Mistmaw Terminus,5,SR,SR,Troop,Ender Terminus,0,,"<b>Spellshield</b>, <b>Feral</b>",5,3,doom,,u,0,0,0,410,0,1,1,0,0,0,0,0,,0,,dd056aff-4405-4b46-864f-5b1249ad9722
5472,Stormcloak Terminus,7,S,SS,Troop,Ender Terminus,0,,"<b>Spellshield</b><p>When this deals damage to a champion, draw a card.",6,4,doom,,u,0,0,0,432,0,1,1,0,0,0,0,0,,0,,40b922f4-1575-4c5c-a251-08509b67eeda
5473,Mistclaw Terminus,8,SW,SW,Troop,Ender Terminus,0,,<b>Spellshield</b><p><b>Deploy</b> - This battles target opposing troop.,7,4,doom,,u,0,0,0,408,0,1,1,0,0,0,0,0,,0,,b7e8ca04-bf39-4532-b5bd-872a365753fc
5474,Vinetongue Terminus,2,W,WW,Troop,Ender Terminus,0,,<b>Skyguard</b>,2,4,doom,,c,0,0,0,451,0,1,1,0,0,0,0,0,,0,,90d11c1a-259b-48ed-b650-85c4715f6f75
5475,Trolltongue Terminus,3,W,WW,Troop,Ender Terminus,0,,"<b>Skyguard</b>, <b>Crush</b>",4,3,doom,,c,0,0,0,448,0,1,1,0,0,0,0,0,,0,,300840ea-cee4-4092-a070-0a1f6dfba2ca
5476,Gravetongue Terminus,5,WB,WB,Troop,Ender Terminus,0,,<b>Skyguard</b><p><b>Rebirth</b>,4,5,doom,,u,0,0,0,394,0,1,1,0,0,0,0,0,,0,,c1f44763-7d63-4f6d-9ea9-edad3863dec2
5477,Echotongue Terminus,4,WD,WD,Troop,Ender Terminus,0,,<b>Skyguard</b><p>[ONE-SHOT]: <b>Deploy</b> - Summon a copy of this.,2,3,doom,,u,0,0,0,361,0,1,1,0,0,0,0,0,,0,,751b92dd-ed30-4e5e-a132-36a39e8de960
5478,Frothtongue Terminus,2,WR,WR,Troop,Ender Terminus,0,,"<b>Skyguard</b>, <b>Feral</b>",2,3,doom,,u,0,0,0,379,0,1,1,0,0,0,0,0,,0,,6aa15d4e-5943-427b-af8a-f5af458b336c
5479,Stormtongue Terminus,4,WS,WS,Troop,Ender Terminus,0,,"<b>Skyguard</b><p>When this deals damage to a champion, draw a card.",3,4,doom,,u,0,0,0,440,0,1,1,0,0,0,0,0,,0,,ba6ee010-d8de-4dd5-a449-835158219d4e
5480,Riptongue Terminus,5,W,WW,Troop,Ender Terminus,0,,<b>Skyguard</b><p><b>Deploy</b> - This battles target opposing troop.,4,4,doom,,u,0,0,0,427,0,1,1,0,0,0,0,0,,0,,a043168c-27c3-448a-8da7-d76c54273bd2
5481,Trollstench Terminus,4,W,WW,Troop,Ender Terminus,0,,<b>Crush</b>,6,2,doom,,c,0,0,0,447,0,1,1,0,0,0,0,0,,0,,0a95b146-0db2-4d1e-a9c5-d69d27ab4382
5482,Gravestench Terminus,6,WB,WB,Troop,Ender Terminus,0,,<b>Crush</b><p><b>Rebirth</b>,6,4,doom,,u,0,0,0,393,0,1,1,0,0,0,0,0,,0,,e4477970-b785-47c1-adf7-b05090cf5495
5483,Echostench Terminus,5,WD,WD,Troop,Ender Terminus,0,,<b>Crush</b><p>[ONE-SHOT]: <b>Deploy</b> - Summon a copy of this.,4,2,doom,,u,0,0,0,360,0,1,1,0,0,0,0,0,,0,,c8b9f470-b899-4e2f-94da-fdf732387195
5484,Trollmaw Terminus,3,WR,WR,Troop,Ender Terminus,0,,"<b>Crush</b>, <b>Feral</b>",4,2,doom,,u,0,0,0,446,0,1,1,0,0,0,0,0,,0,,334f81fd-fe96-4709-9021-0351f35a512c
5485,Stormstench Terminus,5,WS,WS,Troop,Ender Terminus,0,,"<b>Crush</b><p>When this deals damage to a champion, draw a card.",5,3,doom,,u,0,0,0,438,0,1,1,0,0,0,0,0,,0,,9f377ff8-c130-4a2f-96ee-d8ed8ac2cf9b
5486,Trollclaw Terminus,6,W,WW,Troop,Ender Terminus,0,,<b>Crush</b><p><b>Deploy</b> - This battles target opposing troop.,6,3,doom,,u,0,0,0,444,0,1,1,0,0,0,0,0,,0,,1d4700fc-809e-46bb-8a8f-14cdd5c4d9c5
5487,Gravebone Terminus,8,B,BB,Troop,Ender Terminus,0,,<b>Rebirth</b>,6,6,doom,,u,0,0,0,387,0,1,1,0,0,0,0,0,,0,,05791ee2-4630-4e22-a679-90f5fe600216
5488,Gravetwin Terminus,7,BD,BD,Troop,Ender Terminus,0,,<b>Rebirth</b><p>[ONE-SHOT]: <b>Deploy</b> - Summon a copy of this.,4,4,doom,,u,0,0,0,396,0,1,1,0,0,0,0,0,,0,,06c963c9-fbdf-4339-bc0f-298ad8ae87d4
5489,Gravemaw Terminus,5,BR,BR,Troop,Ender Terminus,0,,<b>Feral</b><p><b>Rebirth</b>,4,4,doom,,u,0,0,0,390,0,1,1,0,0,0,0,0,,0,,8c9b9bd8-8c01-4149-b68b-fa66168eeda3
5490,Stormbone Terminus,7,BS,BS,Troop,Ender Terminus,0,,"<b>Rebirth</b><p>When this deals damage to a champion, draw a card.",5,5,doom,,u,0,0,0,430,0,1,1,0,0,0,0,0,,0,,76063c46-c88b-44a8-8e58-3bf4dcb49773
