databaseId	name	imageUrl	cardBack	type	subtype	side	uniqueness	packName	rarity	destiny	deploy	power	ability	armor	maneuver	hyperspeed	landspeed	forfeit	politics	icons	cardTypes	lore	text
8_53	Get Alongside That One	star-wars-ccg/endor/StarWarsCcg-Endor-GetAlongsideThatOne.gif	Light	INTERRUPT	USED	LIGHT	UNIQUE	Endor	U	4										ENDOR, INTERRUPT	INTERRUPT	Versatility is key to the Rebellion. The Rebels' ability to adapt to any situation is well-known.	Target two non-creature vehicles with maneuver (one yours, one opponent's) present at same site. Both players draw destiny; add your vehicle's maneuver to your total. Lowest total loses vehicle. OR Your speeder bike piloted by Luke or a scout adds one battle destiny.
8_55	I Have A Really Bad Feeling About This	star-wars-ccg/endor/StarWarsCcg-Endor-IHaveAReallyBadFeelingAboutThis.gif	Light	INTERRUPT	USED	LIGHT	UNIQUE	Endor	C	5										ENDOR, INTERRUPT	INTERRUPT	'I'm rather embarrassed, General Solo, but it appears you are to be the main course at a banquet in my honor.'	If opponent just initiated a battle where opponent has more than double your power, target your highest-ability character in that battle. Draw destiny. If destiny < target's ability, deploy one character there from hand (for free).
8_56	I Know	star-wars-ccg/endor/StarWarsCcg-Endor-IKnow.gif	Light	INTERRUPT	LOST	LIGHT	UNIQUE	Endor	R	5										ENDOR, INTERRUPT	INTERRUPT	Han and Leia chose unusual times to express their true feelings for each other.	If Leia and Han are in a battle together, add two battle destiny. OR If opponent just initiated a battle against Han, you may 'react' by deploying there (for free) Leia and/or her matching weapon from hand and/or Reserve Deck; reshuffle.
8_57	Lost In The Wilderness	star-wars-ccg/endor/StarWarsCcg-Endor-LostInTheWilderness.gif	Light	INTERRUPT	LOST	LIGHT	UNIQUE	Endor	R	4										ENDOR, INTERRUPT	INTERRUPT	Survival training becomes essential when an Imperial Scout trooper is separated from his speeder bike.	Cancel a Force drain at an exterior planet site where opponent has no vehicles or starships. Draw destiny. If destiny > number of opponent's characters at that site, choose one of those characters to be missing.
8_58	Rapid Deployment	star-wars-ccg/endor/StarWarsCcg-Endor-RapidDeployment.gif	Light	INTERRUPT	LOST	LIGHT	UNIQUE	Endor	R	5										ENDOR, INTERRUPT	INTERRUPT	General Solo's strike team was made up of the Alliance's finest ground troops.	At the beginning of your deploy phase, if you occupy an Endor or rebel base site, deploy up to 5 troopers there from Reserve Deck (those troopers deploy -1) and reshuffle. You may not deploy any other characters or starships this turn.
8_59	Sound The Attack	star-wars-ccg/endor/StarWarsCcg-Endor-SoundTheAttack.gif	Light	INTERRUPT	USED_OR_LOST	LIGHT	UNIQUE	Endor	C	5										ENDOR, INTERRUPT	INTERRUPT	Ewok warriors on patrol use primitive animal horns to coordinate their defenses.	USED: Use 1 Force to take into hand one vehicle, weapon or interrupt with 'Ewok' in the title from Reserve Deck; reshuffle. LOST: If your Ewok is defending a battle, add one battle destiny.
8_6	Corporal Janse	star-wars-ccg/endor/StarWarsCcg-Endor-CorporalJanse.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	U	3	2	2	2				1	4	0	ENDOR, REBEL, WARRIOR	REBEL	Sharpshooter from Ukio. Recently joined the Alliance. Former BlasTech employee who evaluated new weapon designs. Served as a scout on hunting expeditions.	When firing a character weapon, adds 1 to each weapon destiny draw. If Janse just targeted with an A280 Sharpshooter Rifle at a character at an adjacent site and is using Sorry About The Mess, it is a Used Interrupt.
8_60	Surprise Counter Assault	star-wars-ccg/endor/StarWarsCcg-Endor-SurpriseCounterAssault.gif	Light	INTERRUPT	LOST	LIGHT	UNRESTRICTED	Endor	R	4										ENDOR, INTERRUPT	INTERRUPT	Chief Chirpa led his Ewok warriors in a counterattack that captured many Imperial soldiers outside the Endor control bunker.	Cancel Counter Assault. OR Use 4 Force to cancel opponent's Force drain at an exterior Endor site. Deploy (for free) from Reserve Deck any number of non-unique Ewoks to that site (Dark Side characters, vehicles and starships here may 'escape' to Used Pile).
8_61	Take the Initiative	star-wars-ccg/endor/StarWarsCcg-Endor-TakeTheInitiative.gif	Light	INTERRUPT	USED_OR_LOST	LIGHT	UNIQUE	Endor	C	3										ENDOR, INTERRUPT	INTERRUPT	The ability to think and act independently gave the Rebels an advantage over their Imperial foes.	USED: If all of your ability in a battle is provided by scouts and/or spies, they each add 1 to your total battle destiny (limit +6). LOST: For remainder of turn, your unique (•) scouts and unique (•) spies are each power +1 (or +2 while being attacked by a creature).
8_62	This Is Absolutely Right	star-wars-ccg/endor/StarWarsCcg-Endor-ThisIsAbsolutelyRight.gif	Light	INTERRUPT	USED	LIGHT	UNIQUE	Endor	R	5										ENDOR, INTERRUPT	INTERRUPT	'He's my brother.'	If Han and Leia are present together at a battleground site (and neither is Undercover), choose one of the following: Your Force drain is +1 at that site this turn. OR Opponent's Force drains at related locations are -1 next turn. OR Cancel This Is Still Wrong.
8_63	Throw Me Another Charge	star-wars-ccg/endor/StarWarsCcg-Endor-ThrowMeAnotherCharge.gif	Light	INTERRUPT	USED	LIGHT	UNIQUE	Endor	U	6										ENDOR, INTERRUPT	INTERRUPT	Han knew that it was urgent that he quickly finished his assignment.	Take one automated weapon into hand from Reserve Deck; reshuffle. OR Add 1 to Deactivate The Shield Generator total. OR Cancel Trooper Charge, Blasted Droid, Trooper Assault or Dark Jedi Presence.
8_64	Were You Looking For Me?	star-wars-ccg/endor/StarWarsCcg-Endor-WereYouLookingForMe.gif	Light	INTERRUPT	USED_OR_LOST	LIGHT	UNRESTRICTED	Endor	R	5										ENDOR, INTERRUPT	INTERRUPT	For the second time in the Endor mission, C-3PO saved the day.	USED: Take one or two communications or protocol droids (or one of each) into hand from Reserve Deck; reshuffle. LOST: Retrieve C-3PO. OR If C-3PO is in battle at a site, add one battle destiny (or two if with three Ewoks).
8_65	Wookiee Guide	star-wars-ccg/endor/StarWarsCcg-Endor-WookieeGuide.gif	Light	INTERRUPT	USED	LIGHT	UNIQUE	Endor	C	4										ENDOR, INTERRUPT	INTERRUPT	Chewie felt right at home in the forests of Endor, which closely resemble the environment on his homeworld of Kashyyyk.	Add 1 to landspeed of your scout at an exterior planet site for remainder of turn. OR If Han is with Leia or Chewie in battle, draw one destiny and subtract it from opponent's attrition against you.
8_66	Yub Yub!	star-wars-ccg/endor/StarWarsCcg-Endor-YubYub.gif	Light	INTERRUPT	USED_OR_LOST	LIGHT	UNIQUE	Endor	C	4										ENDOR, INTERRUPT	INTERRUPT	'You're a jittery little thing, aren't you?'	USED: Add 1 to forfeit of each of your Ewoks for remainder of turn. LOST: Retrieve one card with 'Ewok' in the title. OR Cancel Dead Ewok, Imperial Tyranny or Empire's New Order.
8_67	Chandrila	star-wars-ccg/endor/StarWarsCcg-Endor-Chandrila.gif	Light	LOCATION	SYSTEM	LIGHT	UNIQUE	Endor	U	0	0									ENDOR, DARK_FORCE, LIGHT_FORCE x2, PLANET	LOCATION		Light: If you occupy with a capital starship, Force generation +2 for you here. Mon Mothma deploys -2 at any Chandrila location. / Dark: If you control with two Star Destroyers, Force drain +1 here. If you control with no capital starships, Force drain -1 here.
8_68	Endor	star-wars-ccg/endor/StarWarsCcg-Endor-Endor-2.gif	Light	LOCATION	SYSTEM	LIGHT	UNIQUE	Endor	U	0	0									ENDOR, DARK_FORCE x2, LIGHT_FORCE x2, PLANET	LOCATION		Light: Force drain -1 here. To move your starship here from Sullust, Rendezvous Point or Haven requires -1 Force. / Dark: If you have no Imperials on Endor, Force drain -1 Here.
8_69	Endor: Back Door	star-wars-ccg/endor/StarWarsCcg-Endor-EndorBackDoor-2.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Endor	U	0	0									ENDOR, DARK_FORCE x2, EXTERIOR_SITE, LIGHT_FORCE x2, PLANET, SCOMP_LINK	LOCATION		Light: During your move phase, you may move from Back Door to Bunker (or vice versa). / Dark: If you control, during your move phase, you may move from Back Door to Bunker (or vice versa).
8_7	Corporal Kensaric	star-wars-ccg/endor/StarWarsCcg-Endor-CorporalKensaric.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	R	2	2	2	2				1	4	0	ENDOR, REBEL, WARRIOR	REBEL	Scout responsible for covering the tracks of General Solo's strike team. Served under Bren Derlin during the Battle of Hoth.	When present at an exterior battleground site with your other scout, adds 2 (or 1 if Goo Nee Tay on table) to deploy cost of opponent's characters, vehicles and starships to same site.
8_70	Endor: Bunker	star-wars-ccg/endor/StarWarsCcg-Endor-EndorBunker-2.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Endor	U	0	0									ENDOR, DARK_FORCE, INTERIOR_SITE, PLANET, SCOMP_LINK	LOCATION		Light: Force drain +1 here. If you initiate a battle here, add one battle destiny. / Dark: Once per game, you may deploy Endor Shield from Reserve Deck; reshuffle.
8_71	Endor: Chief Chirpa's Hut	star-wars-ccg/endor/StarWarsCcg-Endor-EndorChiefChirpasHut.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Endor	R	0	0									ENDOR, INTERIOR_SITE, LIGHT_FORCE x2, PLANET	LOCATION		Light: Your Ewoks are deploy -1 here. Chief Chirpa deploys free here. / Dark: If you control Chief Chirpa's Hut, Ewoks at Endor sites are forfeit -1.
8_72	Endor: Dense Forest	star-wars-ccg/endor/StarWarsCcg-Endor-EndorDenseForest-2.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Endor	C	0	0									ENDOR, DARK_FORCE, EXTERIOR_SITE, LIGHT_FORCE x2, PLANET	LOCATION		Light: No starships or vehicles here except speeder bikes, AT-STs, Ewok gliders and creature vehicles. / Dark: No starships or vehicles here except speeder bikes, AT-STs, Ewok gliders and creature vehicles.
8_73	Endor: Ewok Village	star-wars-ccg/endor/StarWarsCcg-Endor-EndorEwokVillage-2.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Endor	U	0	0									ENDOR, DARK_FORCE, EXTERIOR_SITE, INTERIOR_SITE, LIGHT_FORCE, PLANET	LOCATION		Light: No starships or vehicles here. Ewok devices and Ewok weapons deploy -1 here. / Dark: No starships or vehicles here. If no Ewoks on Endor, Force drain +1 here.
8_74	Endor: Great Forest	star-wars-ccg/endor/StarWarsCcg-Endor-EndorGreatForest-2.gif	Light	LOCATION	SITE	LIGHT	RESTRICTED_3	Endor	C	0	0									ENDOR, DARK_FORCE, EXTERIOR_SITE, LIGHT_FORCE, PLANET	LOCATION		Light: Your character movement from here (except for Ewoks and scouts) requires +1 landspeed. / Dark: Your character movement from here (except for Yuzzum and scouts) requires +1 landspeed.
8_75	Endor: Hidden Forest Trail	star-wars-ccg/endor/StarWarsCcg-Endor-EndorHiddenForestTrail.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Endor	U	0	0									ENDOR, DARK_FORCE, EXTERIOR_SITE, LIGHT_FORCE x2, PLANET	LOCATION		Light: During your move phase, your scouts may move between here and any exterior Endor site. / Dark: If you occupy, opponent's Hidden Forest Trail game text is canceled.
8_76	Endor: Landing Platform (Docking Bay)	star-wars-ccg/endor/StarWarsCcg-Endor-EndorLandingPlatformDockingBay-2.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Endor	C	0	0									ENDOR, DARK_FORCE, EXTERIOR_SITE, INTERIOR_SITE, LIGHT_FORCE, PLANET, SCOMP_LINK	LOCATION		Light: Your docking bay transit from here requires 2 Force. / Dark: Your docking bay transit from here requires 1 Force (free if your Imperial present).
8_77	Endor: Rebel Landing Site (Forest)	star-wars-ccg/endor/StarWarsCcg-Endor-EndorRebelLandingSiteForest.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Endor	R	0	0									ENDOR, DARK_FORCE, EXTERIOR_SITE, LIGHT_FORCE x2, PLANET	LOCATION		Light: Your starfighters land here for free. Your droids and [Endor] Rebels are deploy -1 here. / Dark: If you occupy, opponent's Rebel Landing Site game text is canceled.
8_78	Rebel Strike Team	star-wars-ccg/endor/StarWarsCcg-Endor-RebelStrikeTeam.gif	multi_sided	OBJECTIVE		LIGHT		Endor	R	0										ENDOR, OBJECTIVE	OBJECTIVE		Deploy Endor system and Rebel Landing Site. While this side up, opponent loses no more than 1 Force from each of your Force drains at Endor locations. Once during each of your deploy phases, may use 2 Force to take one Bunker or Deactivate The Shield Generator into hand from Reserve Deck; reshuffle. Flip this card if Bunker 'blown away' or if, during your move phase, you control three exterior Endor sites (with two Rebel scouts at each). Place out of play if Endor 'blown away.'
8_78	Rebel Strike Team (Back)	star-wars-ccg/endor/StarWarsCcg-Endor-RebelStrikeTeamBack.gif	multi_sided	OBJECTIVE		LIGHT		Endor	R	0										ENDOR, OBJECTIVE	OBJECTIVE		Deploy Endor system and Rebel Landing Site. While this side up, opponent loses no more than 1 Force from each of your Force drains at Endor locations. Once during each of your deploy phases, may use 2 Force to take one Bunker or Deactivate The Shield Generator into hand from Reserve Deck; reshuffle. Flip this card if Bunker 'blown away' or if, during your move phase, you control three exterior Endor sites (with two Rebel scouts at each). Place out of play if Endor 'blown away.'
8_78_BACK	Garrison Destroyed	star-wars-ccg/endor/StarWarsCcg-Endor-RebelStrikeTeamBack.gif	Light	OBJECTIVE		LIGHT		Endor	R	7										ENDOR, OBJECTIVE	OBJECTIVE		While this side up, at each Endor site where you have a Rebel scout, your Force drains may not be modified or canceled by opponent, except by a 'react'. Rebel scouts are immune to attrition < 4. Once during each of your draw phases, may retrieve one Rebel scout of ability < 3. Your Epic Event destiny draws are each +2. Flip this card (unless Bunker 'blown away') if, during an opponent's move phase, opponent controls three exterior Endor sites or Endor system. Place out of play if Endor is 'blown away'.
8_79	Tydirium	star-wars-ccg/endor/StarWarsCcg-Endor-Tydirium.gif	Light	STARSHIP	STARFIGHTER	LIGHT	UNIQUE	Endor	R	3	2	2			2	3		4		ENDOR, STARSHIP, NAV_COMPUTER, SCOMP_LINK	STARSHIP	Stolen Imperial Lambda-class shuttle. Supposedly carried parts and technical crew. Delivered General Solo's crack team of Rebel scouts to the forest moon of Endor.	May deploy (and your characters may deploy aboard) even without presence or Force icons. May add 2 pilots and 6 passengers. While Tydirium is at a system location, your scouts deploy -1 aboard.
8_8	Daughter Of Skywalker	star-wars-ccg/endor/StarWarsCcg-Endor-DaughterOfSkywalker.gif	Light	CHARACTER		LIGHT	UNIQUE	Endor	R	1	7	4	5				1	8	0	ENDOR, REBEL, PILOT, WARRIOR	REBEL	Scout. Leader. Made friends with Wicket. Negotiated an alliance with the Ewoks. Leia found out the truth about her father from Luke in the Ewok village.	Deploys -3 on Tydirium, Endor or Dagobah. May be deployed instead of Luke by Mind What You Have Learned (that card then targets Leia instead of Luke for remainder of game). While at any exterior site, adds one Light side icon. Immune to attrition < 4.
8_80	YT-1300 Transport	star-wars-ccg/endor/StarWarsCcg-Endor-YT1300Transport.gif	Light	STARSHIP	STARFIGHTER	LIGHT	UNRESTRICTED	Endor	C	3	3	2			3	5		5		ENDOR, STARSHIP, NAV_COMPUTER, PILOT, INDEPENDENT, SCOMP_LINK	STARSHIP	Reliable and durable. Widely used freighter made by Corellian Engineering Corporation. Sales have dramatically increased in proportion to the fame of Han Solo's ship.	May add 1 pilot, 2 passengers and 1 vehicle. Has ship-docking capability. Permanent pilot provides ability of 1. Quad Laser Cannon and Surface Defense Cannon may deploy (and fire free) aboard.
8_81	Chewie's AT-ST	star-wars-ccg/endor/StarWarsCcg-Endor-ChewiesATST.gif	Light	VEHICLE	COMBAT	LIGHT	UNIQUE	Endor	R	4	2	3		4			3	5		ENDOR, VEHICLE, SCOMP_LINK	VEHICLE	Enclosed. Chewie's daring capture of an Imperial AT-ST helped turn the tide in the Battle of Endor.	Deploy only to Endor or same site as Chewie or opponent's AT-ST. May add 2 pilots or passengers. Subtracts 1 from power of other AT-STs at same site. Immune to attrition < 4 when Chewie piloting.
8_82	Ewok Glider	star-wars-ccg/endor/StarWarsCcg-Endor-EwokGlider.gif	Light	VEHICLE	TRANSPORT	LIGHT	UNRESTRICTED	Endor	C	5	1	1			2		2	2		ENDOR, VEHICLE	VEHICLE	Primitive flying vehicle used by Ewoks. Used to drop rocks on Imperial troops during the Battle of Endor.	May add 1 driver (must be an Ewok). Once per turn, when in battle, may target a character or creature present. Draw destiny. Target hit if destiny -1 > defense value.
8_83	Speeder Bike	star-wars-ccg/endor/StarWarsCcg-Endor-SpeederBike-2.gif	Light	VEHICLE	COMBAT	LIGHT	UNRESTRICTED	Endor	C	4	1	1			5		5	3		ENDOR, VEHICLE	VEHICLE	Aratech speeder bikes often found their way into Rebel hands. Stolen from troops operating far from Imperial maintenance facilities.	May add 1 pilot and 1 passenger. May move as a 'react'. When piloted, vehicle and scouts aboard are immune to attrition < 4. Pilot's power = 0. If lost, characters aboard may 'jump off' (disembark).
