databaseId	name	imageUrl	cardBack	type	cardsubtype	cost	deckbuilderQuantity	defense	destiny	energy	faction	lore	numberInPack	packName	power	setUuid	supportcost	tactics	text
dade19e3-1903-417d-af2a-441ddc6f8972	�Simple Wager	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-SimpleWager.jpg	normal	ORDER	ORDER (Used)	0	4		6		Maverick	Not everyone gambles for money.	1R151	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Maverick		"Name a number. Then reveal the top two cards of your opponent�s reserve, note their total destiny, and return them in any order. If your number equals that total destiny, until the end of your deploy phase, you may perform movements as if it were your move phase."
dbe9f7bc-4c84-46e0-88b7-216c5cea05ef	?Rogan Hallard	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-RoganHallard-3.jpg	multi_sided	CHARACTER	CHARACTER � XeLabs � Warrior � Inverter � Unit	5	4	5/4	3		Earther	"As captain of the Shadowsurfer, the last thing Hallard needs on a mission to the Rim is a boatful of new recruits. That�s why the Rangers provide him with seasoned veterans."	2R21	Nowhere to Hide	3/2	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Earther	4/4	Piloting 2 � Invert this character ? Undamage your target character in a battle here./ Piloting 2
dbe9f7bc-4c84-46e0-88b7-216c5cea05ef	?Rogan Hallard	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TorridKatal-2.jpg	multi_sided	CHARACTER	CHARACTER � XeLabs � Warrior � Inverter � Unit	5	4	5/4	3		Earther	"As captain of the Shadowsurfer, the last thing Hallard needs on a mission to the Rim is a boatful of new recruits. That�s why the Rangers provide him with seasoned veterans."	2R21	Nowhere to Hide	3/2	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Earther	4/4	Piloting 2 � Invert this character ? Undamage your target character in a battle here./ Piloting 2
dbe9f7bc-4c84-46e0-88b7-216c5cea05ef	?Rogan Hallard	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-RoganHallard-4.jpg	multi_sided	CHARACTER	CHARACTER � XeLabs � Warrior � Inverter � Unit	5	4	5/4	3		Earther	"As captain of the Shadowsurfer, the last thing Hallard needs on a mission to the Rim is a boatful of new recruits. That�s why the Rangers provide him with seasoned veterans."	2R21	Nowhere to Hide	3/2	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Earther	4/4	Piloting 2 � Invert this character ? Undamage your target character in a battle here./ Piloting 2
dda2647d-0597-495e-80e7-8f84113dddd7	Transport Depot	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TransportDepot.jpg	normal	ASSET	ASSET (Site)	1	4		5		Independent	"Grav drives make interplanetary travel easy, though not necessarily cheap."	1U291	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4			You may play this asset beneath one of your opponent�s sites. This site is a port. Pay 1 energy ? Move target unit you have here to target site. You may use this ability only during your move phase. Pay 1 energy ? Move target unit you have at a port to here. You may use this ability only during your move phase.
ddc12fab-5251-4250-9dc0-ebb567f2f571	Long Odds	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-LongOdds-2.jpg	normal	INTERRUPT	INTERRUPT (Lost)	1	4		3		Maverick	"When the threat level goes red, that�s when you begin to feel alive."	2R77	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Maverick		"Reveal the bottom card of your reserve, note its destiny and put it on top of your used pile. Reveal the top X cards of your opponent�s used pile, where X is that destiny. Put target revealed card in its owner�s lost pile, and put the other cards on top of your opponent�s used pile an any order."
ddda2bd3-67e1-46d5-b21d-bd7fd07b6699	?XeLabs Type IV	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-XeLabsTypeIV-2.jpg	normal	SHIP	SHIP (Capacity 1) � XeLabs � Fighter	2	4	5	3		Earther	She�s got the scanners and sampling equipment as well as enough firepower for a standup fight.	2R27	Nowhere to Hide	2	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Earther	1	� Lose 3 energy ? Put target ship here in its owner�s hand. You may use this ability only during your move phase. You can�t use this ability the turn this ship comes into play.
de28326f-04dc-43a6-a993-31b651d4a438	Luhus Dalaka	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-LuhusDalaka.jpg	normal	WEAPON	WEAPON (Character) � Melee	2	4		4		Quay	"Secondary spurs expand when a Quay becomes enraged, inflicting grievous wounds."	1C243	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Quay		"� Pay 0 energy ? You may pay [D] energy. If you do, damage target unit your opponent has in a site battle here that has defense < 5."
df53277b-5fec-4094-ad22-563c9790aed6	F.L.I.C.	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-FLIC.jpg	normal	WEAPON	WEAPON (Character) � Ranged	1	4		4		Earther	Fusion Light Infantry Cannons are the latest development from FedGrav�s armament division.	1U19	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Earther		"As long as this character is at a site, you cause attrition +1 here. � Pay 1 energy ? Choose target unit your opponent has in a site battle here. Damage target if its defense < [D] + the number of warriors you have here."
e02cbe15-b4a9-4864-abd1-b4ba1fad7e3c	Heavy Juggernaut	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-HeavyJuggernaut.jpg	normal	VEHICLE	VEHICLE � FedGrav � Unit	3	4	5	1		Earther	FedGrav originally designed juggernauts in response to losses Earthers suffered at the hands of Gongen NoBots.	1U26	Incursion	7	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Earther	2	"Size 2 (This vehicle counts twice against a ship�s capacity.) Transport 1 (Each time this vehicle moves, you may move with it one of your characters.) When this vehicle enters play, dismiss a unit here."
e05ed66d-1222-4259-a573-40e73ff68c23	Indomitable Will	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-IndomitableWill.jpg	normal	ASSET	ASSET (Kizen)	0	4		6		Gongen	"�The strength of a pure spirit can empower the body to fight on after death.� � Higen Shijin, The Great Journey"	2C40	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Gongen		"You can�t play more than one copy of this asset beneath the same kizen. As long as this kizen is at a site, each time you drain here and you have no other units here, you may retrieve a card."
e0bfea62-097d-4b63-bfb1-526491e9edce	Ilna Hekaton	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-IlnaHekaton.jpg	normal	SHIP	SHIP (Capacity 1) � Qurim � Fighter	1	4	3	3		Quay	Ilna excel as pilots and navigators. They strike by surprise in agile groups and revel in the chaos of a firefight.	1C235	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Quay	1	"When this ship enters play, your opponent pays 1 energy."
e1cdb6f6-7288-407f-8446-7e5303c50a2c	Lifeseeker	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-Lifeseeker.jpg	normal	CHARACTER	CHARACTER � Tilak � Tech � Unit	1	4	3	3		Shi	"When a patriarch is missing or captured, Asendar and its crew are called upon."	2C101	Nowhere to Hide	2	f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Shi	1	� Pay 5 energy ? Put target other damaged unit here in its owner�s hand.
e20fc04a-d8b9-4bc0-ac39-c075f5b0e4ee	Zhang Hotrod - Starter Deck	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-ZhangHotrodStarterDeck.jpg	normal	VEHICLE	VEHICLE � Cartel � Unit	4	4	3	2		Maverick	"Dismissed from Gongen service due to twitchy handling, salvaged Zhangs were re- engineered by Mav techs."	2F5	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Maverick	1	"Size 2, Transport 2 When you play this vehicle, you may put up to two cards from hand on top of your used pile and draw the same number of cards from your reserve."
e221b5bf-43ad-4d09-9d2b-7ec229b6fce8	Protective Fire	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-ProtectiveFire.jpg	normal	INTERRUPT	INTERRUPT (Lost)	1	4		5		Shi	�Defend the Reaper Craft at all costs!� � Ashmahi-Anant	2U103	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Shi		Make target ship and each unit aboard it immune to attrition until end of turn.
e315d67b-e0bb-4920-8c1f-28da1ab9fdd4	?The Gambler	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TheGambler-2.jpg	normal	CHARACTER	CHARACTER � Kizen � Cartel � Unit	3	4	6	5		Maverick	"�There isn�t any �luck� involved, boy. I thought you would have worked that out yourself.�"	1R158	Incursion	3	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	3 Maverick	5	� Lose a card at random from your hand ? This character is immune to attrition until end of turn. � Pay 2 energy ? Put a card from your hand on top of your reserve.
e3b05537-e1f3-47ea-9922-02882ded43a7	?Ganymede/Underground Bunker - Rewards Store	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-GanymedeUndergroundBunkerRewardsStore.jpg	normal	SITE	LOCATION (Site) � Underground	0	4		0	2/1			1F31	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Gongen		"As long as you have a unit here, your side of this location gains a [Gongen] support icon."
e41565b3-aa05-4c8a-853e-e880b8fa7078	Traginium Heist	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TraginiumHeist.jpg	normal	INTERRUPT	INTERRUPT (Used)	1	4		6		Maverick	"If the Mavs can�t win it in battle on Ganymede, they can jack it from a transport near Io."	1C160	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Maverick		"You may only play this interrupt if you�ve won a battle this turn. Your opponent reveals two cards from his or her hand, then puts them on top of his or her reserve pile in any order."
e5198a69-1200-4539-9d50-1803f804e5dd	Target of Opportunity	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-TargetOfOpportunity.jpg	normal	ASSET	ASSET	1	4		5		Shi	The Maverick mine on Ganymede was just another barbarian outpost waiting to be conquered.	2U109	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Shi		Each location where you have an Anant character gains a [Shi] support icon.
e6b24b44-7b9d-4686-b618-2fff3aa9a5c9	Hellcat Aviatrix	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-HellcatAviatrix.jpg	normal	CHARACTER	CHARACTER � Hellcats � Unit	2	4	3	2		Maverick	"Dawn was quick to cut to the point. �Fast, slow, that�s not the issue. What you want is to get there without being seen.�"	1C132	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Maverick	2	"Piloting 2 (As long as this character is aboard a ship, that ship is power +2 and tactics +2)."
e6bb49df-7782-42f9-aae8-3b12d97ca208	CISyn Retaliation	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-CISynRetaliation.jpg	normal	INTERRUPT	INTERRUPT (Lost)	2	4		3		Earther	CISyn controllers ensure the proper tool is selected for each task.	1R9	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Earther		"When you play this interrupt, if you have a kizen at a battleground location, you may pay 1 energy. If you do, this interrupt is used instead of lost. Cancel target pending drain."
e7097991-0fc1-4094-be75-3fe1302b8f8d	Anant Attendant	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-AnantAttendant.jpg	normal	CHARACTER	CHARACTER � Anant � Tech � Unit	2	4	1	1		Shi	Shi are resolute in duty.	1C167	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Shi	2	"As long as this character is at a site and damaged, each of your units here is immune to attrition."
e754c684-3950-490c-af26-99da0b40f54e	?Rakat	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-Rakat.jpg	normal	CHARACTER	CHARACTER � Qurim � Tech � Unit	2	4	3	4		Quay	�I have advised our chieftain that we should pursue an alliance with the Tahka.�	2U135	Nowhere to Hide	2	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Quay	1	"Piloting 1 (As long as this character is aboard a ship, that ship is power +1 and tactics +1.) When this character is destroyed, you may pay 2 energy. If you do, put this character in its owner�s hand."
e7987add-7a09-4e29-86de-dfd535dab62b	Takumi Shadow Warriors	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-TakumiShadowWarriors-2.jpg	normal	CHARACTER	CHARACTER � Deigan � Warrior � Unit	4	4	4	1		Gongen	"Living in darkness, kagemusha cloud their individuality to intensify their might."	2R49	Nowhere to Hide	5	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Gongen	3	Quickdraw 1 (Add a � to each activated ability on a weapon beneath this character that already has one.) This character may have two weapons beneath it.
e82017f3-cda5-44b7-8a51-e087ad53e4d5	?Tavang-Damir	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TavangDamir.jpg	normal	CHARACTER	CHARACTER � Damir � Warrior � Unit	3	4	2	2		Shi	�...you�d have about the same chance as you would trying to sneak past a Shi encampment.� � Maverick axiom	1R211	Incursion	0	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Shi	2	Each of your opponent's drains at a related site is -1.
e8c6308f-cd80-454a-a0d4-0ad1f7b778a5	Untold Power of Visions	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-UntoldPowerOfVisions.jpg	normal	ASSET	ASSET (Kizen)	0	4		6		Earther	The benefits Jossel Swin provides for Earth are without measure � his unbalanced mind has the invaluable gift of foresight.	1R51	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Earther		"You can�t play more than one of this asset beneath the same kizen. � Pay 1 energy ? Examine the top two cards of target player�s reserve. Return one of them, then put the other on top of that player�s used pile."
e8cb07d5-83db-4dce-b3eb-11a88c241f17	Rapid Fire	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-RapidFire.jpg	normal	ASSET	ASSET (Character)	1	4		6		Gongen	Medium range plasma cannons are deployed to clear the way for NoBots as they rush into battle.	2U45	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Gongen		"This character is defense +2. If this character doesn�t have quickdraw, this character gains Quickdraw 1."
e910276c-bbcd-4bec-ab4a-16e28d06b4c9	?Howler's Blades	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-HowlersBlades-2.jpg	normal	VEHICLE	VEHICLE � FedGrav � Unit	4	4	7	2		Earther	"The members of Howler�s Blade wing do not feel allegiance to FedGrav, but rather to Howler. They are always on alert for his call to action."	1R29	Incursion	8	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Earther	2	"Size 2 (This vehicle counts twice against a ship�s capacity.) Transport 1 (Each time this vehicle moves, you may move with it one of your characters.) When this vehicle enters play, dismiss a unit here."
e9498481-ada8-4205-9ee3-8bba1ff49b2a	Transport Aide	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-TransportAide.jpg	normal	CHARACTER	CHARACTER � Ikazuchi � Tech � Unit	4	4	3	2		Gongen	"Equipped with the proper gear, techs like Miu Zhihuan are able to move dangerous materials on hazardous planets."	2C55	Nowhere to Hide	3	f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Gongen	3	"When this character enters play, if you have a card stacked on your stockpile asset, you may take target vehicle from your lost pile into your hand."
e9ab9b4a-b8b7-4026-b7ff-ad5ad9cdd55b	Do Not Push	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-DoNotPush.jpg	normal	ASSET	ASSET	2	4		4		Maverick	Seriously. Don�t.	2U68	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Maverick		Each interrupt costs 3 more energy to play.
ea162f99-be7f-434e-8a61-944296759fe8	Gorget Cannon	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-GorgetCannon.jpg	normal	WEAPON	WEAPON (Character) � Ranged	1	4		2		Earther	"�When they�re busy looking for the whites of your eyes, they�ll never see this coming.�"	2C6	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Eather		"As long as this character is at a site, you cause attrition +1 here. 2 � Pay 1 energy ? Choose target unit your opponent has in a site battle here. Damage target if its defense < [D] + the number of units your opponent has here."
ea4ff0d9-efe3-4336-beef-122ff50ab7c9	�Defensive Grid	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-DefensiveGrid.jpg	normal	INTERRUPT	INTERRUPT (Lost)	0	4		6		Earther	"�The floaters know what you�re going to do before you do it. Just keep shooting.� � Commander Dalhart, Venus Station"	2C5	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Earther		You may play this interrupt only during a battle at a location where you have more than one support icon. Make your battle destiny in that battle + [D].
eac64ba5-a3fd-47e6-9c16-31bcead75694	Snap Switch	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-SnapSwitch.jpg	normal	INTERRUPT	INTERRUPT (Lost)	0	4		6		Maverick	�Is that even possible?�	2R81	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Maverick		"Until end of turn, switch tactics and defense of target character at same location as your kizen . (Effects that alter target�s tactics alter its defense instead, and vice versa, until end of turn.)"
