databaseId	name	imageUrl	zoomImageUrl	cardBack	type	packName	set	loadGroupId	clan	legal	cost	focus	force	chi	personalHonor	honorReq	goldProduction	provinceStrength	startingHonor	rarity	artist	flavour	text
TBS143	Protect the Innocent	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-ProtectTheInnocentMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-ProtectTheInnocentMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		2								u			<b>Absent Battle:</b> If he or she would be opposed, move to the current battlefield your target Personality at home. Straighten the target as he or she moves. Gain 1 Honor if he or she is Magstrate.
TBS144	Public Shame	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-PublicShameMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-PublicShameMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		2								u			<b>Political Open:</b> You may remove a non-Ring Fate card and/or a Dynasty card in discard piles from the game. You may target a Personality and remove one of his or her abilities. Bow the target if he or she is dishonorable.
TBS145	Recruitment	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-RecruitmentMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-RecruitmentMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		1								r			<b>Courage</b><br><br><b>Open:</b> Target your unbowed Personality. Look at the top four cards of your Fate deck. You may show one of them that is a Follower and put it in your hand; if you do not and your Personality is a Commander, you may target a Follower in your discard pile and put it into your hand.
TBS146	Recurring Nightmare	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-RecurringNightmareMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-RecurringNightmareMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		2								r			<b>Kharmic</b><br><br><b>Open, [PAY]:</b> Even if this Strategy is in your discard pile, Equip a target Item in your discard pile to your target Personality, paying 2 less Gold if he or she is Crab Clan or Shadowlands. Permanently give him or her Shadowlands. Remove this Strategy from the game.
TBS147	Redoubled Assault	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-RedoubledAssaultMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-RedoubledAssaultMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		3								c			Discipline [PAY 1]<br><br><b>Battle:</b> Straighten your target opposed Personality.
TBS148	Reprobate	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-ReprobateMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-ReprobateMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		1								c			<b>Honor</b><br><br><b>Battle:</b> Target your unbowed defending Personality. Move home a target attacking Personality with lower Personal Honor. Gain 1 Honor if your Personality is a Magistrate.
TBS149	Return to Greatness	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-ReturnToGreatnessMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-ReturnToGreatnessMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		4								u			After you discard this Strategy for a Favor Political action, take the Imperial Favor.<br><br><b>Political Open, [PAY]:</b> If it is not your turn, Recruit your target Personality in your Province, and draw a card if the target has a Sincerity token.
TBS150	Seeking the Void	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-SeekingTheVoidMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-SeekingTheVoidMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		4								r			Discipline [PAY 2]<br><br><b>Repeatable Battle:</b> Straighten your target Ring.
TBS151	Selfless Sacrifice	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-SelflessSacrificeMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-SelflessSacrificeMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		1								u			<b>Courage</b><br><br> Discipline [PAY 3] or Disciplie [PAY 0] if the Follower is attached to Commander.<br><br><b>Interrupt:</b> Negate a Melee or Ranged Attack targeting your Follower.
TBS152	Shame of the Moto	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-ShameOfTheMotoMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-ShameOfTheMotoMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		4								c			Invest [PAY 2] or [PAY 0]  if the target has a Sincerity token: Draw a card.<br><br><b>Political Open:</b> Discard zero or more tokens from a target Personality, in or out of play. If the target is Unicorn Clan, dishonor him or her. Gain 1 Honor if you are Crane Clan.
TBS153	Shocking Rumor	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-ShockingRumorMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-ShockingRumorMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		2								r			Discipline [PAY 3]<br><br><b>Political Open:</b> Bow your target unbowed Courtier. Another player loses Honor equal to the printed Personal Honor of his or her target dishonorable Personality. If the player lost 1 or no Honor, draw a card.
TBS154	Slice the Web	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-SliceTheWebMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-SliceTheWebMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		3								c			<b>Iaijutsu Battle:</b> Your target unbowed Personality challenges a target enemy Personality. Move the loser home. Give the winner a +1F token if he or she has Sincerity.
TBS155	Somber Assurance	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-SomberAssuranceMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-SomberAssuranceMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		4								r			After you discard this card for the rulebook Tactical Advantage action, gain 2 Honor.<br><br><b>Interrupt, [PAY]:</b> After the Battle action resolves, if it destroyed your Personality, you may target and Recruit a Personality in your Province, reducing the Gold cost to Recruit by the destroyed Personality's Personal Honor.
TBS156	Soul of the Flame	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-SoulOfTheFlameMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-SoulOfTheFlameMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		3								u			<b>Kiho Fire Battle:</b> Target your unbowed Monk or Shugenja to make a Ranged Attack equal to the number of cards in your hand minus 3, or minus 2 if your target is Tattooed. Give your target a +1F Fire token.
TBS157	Stand United!	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-StandUnitedMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-StandUnitedMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		4								c			Terrain<br><br>Invest [PAY 2]: Give each of the targets +1C as well.<br><br><b>Battle:</b> Destroy a Terrain <i>(if able)</i>. Put this terrain into play. Give +1F to one to three of your target Personalities without any shared Clan Alignments while this Terrain remains in play.
TBS158	Stand Without Fear	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-StandWithoutFearMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-StandWithoutFearMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		3								r			<b>Battle:</b> Give your target opposed Personality +2F. If the target is defending and your army's total Force is lower than the enemy army's, give him or her an additional +2F and negate the effects of the next action another player takes that targets him or her.
TBS159	Sweeping Maneuvers	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-SweepingManeuversMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-SweepingManeuversMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		3								c			<b>Absent Battle:</b> If there are anemy units at the current battlefield, move your target Personality at home to there. If the target has Sincerity, straighten his or her units as it moves.
TBS160	The Wake of Slaughter	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-TheWakeOfSlaughterMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-TheWakeOfSlaughterMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		1								r			<b>Engage:</b> You have the first opportunity in this battle to pass or take a Battle action, which must come from a card in a Shadowlands unit. Before the next time this battle an action moves your Shadowlands Personality home, negate the movement.
TBS161	Utter Destruction	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-UtterDestructionMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-UtterDestructionMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		2								c			<b>Battle:</b> Ranged 4 Attack that may target Items but not Personalities. Lose 1 Honor.
TBS162	Valiant Sacrifice	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-ValiantSacrificeMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-ValiantSacrificeMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		0								r			<b>Battle, [PAY 2]:</b> Destroy your target unbowed Follower or Personality with Gold Cost of 1 or more. Draw two cards.
TBS163	Walking With the Void	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-WalkingWithTheVoidMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-WalkingWithTheVoidMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		1								r			Discipline [PAY 2]<br><br><b>Void Open:</b> Bow your target unbowed Ring. Draw a card.
TBS164	Welcoming Demeanor	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-WelcomingDemeanorMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-WelcomingDemeanorMaster.png	fate	Strategy	The Blackest Storm	TBS	playerNFate		open 20F onyx		1								u			<b>Honor</b><br><br> Discipline [PAY 0]<br><br><b>Political Dynasty, [PAY]:</b> Bow your target unbowed Courtier. Recruit a target Personality in your Province without your Clan Alignment, reducing the gold cost to Recruit by half your Courtier's Chi, rounded up. You may Proclaim the Personality normally.
TBS165	Akeha Sensei	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-AkehaSenseiMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-AkehaSenseiMaster.png	default	Sensei	The Blackest Storm	TBS	playerNSensei		open 20F onyx							-1	+0	*	u			<br><b>Crane</b> &#8226; <b>Lion</b> &#8226; <b>Phoenix</b> &#8226; <b>Scorpion</b><br><br>Your Stronghold has a starting Family Honor of 5 and a minimum Gold Production of 3. After Strongholds are revealed, choose Crane, Lion, Phoenix, or Scorpion. Until the game ends, all Personalities in and out of play with that Clan Alignment also have your Clan Alignment. <br><br><i>(-1 Gold Production)</i>
TBS166	Akifumi Sensei	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-AkifumiSenseiMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-AkifumiSenseiMaster.png	default	Sensei	The Blackest Storm	TBS	playerNSensei		open 20F onyx							0	-1	-1	u			<br><b>Crab</b> &#8226; <b>Dragon</b> &#8226; <b>Mantis</b> &#8226; <b>Naga</b> &#8226; <b>Spider</b> &#8226; <b>Unicorn</b><br><br><b>Open, [BOW]:</b> You may pay 1 less Gold for an Invest cost this turn, once each on Dynasty and a Fate card.<br><br><i>(-1 Province Strength, -1 Family Honor)</i>
TBS167	Corruption Sensei	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-CorruptionSenseiMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-CorruptionSenseiMaster.png	default	Sensei	The Blackest Storm	TBS	playerNSensei		open 20F onyx							0	0	0	u			<br><b>All Clans</b><br><br>You Personalities and Followers in and out of play have Shadowlands.
TBS168	Voitagi Sensei	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-VoitagiSenseiMaster.png	legend-of-the-five-rings/the-blackest-storm/LegendOfTheFiveRings-TheBlackestStorm-VoitagiSenseiMaster.png	default	Sensei	The Blackest Storm	TBS	playerNSensei		open 20F onyx							*	0	-8	u			<br><b>All Clans</b><br> Your Stronghold has a maximum GP of 3. You do not lose Honor from your cards. You cannot gain Honor, issue challenges, or take Political actions. Before you lose Honor from another player's card, reduce the loss to 1.<br><b>Open, [BOW], [PAY 5]:</b> Create a 2F/2C/0PH Nonhuman &#8226; Shadowlands &#8226; Undead Personality. This action's Gold cost is reduced by 1 for each Undead card you control, to a minimum of 3 Gold.<br><i>(-8 Family Honor)</i>
SCW013	Corrupt Geisha House - exp	legend-of-the-five-rings/scw/LegendOfTheFiveRings-SCW-CorruptGeishaHouseExpMaster.jpg	legend-of-the-five-rings/scw/LegendOfTheFiveRings-SCW-CorruptGeishaHouseExpMaster.jpg	default	Holding	SCW	SCW	playerNDynasty		open	2						2			f			Geisha House &#8226; Shadowlands &#8226; <b>Experienced</b><br><br>Other players cannot target your Holdings. Other players' cards cannot discard, play, or remove from the game your cards out of play. Negate other players' card effects that remove abilities from your Personalities, or prevent their abilities being used. Focusing is always optional for you. You have no maximum hand size.
SCW014	Corrupt Gold Mines - exp	legend-of-the-five-rings/scw/LegendOfTheFiveRings-SCW-CorruptGoldMinesExpMaster.jpg	legend-of-the-five-rings/scw/LegendOfTheFiveRings-SCW-CorruptGoldMinesExpMaster.jpg	default	Holding	SCW	SCW	playerNDynasty		open	2						3			f			Mine &#8226; Shadowlands &#8226; <b>Experienced</b><br><br>After Fu Leng enters play, straighten this Holding.
SCW015	Corrupt Stables - exp	legend-of-the-five-rings/scw/LegendOfTheFiveRings-SCW-CorruptStablesExpMaster.jpg	legend-of-the-five-rings/scw/LegendOfTheFiveRings-SCW-CorruptStablesExpMaster.jpg	default	Holding	SCW	SCW	playerNDynasty		open	2						2			f			Shadowlands &#8226; Stable &#8226; <b>Experienced</b><br><br> After this Holding enters play, refill the Province face-up.
SCW016	Corrupted Copper Mine - exp	legend-of-the-five-rings/scw/LegendOfTheFiveRings-SCW-CorruptedCopperMineExpMaster.jpg	legend-of-the-five-rings/scw/LegendOfTheFiveRings-SCW-CorruptedCopperMineExpMaster.jpg	default	Holding	SCW	SCW	playerNDynasty		open	2						2			f			Mine &#8226; Shadowlands &#8226; <b>Experienced</b><br><br> After each player's turn begins, if the Territory Scorpion Clan Coup has been conquered, straighten this Holding.
SCW017	Corrupted Iron Mine - exp	legend-of-the-five-rings/scw/LegendOfTheFiveRings-SCW-CorruptedIronMineExpMaster.jpg	legend-of-the-five-rings/scw/LegendOfTheFiveRings-SCW-CorruptedIronMineExpMaster.jpg	default	Holding	SCW	SCW	playerNDynasty		open	2						2			f			Mine &#8226; Shadowlands &#8226; <b>Experienced</b><br><br><b>Battle, [BOW]:</b> Give a target enemy Follower or Personality -3F. If the Personality in that unit is Shadowlands, you may take an additional action which must target the same card.
SCW018	Corrupted Silver Mine - exp	legend-of-the-five-rings/scw/LegendOfTheFiveRings-SCW-CorruptedSilverMineExpMaster.jpg	legend-of-the-five-rings/scw/LegendOfTheFiveRings-SCW-CorruptedSilverMineExpMaster.jpg	default	Holding	SCW	SCW	playerNDynasty		open	2						2			f			Mine &#8226; Shadowlands &#8226; <b>Experienced</b><br><br>After you Recruit this Holding, you may discard a Personality from your Province to refill it face-up.<br><br><b>Dynasty, [BOW]:</b> Put your target discarded (not dead) Personality into your Province, face-up, discarding any card currently there.
SCW019	Kuni Yori, the Corruptor - inexp	legend-of-the-five-rings/scw/LegendOfTheFiveRings-SCW-KuniYoriTheCorruptorInexpMaster.jpg	legend-of-the-five-rings/scw/LegendOfTheFiveRings-SCW-KuniYoriTheCorruptorInexpMaster.jpg	default	Personality	SCW	SCW	playerNDynasty	crab	open	8		2	4	0	-				f			Shadowlands &#8226; Shugenja &#8226; <b>Inexperienced</b> &#8226; <b>Unique</b> <br><br><b>Dynasty, [BOW]:</b> Yori may remain bowed. Recruit your target dead Personality, ignoring costs. Remove the target from the game after the next time Yori straightens or leaves play.
