databaseId	name	imageUrl	cardBack	type	set	legal	rarity	keywords	alignment	affiliation	cost	asset	attack	armor	structure	speed	mass	armament	text	loadGroupId
CEWhitworthWTH-1	Whitworth (WTH-1) (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-WhitworthWTH1CE.jpg	default	Unit	Commanders-Edition	4	Common	Mech	Inner Sphere	Davion Kurita	1+1A+1T		1	1	5	Slow	40	3 Med Lasers, 20 LRMs	Overheat 2: +2 attack Jump (-1 attack: +1 initiative)	playerNStockpile
CEWolfHighCommand	Wolf High Command (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-WolfHighCommandCE.jpg	default	Command	Commanders-Edition	4	Fixed	Unique	Clan	Wolf	2+2T			4	2				Each of your 'Mechs gets -1 structure and +1 attack.	playerNStockpile
CEWolfgangHansen	Wolfgang Hansen (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-WolfgangHansenCE.jpg	default	Command	Commanders-Edition	4	Rare	Unique - Mercenary	Inner Sphere	Inner Sphere	2+4T		2	4	3				{T}: Choose one of your piloted 'Mechs. Untap that 'Mech after the mission. Use this ability only during battle.	playerNStockpile
CEWolfhoundWLF-2	Wolfhound (WLF-2) (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-WolfhoundWLF2CE.jpg	default	Unit	Commanders-Edition	4	Common	Mech	Inner Sphere	Davion Steiner	3		3	1	5	Moderate	35	Lg Laser, 3 Med Lasers	Overheat 2: +1 attack	playerNStockpile
CEWorkStoppage	Work Stoppage (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-WorkStoppageCE.jpg	default	Command	Commanders-Edition	4	Uncommon		Inner Sphere	St. Ives	3+6P			3	2				When you activate this card, choose any asset. Players with that asset available may not ignore asset costs specifying that asset.	playerNStockpile
CEWraithTR1	Wraith (TR1) (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-WraithTR1CE.jpg	default	Unit	Commanders-Edition	4	Common	Mech	Inner Sphere	Liao Marik	4+3A+2T		3	1	7	Fast	55	Lg Laser, 2 Med Lasers	Jump (-1 attack: +1 initiative)	playerNStockpile
CEWyvernIIC	Wyvern IIC (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-WyvernIICCE.jpg	default	Unit	Commanders-Edition	4	Common	Mech	Clan	Clan	5+4A+3M		4	1	7	Slow	45	Lg Laser, 2 Med Lasers	Overheat 3: +3 attack Jump (-1 attack: +1 initiative)	playerNStockpile
CEWyvernWVE-5N	Wyvern (WVE-5N) (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-WyvernWVE5NCE.jpg	default	Unit	Commanders-Edition	4	Rare	Mech	Inner Sphere	Comstar	2+1A+1M		2	1	7	Slow	45	Lg Laser, 10 LRMs, 6 SRMs	Overheat 1: +1 attack Jump (-1 attack: +1 initiative)	playerNStockpile
CEYen-Lo-WangCN9-YLW	Yen-Lo-Wang (CN9-YLW) (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-YenLoWangCN9YLWCE.jpg	default	Unit	Commanders-Edition	4	Rare	Mech - Unique	Inner Sphere	Davion St. Ives	5+2A+3M		3	1	6	Moderate	50	2 Med Lasers, AC/20	Alpha Strike: +2 attack Hand-to-Hand 1 (Yen-Lo-Wang has +1 attack, only usable against Units of the same speed or slower.) Each opposing Unit gets -1 attack. Use this ability only during battle.	playerNStockpile
CEZeusZEU-9S	Zeus (ZEU-9S) (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-ZeusZEU9SCE.jpg	default	Unit	Commanders-Edition	4	Common	Mech	Inner Sphere	Davion Steiner	4+3A		3	2	7	Slow	80	PPC, Lg Laser, 15 LRMs	Overheat 2: +2 attack	playerNStockpile
CEB001a	Alshain (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-AlshainCE.jpg	default	Command	Commanders-Edition	0	Box		Clan	Ghost Bear	0								{T}: Scrap a card from your hand to activate a 'Mech in your Construction Region that is fully constructed. Put a +1 attack counter on it for every 3 construction counters above its cost. Use this ability only during your Deploy phase.	playerNStockpile
CEB002a	Huntress (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-HuntressCE.jpg	default	Command	Commanders-Edition	0	Box		Clan	Smoke Jaguar	0								{T}: Scrap a card from your hand to choose one of your 'Mechs. Re-roll all of the missile dice for that 'Mech. Use this ability only after all of the missile dice for that 'Mech have been rolled.	playerNStockpile
CEB003a	Ironhold (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-IronholdCE.jpg	default	Command	Commanders-Edition	0	Box		Clan	Jade Falcon	0								{T}: Scrap a card from your hand to repair up to 3 damage to each of your Units. Use this ability only during your Repair/Reload phase.	playerNStockpile
CEB004a	Luthien (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-LuthienCE.jpg	default	Command	Commanders-Edition	0	Box		Inner Sphere	Kurita	0								{T}: Scrap a card from your hand to give your attacking 'Mech +1 attack. Use this ability only during a Mission, and only if that 'Mech is attacking alone.	playerNStockpile
CEB005a	New Avalon (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-NewAvalonCE.jpg	default	Command	Commanders-Edition	0	Box		Inner Sphere	Davion	0								{T}: Scrap a card from your hand to get +2 initiative. Use this ability only during a mission.	playerNStockpile
CEB006a	Strana Mechty (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-StranaMechtyCE.jpg	default	Command	Commanders-Edition	0	Box		Clan	Wolf	0								{T}: Scrap a card from your hand to choose one of your 'Mechs. That 'Mech may attack as if it were one speed faster this turn. Use this ability during your Missions phase, but not during a mission.	playerNStockpile
CEB007a	Terra (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-TerraCE.jpg	default	Command	Commanders-Edition	0	Box		Inner Sphere	Comstar	0								{T}: Scrap a card from your hand to look at your opponent's hand and discard one card at random from his or her hand. Use this ability during your Missions phase, but not during a mission.	playerNStockpile
CEB008a	Tharkad (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-TharkadCE.jpg	default	Command	Commanders-Edition	0	Box		Inner Sphere	Steiner	0								{T}: Scrap a card from your hand to gain {R}. Use this ability only during your Deploy phase.	playerNStockpile
CEB009a	Atreus (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-AtreusCE.jpg	default	Command	Commanders-Edition	0	Box		Inner Sphere	Marik	0								{T}: Scrap a card from your hand to give one of your Units Long-Range 2. (If that Unit is blocked, it may deal 2 of its damage to the target.) Use this ability only during a mission.	playerNStockpile
CEB010a	Orestes (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-OrestesCE.jpg	default	Command	Commanders-Edition	0	Box		Inner Sphere	Rasalhague	0								{T}: Scrap a card from your hand to have a Command card that deals damage deal +1 total damage. Use this ability only when you activate that card.	playerNStockpile
CEB011a	Sian (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-SianCE.jpg	default	Command	Commanders-Edition	0	Box		Inner Sphere	Liao	0								{T}: Scrap a card from your hand to give your opponent -1 initiative. Use this ability only during a mission.	playerNStockpile
CEB012a	St. Ives (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-StIvesCE.jpg	default	Command	Commanders-Edition	0	Box		Inner Sphere	St. Ives	0								{T}: Scrap a card from your hand to gain A, L, M, P and T until end of turn. Use this ability only during your Deploy phase.	playerNStockpile
CEB013a	New Kent (CE)	battletech-tactics-2/commanders-edition/BattletechTactics2-CommandersEdition-NewKentCE.jpg	default	Command	Commanders-Edition	0	Box		Clan	Steel Viper	0								{T}: Scrap a card from your hand to search your Stockpile for any Unit card. Show that card to all players, put it into your hand, and shuffle your Stockpile. Then choose any Unit card in your hand, show it to all players, and restock it. Use this ability only during your Deploy phase.	playerNStockpile
CS001	Accelerate Conflict	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-AccelerateConflict.jpg	default	Command	Counterstrike	2	Rare	Operation	Generic		4+3L+3T			0	5				Put three operation counters on Accelerate Conflict when it is activated. Remove an operation counter from this card at the beginning of your turn. When the last operation counter has been removed, scrap Accelerate Conflict and double all damage dealt to each player's Stockpile until the end of the game. During your Repair/Reload phase, pay (3+3L). If you cannot pay this cost, scrap Accelerate Conflict.	playerNStockpile
CS002	Accelerated Turnaround	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-AcceleratedTurnaround.jpg	default	Command	Counterstrike	1	Uncommon		Generic		2+2L								Scrap Accelerated Turnaround when it is revealed. Activate only at the end of your Missions phase. Untap one 'Mech for each construction counter above the cost of Accelerated Turnaround.	playerNStockpile
CS003	Adam Steiner	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-AdamSteiner.jpg	default	Command	Counterstrike	1	Rare	Unique	Inner Sphere	Steiner	3+5P+4T			2	3				{T}: Untap any 'Mech. Use this ability only during your Missions phase, but not during a mission.	playerNStockpile
CS004	Annihilator (ANH-2A)	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-AnnihilatorANH2A.jpg	default	Unit	Counterstrike	1	Rare	Mech	Inner Sphere	Wolf's Dragoons	7+1L+3M		5	3	7	Slow	100	4 AC/10, 4 Med Lasers	Alpha Strike: +4 attack Annihilator cannot block unless guarding.	playerNStockpile
CS005	Assassin (ASN-23)	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-AssassinASN23.jpg	default	Unit	Counterstrike	4	Uncommon	Mech	Inner Sphere	Inner Sphere	1		1	1	3	Fast	40	5 LRMs, Med Laser	Jump (-1 attack: +1 initiative)	playerNStockpile
CS006	Assassination	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-Assassination.jpg	default	Command	Counterstrike	4	Uncommon	Subterfuge	Inner Sphere	Inner Sphere	3+4P								Scrap Assassination when it is revealed. Scrap a pilot card or unique card in play.	playerNStockpile
CS007	Bait and Switch	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-BaitAndSwitch.jpg	default	Mission	Counterstrike	1	Uncommon		Generic										Play only during battle. Roll a die. 1-2: Draw a card after the mission. 3-6: Choose one of your engaged 'Mechs that has not dealt damage. That 'Mech neither deals nor receives damage. Tap one of your untapped 'Mechs that is not engaged in the battle; that 'Mech joins the battle.	playerNStockpile
CS008	Berserker Warrior	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-BerserkerWarrior.jpg	default	Command	Counterstrike	4	Rare	Pilot	Generic		0+4T								Pilot: +1 initiative For each 'Mech after the first that is blocking or blocked by 'Mech piloted by Berserker Warrior, this 'Mech gets +2 attack and prevents 1 damage. Use this ability only if 'Mech piloted by Berserker Warrior attacks or blocks alone during battle.	playerNStockpile
CS009	Black Hawk C (Nova)	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-BlackHawkCNova.jpg	default	Unit	Counterstrike	1	Uncommon	Mech - Omni	Clan	Clan	3+1A+1M+1T		3	1	7	Moderate	50	Gauss Rifle, 4 SRMs	If Black Hawk C attacks and is blocked, it may deal 1 of its damage to its target.	playerNStockpile
CS010	Black Market Connections	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-BlackMarketConnections.jpg	default	Command	Counterstrike	4	Uncommon	Resource	Generic		2			4	1				{T}: {R} {T}: Scrap two cards from your hand to put one card from your Scrapheap into your hand. Use this ability only during your Deploy phase.	playerNStockpile
CS011	Blackjack (BJ-1)	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-BlackjackBJ1.jpg	default	Unit	Counterstrike	4	Common	Mech	Inner Sphere	Davion	2+1A		2	1	6	Slow	45	2 AC/2, 4 Med Lasers	Overheat 1: +1 attack Jump (-1 attack: +1 initiative)	playerNStockpile
CS012	Blitzkrieg	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-Blitzkrieg.jpg	default	Mission	Counterstrike	1	Rare		Inner Sphere	Marik									Play only when attacking. Untap each blocking 'Mech that is not guarding. Those 'Mechs neither deal nor receive damage. If no blocking 'Mechs remain, deal damage to the target as if unblocked.	playerNStockpile
CS013	Blockade	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-Blockade.jpg	default	Command	Counterstrike	2	Rare	Operation	Generic		0+4P			3	9				Put three operation counters on Blockade when it is activated. Remove an operation counter from this card at the beginning of your turn. When the last operation counter has been removed, scrap Blockade; opponent scraps three cards at the beginning of his or her turn until you deploy a card.	playerNStockpile
CS014	Blood of Kerensky	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-BloodOfKerensky.jpg	default	Command	Counterstrike	4	Common	Resource	Clan	Wolf	2+2P	P		5	1				{T}: {R} {T}: Look at the top two cards of your Stockpile and restock one of them. Use this ability only during your Draw phase.	playerNStockpile
CS015	Blow the Pass!	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-BlowThePass.jpg	default	Mission	Counterstrike	1	Rare		Inner Sphere	Inner Sphere									Play only during battle. For each 'Mech, roll a die. Each 'Mech with the lowest die roll receives 5 damage.	playerNStockpile
CS016	Bombardier (BMB-12D)	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-BombardierBMB12D.jpg	default	Unit	Counterstrike	4	Rare	Mech	Inner Sphere	Inner Sphere	3+2A+3L		0	2	8	Moderate	65	40 LRMs, 4 SRMs	Missile 2 Anti-Missile (Each missile assigned to a 'Mech in a group that includes Bombardier deals -1 damage.)	playerNStockpile
CS017	Bribed Pilot	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-BribedPilot.jpg	default	Command	Counterstrike	2	Uncommon	Subterfuge	Generic		6+8P								Scrap Bribed Pilot when it is revealed. Untap an unpiloted 'Mech your opponent controls and gain control of it until the end of your turn.	playerNStockpile
CS018	Catapult (CPLT-C1)	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-CatapultCPLTC1.jpg	default	Unit	Counterstrike	4	Uncommon	Mech	Inner Sphere	Liao	4		1	2	6	Slow	65	30 LRMs, 4 Med Lasers	Missile 2 Overheat 1: +1 attack Jump (-1 attack: +1 initiative)	playerNStockpile
CS019	Champion (CHP-1N)	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-ChampionCHP1N.jpg	default	Unit	Counterstrike	4	Uncommon	Mech	Inner Sphere	Inner Sphere	4+2M		3	2	5	Moderate	60	AC/10, 6 SRMs	Alpha Strike: +2 attack	playerNStockpile
CS020	Chandrasekhar Kurita	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-ChandrasekharKurita.jpg	default	Command	Counterstrike	4	Rare	Unique	Inner Sphere	Kurita	0+4P	L		2	4				{T}: Remove an operation counter from an Operation card. Use this ability only during your Missions phase, but not during a mission. {T}: Restock a card. Use this ability only during your Deploy phase. Logistics (If you have Logistics in play, you may restock a card from your hand at end of your turn.)	playerNStockpile
CS021	Charger (CGR-3K)	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-ChargerCGR3K.jpg	default	Unit	Counterstrike	1	Rare	Mech	Inner Sphere	Kurita	4+1A+2P		2	3	6	Moderate	80	20 LRMs, 4 Med Lasers	Missile 1 Jump (-1 attack: +1 initiative)	playerNStockpile
CS022	Commando (COM-5S)	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-CommandoCOM5S.jpg	default	Unit	Counterstrike	1	Common	Mech	Inner Sphere	Steiner	0+1M		2	1	2	Moderate	55	8 SRMs		playerNStockpile
CS023	Contract with Kell Hounds	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-ContractWithKellHounds.jpg	default	Command	Counterstrike	1	Rare	Mercenary - Unique	Inner Sphere	Inner Sphere	3+6P		2	2	4				{T}: One of your 'Mechs gets +3 attack and +4 armor. Use this ability only during a mission. If that 'Mech receives 5 or more damage, scrap Contract with Kell Hounds. During your Repair/Reload phase, pay (1+2P) or tap this card and choose an opponent; your opponent gains control of this card at the end of your turn.	playerNStockpile
CS024	Cover of Night	battletech-tactics-2/counterstrike/BattletechTactics2-Counterstrike-CoverOfNight.jpg	default	Mission	Counterstrike	4	Uncommon		Generic										Play only when blocked. For each blocking 'Mech, roll a die. 1-4: No effect. 5-6: That 'Mech deals no damage.	playerNStockpile
