databaseId	name	subtitle	imageUrl	zoomImageUrl	cardBack	type	packName	set	loadGroupId	archetype	faction	cost	attack	defense	health	damage	level	artId	frame	flavour	text
lon-king-tormax-lord-of-the-storm-giants	King Tormax	Lord of the Storm Giants	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KingTormax.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KingTormax.jpg	default	Unit	Norrath	0	playerNDeck				10	10	13	0					When you play this unit, deal 1 damage to all opposing units at the same quest.
lon-klazaz-klazaz-is-one-of-ssreashza-s-slayers	Klazaz	Klazaz is one of Ssreashza's slayers.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Klazaz.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Klazaz.jpg	default	Unit	Norrath	0	playerNDeck				12	12	14	5		100006607			Whever this unit is destroyed, play it to the same quest it is at for no cost and deal 1 damage to all opposing avatars.
lon-kly-believer-the-baron-is-our-prisoner-and-you-will-not-free-him	Kly Believer	The Baron is our prisoner, and you will not free him!	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KlyBeliever.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KlyBeliever.jpg	default	Unit	Norrath	0	playerNDeck				11	11	12	1					Whenever this unit begins combat against an avatar, destroy an item on that avatar.
lon-knight-of-e-ci-cost-instead	Knight of E'ci	cost instead.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KnightOfEci.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KnightOfEci.jpg	default	Unit	Norrath	0	playerNDeck				4	4	5	10				Fierce maidens of the cold blade, they are the children of the Ice Goddess, E'ci.	When you play this unit, you may search your deck for a knight unit card that costs 3 or less and take it into your hand. [Good] Play it to the same quest for no
lon-koada-dal-cleric	Koada'Dal Cleric		legends-of-norrath/legacies/LegendsOfNorrath-Legacies-KoadaDalCleric.jpg	legends-of-norrath/legacies/LegendsOfNorrath-Legacies-KoadaDalCleric.jpg	default	Unit	Legacies	12	playerNDeck	Fighter			11	11	8	10		100008230		The mediciner's work space can appear much like a kitchen. Like the chef, both seek to nourish the body.	Whenever this unit takes a point of damage, draw a card.
lon-koada-dal-conjuror-a-master-crafter-sometimes-creates-something-even-she-must-admire	Koada'Dal Conjuror	A master crafter sometimes creates something even she must admire.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KoadaDalConjuror.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KoadaDalConjuror.jpg	default	Unit	Norrath	0	playerNDeck				8	8	5	7					Whenever this unit takes a point of damage, destroy an exerted opposing item.
lon-koada-dal-magician	Koada'Dal Magician		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KoadaDalMagician.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KoadaDalMagician.jpg	default	Unit	Norrath	0	playerNDeck				9	9	6	8				What seems like the tomfoolery of a hedge wizard can quickly turn to blasts of arcane death.	Whenever this unit takes a point of damage, deal 1 damage to an opposing unit at the same quest.
lon-koada-dal-ranger-the-only-joy-he-took-in-combat-was-having-survived-so-many	Koada'Dal Ranger	The only joy he took in combat was having survived so many.	legends-of-norrath/storm-break/LegendsOfNorrath-StormBreak-KoadaDalRanger.jpg	legends-of-norrath/storm-break/LegendsOfNorrath-StormBreak-KoadaDalRanger.jpg	default	Unit	Storm Break	7	playerNDeck	Scout			4	4	4	6					[MAIN] Exert this unit >> Heal all damage on it.
lon-korocust-ring-of-scale-spy	Korocust	Ring of Scale Spy	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Korocust.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Korocust.jpg	default	Unit	Norrath	0	playerNDeck				8	8	9	14				A spy sent by the Ring of Scale to infiltrate the Di'zok of Chardok, he is a dragon in disguise.	Whenever combat begins involving this unit, your combat opponent draws a card.
lon-korvak-stonefire	Korvak Stonefire		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KorvakStonefire.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KorvakStonefire.jpg	default	Unit	Norrath	0	playerNDeck				11	11	8	10					When the last charge token is removed from this unit, all opposing players discard their hands.
lon-kovpak-kovpak-led-a-band-of-assassins-ordered-to-capture-tilla-2	Kovpak	Kovpak led a band of assassins ordered to capture Tilla.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Kovpak.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Kovpak.jpg	default	Unit	Norrath	0	playerNDeck				3	3	8	4					Whenever this unit begins defending, you may exert it. If you do, deal 1 damage to an opposing unit combatant.
lon-kromdek-warbear-this-unit-gets-1-defense-for-each-opposing-unit-at-its-quest	Kromdek Warbear	This unit gets +1 defense for each opposing unit at its quest.	legends-of-norrath/dragonbrood/LegendsOfNorrath-Dragonbrood-KromdekWarbear.jpg	legends-of-norrath/dragonbrood/LegendsOfNorrath-Dragonbrood-KromdekWarbear.jpg	default	Unit	Dragonbrood	11	playerNDeck	Priest			14	14	6	4				Notoriously fierce and territorial, Kromdek warbears are not to be trifled with.	This unit gets +1 defense for each opposing unit at its quest.
lon-kror-stormshield-big-game-hunter	Kror Stormshield	Big Game Hunter	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KrorStormshield.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KrorStormshield.jpg	default	Unit	Norrath	0	playerNDeck				4	4	6	12				Big as a house it was! But I brought it down, single-handed.	When you play this unit during combat, you may exert it. If you do, deal 1 damage to an opposing unit combatant.
lon-krulkiel-scout	Krulkiel Scout		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KrulkielScout.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KrulkielScout.jpg	default	Unit	Norrath	0	playerNDeck				13	13	4	2				If you ignore one bugbear, you'll soon find yourself up to your ears in bugbears.	Whenever you win a combat involving this unit, if you have influence, you may destroy one of your abilities. If you do, ready and heal 1 damage on all your combatants.
lon-krulkiel-tracker-once-you-ve-got-a-bugbear-on-your-trail-all-you-can-do-is-run	Krulkiel Tracker	Once you've got a bugbear on your trail, all you can do is run.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KrulkielTracker.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KrulkielTracker.jpg	default	Unit	Norrath	0	playerNDeck				12	12	3	1					When you play this unit, if you have influence, you may destroy one of your abilities. If you do, gain 3 power.
lon-kruzz-skullcleaver-ethernaut-cook	Kruzz Skullcleaver	Ethernaut Cook	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KruzzSkullcleaver.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KruzzSkullcleaver.jpg	default	Unit	Norrath	0	playerNDeck				12	12	15	1				The Troll cook drew further and further inward, until all that was left on the outside was a scowl and a snide remark.	For each of your level tokens at this unit's quest, it gets +1 attack, +1 defense, +1 damage bonus, and +1 health.
lon-kunzar-brawler-the-ferocity-of-sartar-s-warriors-increased-with-their-numbers	Kunzar Brawler	The ferocity of Sartar's warriors increased with their numbers.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KunzarBrawler.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KunzarBrawler.jpg	default	Unit	Norrath	0	playerNDeck				6	6	9	11					Whenever combat begins involving this unit and an opposing unit, if friendly combatants outnumber opposing combatants, gain 1 power.
lon-kunzar-savage	Kunzar Savage		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KunzarSavage.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KunzarSavage.jpg	default	Unit	Norrath	0	playerNDeck				7	7	13	15				The thrill of the kill was all too fleeting. Soon, his bloodlust raged again.	Whenever combat begins involving this unit and an opposing unit, if friendly combatants outnumber opposing combatants, you get +1 total damage.
lon-kylan-o-danos-wolves-of-the-north-leader	Kylan O'Danos	Wolves of the North Leader	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-KylanODanos.jpg	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-KylanODanos.jpg	default	Unit	Oathbound	0	playerNDeck		Barbarian	6	4	2	4	2		100004499		'We are the mighty Wolves o' the North! Protectors o' Halas! We must work hard t' keep it safe fer our citizens!' --Kylan O'Danos' message to his warrior recruits	Whenever this unit is exerted for damage bonus, ready all other friendly units at the same quest.
lon-kyv-assassin-capable-of-duplicating-the-healthier-body-of-a-nearby-ally	Kyv Assassin	Capable of duplicating the healthier body of a nearby ally.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KyvAssassin.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KyvAssassin.jpg	default	Unit	Norrath	0	playerNDeck				10	10	11	13				At the start of your turn, deal 1 damage to all opposing champion units.	At the start of your turn, if any unit named Kyv Assassin has a different amount of health than any other unit named Kyv Assassin, heal all damage on this unit.
lon-kyv-slayer-able-to-reverse-space-and-time	Kyv Slayer	Able to reverse space and time.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KyvSlayer.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-KyvSlayer.jpg	default	Unit	Norrath	0	playerNDeck				12	12	13	15					[MAIN] Exert this unit >> Deal 20 damage to an opposing champion unit at random. You may do this only if there are no charge tokens on this unit.
lon-laarthik-k-shin-this-unit-can-t-be-healed	Laarthik K'Shin	This unit can't be healed.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LaarthikKShin.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LaarthikKShin.jpg	default	Unit	Norrath	0	playerNDeck				8	8	9	11				At the start of each player's turn, this unit deals 1 damage to Galeth Veredeth.	This unit can't be healed.
lon-lady-vox-queen-of-ice	Lady Vox	Queen of Ice	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LadyVox.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LadyVox.jpg	default	Unit	Norrath	0	playerNDeck		Dragon		3	3	3	0		100005653		The frosty breath from the mighty queen of ice is enough to daunt any attack.	Whenever combat begins involving this unit, exert all opposing combatants.
lon-lady-vox-queen-of-permafrost-keep	Lady Vox	Queen of Permafrost Keep	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LadyVox-2.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LadyVox-2.jpg	default	Unit	Norrath	0	playerNDeck		Dragon		3	3	3	5				Whenever an opposing unit is played at this unit's quest, exert that unit.	Whenever an opponent attempts this unit's quest, exert his avatar.
lon-lady-zavo-za-child-of-scale	Lady Zavo'Za	Child of Scale	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LadyZavoZa.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LadyZavoZa.jpg	default	Unit	Norrath	0	playerNDeck		Dragon	5	1	2	4	1				The dragon lady saw the intruders and lusted for the treasure they carried.	[ATT] Exert this unit >> Deal 2 damage to an opposing combatant.
lon-lair-mistress	Lair Mistress		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LairMistress.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LairMistress.jpg	default	Unit	Norrath	0	playerNDeck				7	7	9	14				This creature's presence in the Broodlands spurred aggressive behavior among deadly spiders of all sizes.	Whenever a player attempts this unit's quest, deal 1 damage to his avatar.
lon-lanalie-qeynos-guard	Lanalie	Qeynos Guard	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Lanalie.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Lanalie.jpg	default	Unit	Norrath	0	playerNDeck				2	2	10	8				She's patrolled the streets of South Qeynos a lot longer than you might suspect from looking at her.	Whenever this unit begins defending, gain 1 power.
lon-lanys-t-vyl-child-of-hate	Lanys T'Vyl	Child of Hate	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LanysTVyl.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LanysTVyl.jpg	default	Unit	Norrath	0	playerNDeck				11	11	13	1					Whenever an ability is applied at this unit's quest, until the end of the turn, all opposing units at the same quest get -1 attack, -1 defense, and -1 damage bonus.
lon-lanys-t-vyl-chosen-of-innoruuk	Lanys T'Vyl	Chosen of Innoruuk	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LanysTVyl-2.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LanysTVyl-2.jpg	default	Unit	Norrath	0	playerNDeck				11	11	14	2		100005652		At the start of your turn, if this unit is ready, deal 1 damage to all opposing units at the same quest.	This unit gets +1 attack for each quest you have completed.
lon-lanys-t-vyl-this-unit-can-t-be-healed	Lanys T'vyl	This unit can't be healed.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LanysTvyl-3.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LanysTvyl-3.jpg	default	Unit	Norrath	0	playerNDeck				9	9	10	12				At the start of each player's turn, this unit deals 1 damage to Firiona Vie.	This unit can't be healed.
lon-laricel-the-gatekeeper-cyndra-s-nemesis-2	Laricel the Gatekeeper	Cyndra's Nemesis	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LaricelTheGatekeeper-2.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LaricelTheGatekeeper-2.jpg	default	Unit	Norrath	0	playerNDeck				9	9	2	0				This dangerous servant of Chaos was given the magical blade, Silvertooth, by his masters and is not hesitant to use it on enemies and allies alike.	At the start of each player's quest phase, this unit deals 1 damage to that player's avatar.
lon-laricel-the-undying-the-gatekeeper	Laricel the Undying	The Gatekeeper	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LaricelTheUndying.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LaricelTheUndying.jpg	default	Unit	Norrath	0	playerNDeck				3	3	6	1		100005362		At the start of each player's quest phase, deal 1 damage to that player's avatar.	
lon-lava-walker	Lava Walker		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LavaWalker.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LavaWalker.jpg	default	Unit	Norrath	0	playerNDeck		Dragon		12	12	2	4		100008399		This beast is comfortable in the volcanic regions of the Skyfire Mountains, more so than the foolish adventurers that challenge it.	Whenever combat begins involving this unit, if another friendly fire unit is at the same quest, this unit gets +1 damage bonus.
lon-legbreaker-exile-cost-instead	Legbreaker Exile	cost instead.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LegbreakerExile.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LegbreakerExile.jpg	default	Unit	Norrath	0	playerNDeck				4	4	5	10					When you play this unit, you may search your deck for a troll unit card that costs 3 or less and take it into your hand. [Evil] Play it to the same quest for no
lon-lethal-pioneer-your-avatar-gets-1-damage-bonus-while-this-unit-is-exerted	Lethal Pioneer	Your avatar gets +1 damage bonus while this unit is exerted.	legends-of-norrath/dragonbrood/LegendsOfNorrath-Dragonbrood-LethalPioneer.jpg	legends-of-norrath/dragonbrood/LegendsOfNorrath-Dragonbrood-LethalPioneer.jpg	default	Unit	Dragonbrood	11	playerNDeck	Scout			0	0	15	1		100013426			Your avatar gets +1 damage bonus while this unit is exerted.
lon-lightning-elemental-he-ll-keep-you-up-to-date-on-current-events	Lightning Elemental	He'll keep you up to date on current events.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LightningElemental.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LightningElemental.jpg	default	Unit	Norrath	0	playerNDeck				1	1	1	3					[ATT][DEF] Exert this unit >> Choose an opposing unit combatant or an attacking avatar combatant. Deal 1 damage to it for each of your elemental units.
lon-lithe-duelist	Lithe Duelist		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LitheDuelist.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LitheDuelist.jpg	default	Unit	Norrath	0	playerNDeck				1	1	6	4				For many of her kind, wielding two weapons was just for show. She was good enough to use them both at the same time.	When you play this unit, you may raid from its quest a second time that turn.
lon-lone-survivor	Lone Survivor		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LoneSurvivor.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LoneSurvivor.jpg	default	Unit	Norrath	0	playerNDeck				2	2	7	5				He was the only one left. He had no choice but to be strong and prevail.	Whenever another friendly unit is destroyed in combat involving this unit, this unit gets a +1 rune.
lon-lord-nagafen-imperator-of-fire	Lord Nagafen	Imperator of Fire	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LordNagafen.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-LordNagafen.jpg	default	Unit	Norrath	0	playerNDeck		Dragon	8	2	3	5	2		100004500		The heart of the Dragon, Lord Nagafen, is broken and bound to the volcano by magic so he may never leave to be with his only love of the ice, Lady Vox.	[ATT][DEF] Exert this unit >> Deal 2 damage to all opposing combatants.[Evil] This unit costs -1 power to play.
