databaseId	name	imageUrl	cardBack	type	AWA	FIT	FOC	SPI	UncommonWisdom	conflict	conflict_number	connectedLocations	connectedPaths	connection	connection_number	cost	deck_limit	equip_value	exploration	exploration_number	flavor	generic_token	harm	harm_threshold	illustrator	packName	pack_code	pack_name	pivotal	position	presence	progress	progress_threshold	quantity	reason	reason_number	reveal	scaleGenericTokenPerPlayer	scaleHarmThresholdPerPlayer	scaleProgressThresholdPerPlayer	set	sphere_code	sphere_cost	sphere_name	text	traits	type_code	white_large_square	white_square_button
03324	Sap Applicator	earthborne-rangers/loa/EarthborneRangers-LoA-SapApplicator.jpg	path	Feature					FALSE													2 Power	harm	4	Banner & Simonet	Verdant Sphere	LoA	Legacy of the Ancestors		1 of 3	1	progress	4				along_the_way				Verdant Sphere					Machine	feature		
03325	Mysterious Seed	earthborne-rangers/loa/EarthborneRangers-LoA-MysteriousSeed.jpg	path	Being					FALSE														harm	4	Banner & Simonet	Verdant Sphere	LoA	Legacy of the Ancestors		2 of 3	4	progress	4[perranger]				within_reach			TRUE	Verdant Sphere					Flora	being		
03326	Familiar Verdessian	earthborne-rangers/loa/EarthborneRangers-LoA-FamiliarVerdessian.jpg	path	Being					FALSE														harm	4	Banner & Simonet	Verdant Sphere	LoA	Legacy of the Ancestors		3 of 3	1	progress	4[perranger]				within_reach			TRUE	Verdant Sphere					Flora	being		
03327	Beat Regulator	earthborne-rangers/loa/EarthborneRangers-LoA-BeatRegulator.jpg	path	Feature					FALSE													0 Power	harm	2[perranger]	Evan Simonet	The Cage	LoA	Legacy of the Ancestors		1 of 3	1	progress	4				within_reach		TRUE		The Cage					Machine / Organ	feature		
03328	Nutrient Injector	earthborne-rangers/loa/EarthborneRangers-LoA-NutrientInjector.jpg	path	Feature					FALSE													0 Power	harm	2[perranger]	Evan Simonet	The Cage	LoA	Legacy of the Ancestors		2 of 3	1	progress	4				within_reach		TRUE		The Cage					Machine / Organ	feature		
03329	Vagus Capacitor	earthborne-rangers/loa/EarthborneRangers-LoA-VagusCapacitor.jpg	path	Feature					FALSE													3 Power	harm	6	Evan Simonet	The Cage	LoA	Legacy of the Ancestors		3 of 3	1	progress	3[perranger]				within_reach			TRUE	The Cage					Machine / Organ	feature		
03330	Kal Iver, Proficient Ranger	earthborne-rangers/loa/EarthborneRangers-LoA-KalIverProficientRanger.jpg	path	Being					FALSE													0 Edge	harm	6	Robynn Frauhn	Arcology	LoA	Legacy of the Ancestors		1 of 12	2	progress	3[perranger]				within_reach			TRUE	Arcology					Human / Ranger	being		
03331	The Slumbering Foreman	earthborne-rangers/loa/EarthborneRangers-LoA-TheSlumberingForeman.jpg	path	Feature					FALSE													0 Power	harm	4	Banner & Simonet	Arcology	LoA	Legacy of the Ancestors		2 of 12	1	progress	3[perranger]				within_reach			TRUE	Arcology					Machine	feature		
03332	Flowsteel Controls	earthborne-rangers/loa/EarthborneRangers-LoA-FlowsteelControls.jpg	path	Feature					FALSE													1 Power	harm	3	Banner & Simonet	Arcology	LoA	Legacy of the Ancestors		3 of 12	1	progress	6				along_the_way				Arcology					Machine	feature		
03333	Mutating Galgothrop	earthborne-rangers/loa/EarthborneRangers-LoA-MutatingGalgothrop.jpg	path	Being					FALSE													1 Mutation	harm	5	Banner & Simonet	Arcology	LoA	Legacy of the Ancestors		4 of 12	1	progress	7				within_reach				Arcology					Predator / Biomeld	being		
03334	Precarour Wreckage	earthborne-rangers/loa/EarthborneRangers-LoA-PrecarourWreckage.jpg	path	Feature					FALSE														harm	4	Evan Simonet	Arcology	LoA	Legacy of the Ancestors		5 of 12	2	progress	6				along_the_way				Arcology					Hazard / Ruin	feature		
03335	Pitch Black Passage	earthborne-rangers/loa/EarthborneRangers-LoA-PitchBlackPassage.jpg	path	Feature					FALSE														harm	5	Evan Simonet	Arcology	LoA	Legacy of the Ancestors		6 of 12	2	progress	10				along_the_way				Arcology					Ruin / Obstacle	feature		
03336	Fractal Frog	earthborne-rangers/loa/EarthborneRangers-LoA-FractalFrog.jpg	path	Being					FALSE														harm	1	Banner & Simonet	Arcology	LoA	Legacy of the Ancestors		7 of 12	1	progress	5				within_reach				Arcology					Prey / Amphibian / Biomeld	being		
03337	Wanderer Spirit	earthborne-rangers/loa/EarthborneRangers-LoA-WandererSpirit-2.jpg	path	Being					FALSE														harm	-	Evan Simonet	Arcology	LoA	Legacy of the Ancestors		8 of 12	2	progress	4[perranger]				within_reach			TRUE	Arcology					Spirit / Estian	being		
03338	A Shadow in the Darkness	earthborne-rangers/loa/EarthborneRangers-LoA-AShadowInTheDarkness.jpg	path	Being					FALSE														harm	-	Banner & Simonet	Arcology	LoA	Legacy of the Ancestors		9 of 12	1	progress	9				within_reach				Arcology					???	being		
03339	Trail of Ooze	earthborne-rangers/loa/EarthborneRangers-LoA-TrailOfOoze.jpg	path	Feature					FALSE														harm	-	Banner & Simonet	Arcology	LoA	Legacy of the Ancestors		10 of 12	0	progress	3[perranger]				within_reach			TRUE	Arcology					Clue / Trail	feature		
03340	Crimson Guardian	earthborne-rangers/loa/EarthborneRangers-LoA-CrimsonGuardian.jpg	path	Being					FALSE													4 Power	harm	4	Banner & Simonet	Arcology	LoA	Legacy of the Ancestors		11 of 12	2	progress	6				within_reach				Arcology					Machine / Obstacle	being		
03341	Elevated Passage	earthborne-rangers/loa/EarthborneRangers-LoA-ElevatedPassage.jpg	path	Feature					FALSE														harm	4	Evan Simonet	Arcology	LoA	Legacy of the Ancestors		12 of 12	0	progress					along_the_way				Arcology					Ruin	feature		
03342	Flooded Passage	earthborne-rangers/loa/EarthborneRangers-LoA-FloodedPassage.jpg	path	Feature					FALSE														harm		Creation Studio	General	LoA	Legacy of the Ancestors		1 of 28	0	progress	4				along_the_way				General					Ruin / Water	feature		
03343	Overgrown Passage	earthborne-rangers/loa/EarthborneRangers-LoA-OvergrownPassage.jpg	path	Feature					FALSE														harm		Creation Studio	General	LoA	Legacy of the Ancestors		2 of 28	0	progress	4				along_the_way				General					Ruin / Flora	feature		
03344	Locked Passage	earthborne-rangers/loa/EarthborneRangers-LoA-LockedPassage.jpg	path	Feature					FALSE													0 Power	harm		Creation Studio	General	LoA	Legacy of the Ancestors		3 of 28	0	progress	4				along_the_way				General					Ruin / Machine	feature		
03345	Shifting Rubble	earthborne-rangers/loa/EarthborneRangers-LoA-ShiftingRubble.jpg	path	Feature					FALSE														harm	3	Creation Studio	General	LoA	Legacy of the Ancestors		4 of 28	1	progress	6	4			within_reach				General					Hazard / Ruin / Obstacle	feature		
03346	Fractal Frog	earthborne-rangers/loa/EarthborneRangers-LoA-FractalFrog-2.jpg	path	Being					FALSE														harm	1	Banner & Simonet	General	LoA	Legacy of the Ancestors		8 of 28	1	progress	5	6			within_reach				General					Prey / Amphibian / Biomeld	being		
03347	Crimson Guardian	earthborne-rangers/loa/EarthborneRangers-LoA-CrimsonGuardian-2.jpg	path	Being					FALSE													4 Power	harm	4	Banner & Simonet	General	LoA	Legacy of the Ancestors		14 of 28	2	progress	6	4			within_reach				General					Machine / Obstacle	being		
03348	The Heart's Confusion	earthborne-rangers/loa/EarthborneRangers-LoA-TheHeartsConfusion.jpg	path	Attachment					FALSE																Evan Simonet	General	LoA	Legacy of the Ancestors		18 of 28	0						within_reach				General					Emotion	attachment		
03349	The Heart's Anger	earthborne-rangers/loa/EarthborneRangers-LoA-TheHeartsAnger.jpg	path	Attachment					FALSE																Evan Simonet	General	LoA	Legacy of the Ancestors		19 of 28	0						within_reach				General					Emotion	attachment		
03350	The Heart's Sorrow	earthborne-rangers/loa/EarthborneRangers-LoA-TheHeartsSorrow.jpg	path	Attachment					FALSE																Evan Simonet	General	LoA	Legacy of the Ancestors		20 of 28	0						within_reach				General					Emotion	attachment		
03351	The Heart's Fear	earthborne-rangers/loa/EarthborneRangers-LoA-TheHeartsFear.jpg	path	Attachment					FALSE																Evan Simonet	General	LoA	Legacy of the Ancestors		21 of 28	0						within_reach				General					Emotion	attachment		
03352	Spore Cloud	earthborne-rangers/loa/EarthborneRangers-LoA-SporeCloud.jpg	path	Attachment					FALSE																Banner & Simonet	General	LoA	Legacy of the Ancestors		22 of 28				2			within_reach				General					Spores	attachment		
03353	Lunn, Curious Scavenger	earthborne-rangers/loa/EarthborneRangers-LoA-LunnCuriousScavenger.jpg	path	Being					FALSE														harm	4	Evan Simonet	General	LoA	Legacy of the Ancestors		24 of 28	2	progress	4[perranger]				within_reach			TRUE	General					Human / Ranger	being		
03354	Unstable Ziggurat	earthborne-rangers/loa/EarthborneRangers-LoA-UnstableZiggurat.jpg	path	Feature					FALSE														harm		Evan Simonet	General	LoA	Legacy of the Ancestors		25 of 28	2	progress	4	2			along_the_way				General					Ruin / Structure	feature		
03355	The Heart (Contracted) / The Heart (Expanded)	earthborne-rangers/loa/EarthborneRangers-LoA-TheHeartContractedTheHeartExpanded.jpg	multi_sided	Feature					FALSE														harm	3[perranger]	Evan Simonet	General	LoA	Legacy of the Ancestors		27 of 28	2	progress	-				along_the_way		TRUE		General					Biomeld / Organ	feature		
03355	The Heart (Contracted) / The Heart (Expanded)	earthborne-rangers/loa/EarthborneRangers-LoA-TheHeartContractedTheHeartExpanded-2.jpg	multi_sided	Feature					FALSE														harm	3[perranger]	Evan Simonet	General	LoA	Legacy of the Ancestors		27 of 28	2	progress	-				along_the_way		TRUE		General					Biomeld / Organ	feature		
03356	Prototype (Contracted) / Prototype (Expanded)	earthborne-rangers/loa/EarthborneRangers-LoA-PrototypeContractedPrototypeExpanded.jpg	multi_sided	Feature					FALSE													0 Power	harm	3[perranger]	Evan Simonet	General	LoA	Legacy of the Ancestors		28 of 28	0	progress	-				along_the_way		TRUE		General					Biomeld / Organ	feature		
03356	Prototype (Contracted) / Prototype (Expanded)	earthborne-rangers/loa/EarthborneRangers-LoA-PrototypeContractedPrototypeExpanded-2.jpg	multi_sided	Feature					FALSE														harm	3[perranger]	Evan Simonet	General	LoA	Legacy of the Ancestors		28 of 28	0	progress	-				along_the_way		TRUE		General					Biomeld / Organ	feature		
03357	The Descent / An Urgent Request	earthborne-rangers/loa/EarthborneRangers-LoA-TheDescentAnUrgentRequest.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		1 of 42											Mission					Story	mission		
03357	The Descent / An Urgent Request	earthborne-rangers/loa/EarthborneRangers-LoA-TheDescentAnUrgentRequest-2.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		2 of 42											Mission					Interlude	mission		
03358	The Long Dark / The Final Ascent	earthborne-rangers/loa/EarthborneRangers-LoA-TheLongDarkTheFinalAscent.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		3 of 42											Mission					Interlude	mission		
03358	The Long Dark / The Final Ascent	earthborne-rangers/loa/EarthborneRangers-LoA-TheLongDarkTheFinalAscent-2.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		4 of 42											Mission					Interlude	mission		
03359	Following a Lead / Following a Lead	earthborne-rangers/loa/EarthborneRangers-LoA-FollowingALeadFollowingALead.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		5 of 42											Mission					Side	mission		
03359	Following a Lead / Following a Lead	earthborne-rangers/loa/EarthborneRangers-LoA-FollowingALeadFollowingALead-2.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		6 of 42											Mission					Side	mission		
03360	Limited Time Offer / Kobo's Swap Meet	earthborne-rangers/loa/EarthborneRangers-LoA-LimitedTimeOfferKobosSwapMeet.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		7 of 42											Mission					Side	mission		
03360	Limited Time Offer / Kobo's Swap Meet	earthborne-rangers/loa/EarthborneRangers-LoA-LimitedTimeOfferKobosSwapMeet-2.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		8 of 42											Mission					Side	mission		
03361	Search Below / Return to Base Camp	earthborne-rangers/loa/EarthborneRangers-LoA-SearchBelowReturnToBaseCamp.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		9 of 42											Mission					Side	mission		
03361	Search Below / Return to Base Camp	earthborne-rangers/loa/EarthborneRangers-LoA-SearchBelowReturnToBaseCamp-2.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		10 of 42											Mission					Side	mission		
03362	Survey the Depths / Power Up	earthborne-rangers/loa/EarthborneRangers-LoA-SurveyTheDepthsPowerUp.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		11 of 42											Mission					Story	mission		
03362	Survey the Depths / Power Up	earthborne-rangers/loa/EarthborneRangers-LoA-SurveyTheDepthsPowerUp-2.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		12 of 42											Mission					Story	mission		
03363	Collapse! / Buried Survey Team	earthborne-rangers/loa/EarthborneRangers-LoA-CollapseBuriedSurveyTeam.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		13 of 42											Mission					Story	mission		
03363	Collapse! / Buried Survey Team	earthborne-rangers/loa/EarthborneRangers-LoA-CollapseBuriedSurveyTeam-2.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		14 of 42											Mission					Story	mission		
03364	Breathe Easier / Breathe Easier	earthborne-rangers/loa/EarthborneRangers-LoA-BreatheEasierBreatheEasier.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		15 of 42											Mission					Story	mission		
03364	Breathe Easier / Breathe Easier	earthborne-rangers/loa/EarthborneRangers-LoA-BreatheEasierBreatheEasier-2.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		16 of 42											Mission					Story	mission		
03365	Spore Specimens / Spore Specimens	earthborne-rangers/loa/EarthborneRangers-LoA-SporeSpecimensSporeSpecimens.jpg	multi_sided	Mission					FALSE																	Mission	LoA	Legacy of the Ancestors		17 of 42											Mission					Story / Gathering	mission		
