databaseId	name	imageUrl	cardBack	type	missionType	affiliation	classification	integrity	cunning	strength	points	span	quadrant	region	icons	uniqueness	keywords	text	lore	rarity	property	packName	set	printing	loadGroupId
Ls_Ls19	Organ Bank	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-OrganBank.jpg	default	Ship		Vidiian	Cruiser Class	10	10	10					[DQ]		Tractor Beam;	Tractor Beam. You may download {Vidiian Boarding Claw} once.	Vidiian Cruiser retrofitted for long-range organ collection, preservation, and dispatch.	19 V	VOY	Ls	Ls	Virtual	playerNDeck
Ls_Ls20	Hyper-thermic Charges	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-HyperThermicCharges.jpg	default	Tactic					-1	-1								Attack: 1. Defense: 1. ATTACK and DEFENSE bonus +2 if you have a [Vid] ship firing. Hit = [Flip][Flip]. Direct hit = [Flip][Flip][Flip][Flip]. Hull: -20% Harvest organs: Randomly kills one personnel; if unique, opponent may report a % [Vid] personnel.		20 V	VOY	Ls	Ls	Virtual	playerNTactics
Ls_Ls15ALT	Daughter of Miral*	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-DaughterOfMiral-2.jpg	default	Personnel		Klingon/Vidiian	V.I.P.	8	5	8					[DQ][Stf]		Klingon; Capturing-related card; Female;	V.I.P. Computer Skill Honor SECURITY DL/ {Rescue Captives} May coexist with {Lt. Torres}.	Searching for a cure to the phage, Sulan reconstituted the genome of B'Elanna Torres, making her a fully Klingon specimen by removing her human half.	15 V	VOY	Ls	Ls	Virtual	playerNDeck
Ls_Ls16ALT	Lt. Torres*	star-trek-ccg-1e/ls/StarTrekCcg1e-Ls-LtTorres-2.jpg	default	Personnel		Federation/Vidiian	ENGINEER	6	8	4					[DQ][Stf]		Human; Female;	ENGINEER Computer Skill Astrophysics Transporter Skill Cybernetics May coexist with {Daughter of Miral}.	Searching for a cure to the phage, Sulan reconstituted the genome of B'Elanna Torres, making her a fully human specimen by removing her Klingon half.	16 V	VOY	Ls	Ls	Virtual	playerNDeck
AUT_AUT1	Help Out a Forty-Niner?	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-HelpOutAFortyNiner.jpg	default	Dilemma	[P]										[AU]			To get past requires exactly 7 personnel at this mission OR a personnel with printed INTEGRITY 7, CUNNING 7, and STRENGTH 7 OR a non-zero score evenly divisible by 7 OR exactly 7 cards in hand. May nullify by losing 7 points.	Data encountered poverty and vagrancy upon arrival in 19th century San Francisco. "I require large amounts of whiskey."	1 V	TNG	AUT	AUT	Virtual	playerNSeed
AUT_AUT2	Q: A Road in a Desert	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-QARoadInADesert.jpg	default	Dilemma	[P]												Q-related dilemma;	Away Team has a {Q-Flash} with X cards from opponent's Q-Continuum, where X = 1 + the number of cards in your hand. Discard dilemma. (Immune to {Q2}.)	An asylum hearing for Quinn resulted in the unusual step of visiting the Q Continuum. This required translating life in the Continuum into something that outsiders could understand.	2 V	VOY	AUT	AUT	Virtual	playerNSeed
AUT_AUT3	Unfamiliar Reflection	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-UnfamiliarReflection.jpg	default	Dilemma	[S/P]										[AU]			Unless you have CUNNING>10X, where X is the number of different card types removed from this game, opponent may download {Humanity's Last Stand} to each of your undamaged ships here. Discard dilemma.	A parasite blocked Jonathan Archer forming new memories. Eventually he awoke to a mirror image that was not his own.	3 V	ENT	AUT	AUT	Virtual	playerNSeed
AUT_AUT4	Whisked Away	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-WhiskedAway.jpg	default	Event											[Shield]			Seeds or plays on your [DQ] outpost (except [Fed] or [Non]). Your matching [Univ] personnel and ships native to the Alpha Quadrant and without DL/ must report as if they were [DQ].	Many vessels were suddenly transported across the galaxy to the Delta Quadrant by the Caretaker. Those crews would have to decide between settling down or making a long trek home.	4 V	VOY	AUT	AUT	Virtual	playerNDeck
AUT_AUT5	Terok Nor (Alternate Universe Twilight)	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-TerokNorAlternateUniverseTwilight.jpg	default	Facility		Cardassian	Station		6	34					[AU]			Plays at {2346 Bajor}. Only ships and personnel native to this timeline may report here.	Newly constructed ore processing facility built during the Cardassian occupation of Bajor. Frequent target for sabotage and bombing by the Bajoran resistance.	5 V	DS9	AUT	AUT	Virtual	playerNSeed
AUT_AUT6	A New Earth	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-ANewEarth.jpg	default	Incident											[AU]			Seeds on {Gamma Briori VII}; you must download a [Univ] outpost here (ignoring ENGINEER requirement); it gains [AU] and [DQ]; place incident on outpost. Once each turn, a matching personnel reporting aboard may do so for free. You may not play personnel for free with {Home Away From Home}.	The 37's' human descendants offered a tempting new home.	6 V	VOY	AUT	AUT	Virtual	playerNSeed
AUT_AUT7	The Destruction of Earth	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-TheDestructionOfEarth.jpg	default	Incident											[AU]			Plays on {2166 Ceti Alpha V}; remove all cards in your discard pile from this game. When you would discard a card, remove it from this game instead. At the start of each of your turns, if you are playing only [Sta] (ignoring [Non]), you may draw a card. Once each turn, if you did not seed a Sector 001 mission, one personnel native to this time location may play for free.		7 V	ENT	AUT	AUT	Virtual	playerNSeed
AUT_AUT8	Vorta Scenario Testing	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-VortaScenarioTesting.jpg	default	Incident														Seeds or plays on your [Dom] facility. Your [AU][Dom] cards may report here regardless of quadrant. You may download a [AU][Dom] card here once.	In 2371, Vorta scientists created scenarios to test how Alpha Quadrant species would respond to Dominion attempts to gain a foothold on the other side of the Bajoran Wormhole.	8 V	DS9	AUT	AUT	Virtual	playerNSeed
AUT_AUT9	Plot Twist	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-PlotTwist.jpg	default	Interrupt											[AU]			Plays when a {Royale Casino} dilemma is revealed. Relocate up to 3 personnel with "Royale" in lore (or, once per game, download one such personnel) there. OR Plays to cancel a just-initiated personnel battle involving such a personnel.	The novel Hotel Royale was filled with shallow characters caught up in a web of crime, corruption, and deceit.	9 V	TNG	AUT	AUT	Virtual	playerNDeck
AUT_AUT10	Assist Temporal Disruption	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-AssistTemporalDisruption.jpg	default	Mission	[P]	Romulan/Cardassian/Dominion/Hirogen/[XIN]					35	3	Alpha					Physics + SCIENCE + (Treachery x2 OR temporal agent) You may seed one {Devidian Door} on table in facility phase.	Support Devidian foragers' efforts to steal human neural energy from 19th century Earth.	10 V		AUT	AUT	Virtual	playerNMissions
AUT_AUT11	Detain Observer	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-DetainObserver.jpg	default	Mission	[S]	[NON]/Starfleet					30	4	Alpha	Ceti Alpha Region			Ceti Alpha Region;	OFFICER x2 + SECURITY OR Leadership x2 + CUNNING>30	Intercept unauthorized presence.	11 V		AUT	AUT	Virtual	playerNMissions
AUT_AUT12	Make New Home	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-MakeNewHome.jpg	default	Mission	[P]	Federation/Klingon/Cardassian/Ferengi					30	3	Delta					Anthropology + Archaeology + 2 Honor	Join colony descended from displaced Alpha Quadrant inhabitants.	12 V		AUT	AUT	Virtual	playerNMissions
AUT_AUT13	Basso Tromac	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-BassoTromac.jpg	default	Personnel		Bajoran/Cardassian	CIVILIAN	3	6	6					[AU]		Bajoran; Male; Terok Nor-related personnel;	CIVILIAN Treachery Biology Anthropology SCIENCE May download a [Univ] Bajoran-species female once.	Bajoran collaborator and aide to Prefect Dukat during the Occupation. He recruited comfort women for the Cardassian officers stationed on Terok Nor.	13 V	DS9	AUT	AUT	Virtual	playerNDeck
AUT_AUT13ALT	Basso Tromac*	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-BassoTromac-2.jpg	default	Personnel		Cardassian/Bajoran	CIVILIAN	3	6	6					[AU]		Bajoran; Male; Terok Nor-related personnel;	CIVILIAN Treachery Biology Anthropology SCIENCE May download a [Univ] Bajoran-species female once.	Bajoran collaborator and aide to Prefect Dukat during the Occupation. He recruited comfort women for the Cardassian officers stationed on Terok Nor.	13 V	DS9	AUT	AUT	Virtual	playerNDeck
AUT_AUT14	Legate Parek	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-LegateParek.jpg	default	Personnel		Cardassian	V.I.P.	5	8	6					[AU][Cmd]		Cardassian; Gul; Legate; Male; Terok Nor-related personnel;	V.I.P. Diplomacy Archaeology Once each turn, may gain a skill from a female present until end of turn.	Former gul visiting Terok Nor in 2346. He has seen Prefect Dukat staging many acts of protection with his preferred Bajoran comfort women.	14 V	DS9	AUT	AUT	Virtual	playerNDeck
AUT_AUT15	Prefect Dukat	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-PrefectDukat.jpg	default	Personnel		Cardassian	V.I.P.	5	8	9					[AU][Cmd]		Cardassian; Gul; Male; Terok Nor-related personnel;	V.I.P. Leadership Diplomacy OFFICER Treachery {A Better Alternative} gains [Shield].	Gul who took command of Terok Nor in 2346. He was romantically involved with Kira Meru. Asked Investigator Odo to solve the chemist shop murder.	15 V	DS9	AUT	AUT	Virtual	playerNDeck
AUT_AUT16	Admiral Nechayev	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-AdmiralNechayev.jpg	default	Personnel		Dominion	V.I.P.	5	8	5					<Fed>[AU][Cmd]		Human; Admiral; Female; Infiltrator;	V.I.P. Diplomacy OFFICER Leadership Opponent's Honor personnel present are attributes all -1.	Human virtual player in the Vorta scenario testing the resolve of Alpha Quadrant species. She was willing to hand Bajor to the Dominion as the price of peace.	16 V	DS9	AUT	AUT	Virtual	playerNDeck
AUT_AUT17	Founder Borath	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-FounderBorath.jpg	default	Personnel		Dominion	SCIENCE	4	8	6					[AU][Cmd][GQ]		Vorta; Founder; Male;	SCIENCE MEDICAL Computer Skill Treachery Diplomacy Opponent discards top card of draw deck for each [AU][Dom] personnel that enters play here (twice each turn).	Vorta virtual player in the scenario testing of Alpha Quadrant species, where he posed as a founder.	17 V	DS9	AUT	AUT	Virtual	playerNDeck
AUT_AUT18	Consultant Phlox	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-ConsultantPhlox.jpg	default	Personnel		Non-Aligned	V.I.P.	7	4+x	5					[22][AU]		Denobulan; Ceti Alpha V-related card; Male;	V.I.P. MEDICAL Exobiology x 2 X = number of different card types removed from this game.	Denobulan doctor. Returned home to research a cure for Jonathan after Earth was destroyed. He travelled to Ceti Alpha V in 2166 with a potential treatment.	18 V	ENT	AUT	AUT	Virtual	playerNDeck
AUT_AUT19	The Assistant Manager	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-TheAssistantManager.jpg	default	Personnel		Non-Aligned	CIVILIAN	6	8	5					[AU]		Male; Royale-related;	CIVILIAN Law Leadership Draw a card when a {Royale Casino} dilemma is revealed.	Employee of the Royale Casino. He previously studied for many careers such as lawyer, cardiologist, and dentist before deciding on management.	19 V	TNG	AUT	AUT	Virtual	playerNDeck
AUT_AUT20	Axel Melhardt	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-AxelMelhardt.jpg	default	Personnel		Starfleet	ENGINEER	5	6	5					[22][AU][Stf]	univ	Human; Male;	ENGINEER Archaeology Music If your discard pile is empty: Diplomacy, MEDICAL.	Typical human survivor who relocated to Ceti Alpha V in an alternate timeline. He worked with Consultant Phlox to remove Jonathan s parasites. Loves jazz.	20 V	ENT	AUT	AUT	Virtual	playerNDeck
AUT_AUT21	Captain Reed	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-CaptainReed.jpg	default	Personnel		Starfleet	OFFICER	6	7	6					[22][AU][Cmd]		Human; Captain; Ceti Alpha V-related card; Male;	OFFICER SECURITY Honor DL/ {Question Intruder} If your discard pile is empty: Diplomacy, Leadership.	Newly promoted human commander of the Intrepid, taking over from Captain Ramirez. He was Captain Tucker's first officer. Defends the Ceti Alpha V colony.	21 V	ENT	AUT	AUT	Virtual	playerNDeck
AUT_AUT22	Captain T'Pol	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-CaptainTPol.jpg	default	Personnel		Starfleet	OFFICER	8	7	7					[22][AU][Cmd]		Vulcan; Captain; Ceti Alpha V-related card; Female; Nurse;	OFFICER SCIENCE Mindmeld Diplomacy When reported, if your discard pile is empty, gains all skills from requirements of a dilemma removed from this game.	Vulcan who commanded Enterprise. She settled on Ceti Alpha V and became a nurse for Jonathan.	22 V	ENT	AUT	AUT	Virtual	playerNDeck
AUT_AUT23	Captain Tucker	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-CaptainTucker.jpg	default	Personnel		Starfleet	OFFICER	7	7	7					[22][AU][Cmd]		Human; Captain; Ceti Alpha V-related card; Male;	OFFICER ENGINEER Leadership May download {Tinkerer} (if your discard pile is empty) twice.	Former chief engineer who became commander of NX-01 Enterprise. One of the few surviving humans. He swore to protect Ceti Alpha V better than Earth.	23 V	ENT	AUT	AUT	Virtual	playerNDeck
AUT_AUT24	Jonathan	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-Jonathan.jpg	default	Personnel		Starfleet	CIVILIAN	9	6	6					[22][AU]		Human; Ceti Alpha V-related card; Male;	CIVILIAN Honor x 2 When reported, draw a card. Anthropology Reports for free to {any T'Pol}.	Human living on Ceti Alpha V. Commanded NX-01 Enterprise. Parasites block him forming new memories.	24 V	ENT	AUT	AUT	Virtual	playerNDeck
AUT_AUT25	Lieutenant Sato	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-LieutenantSato.jpg	default	Personnel		Starfleet	OFFICER	7	8	6					[22][AU][Stf]		Human; Ceti Alpha V-related card; Female;	OFFICER Anthropology Honor SCIENCE Law Navigation Leadership Diplomacy	Human who escaped to Ceti Alpha V. She is now one of the most experienced of Captain Tucker's crew.	25 V	ENT	AUT	AUT	Virtual	playerNDeck
AUT_AUT26	NX-01 Enterprise	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-NX01Enterprise.jpg	default	Ship		Starfleet	NX Class	X	X	X					[22][AU]		Ceti Alpha V-related card;	X = number of different card types that have been removed from this game.	Starfleet flagship. Failed to prevent the Xindi from destroying Earth. Now leads a rag-tag fugitive fleet defending humanity's settlement on Ceti Alpha V.	26 V	ENT	AUT	AUT	Virtual	playerNDeck
AUT_AUT27	Humanity's Last Stand	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-HumanitysLastStand.jpg	default	Tactic					-2	-2								Attack: 2. Defense: 2. DEFENSE bonus +1 for each tactic that has been removed from this game. Hit = [Flip][Flip]. Direct hit = [Flip][Flip][Flip][Flip]. Remove this tactic from this game. Hull: -25% Drive off: May not initiate battle at {Ceti Alpha V}.		27 V	ENT	AUT	AUT	Virtual	playerNTactics
AUT_SinghaRefugeeCamp	Singha Refugee Camp	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-SinghaRefugeeCamp.jpg	default	Time Location	[P]								Alpha					Seeds or plays on table; any player may download [AU] {Terok Nor} here. Any player may seed {Process Ore} on {Ore Processing Unit} here. Native to this timeline: personnel affected by {Comfort Women} seeded on Bajor, [AU][Baj] and [AU][Car] cards native to the Alpha Quadrant, [Ds9][Car] personnel with "Terok Nor" in lore or [Stf], and [Univ][Car] ships.	The Cardassian Union occupied Bajor, leaving the natives with few resources.	28 V		AUT	AUT	Virtual	playerNMissions
AUT_AUT29	Survivors' Settlement	star-trek-ccg-1e/aut/StarTrekCcg1e-AUT-SurvivorsSettlement.jpg	default	Time Location	[P]								Alpha		[AU]			Seeds or plays on table; any player may download {The Destruction of Earth}. Your [22] personnel may attempt {Ceti Alpha V}. Native to this timeline: all [Univ][22] humans and ships (including [MQ]), unique [22] cards with "Ceti Alpha V" in lore, and [22][Equipment]. All such cards are compatible. Human cards are excluded from battle here (except versus [Xin]).	Fewer than 6,000 humans escaped here after the Xindi destroyed Earth.	29 V		AUT	AUT	Virtual	playerNMissions
VP_340VP	Terok Nor (Alternate Universe Twilight) *VP	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-TerokNorAlternateUniverseTwilightVP.jpg	default	Facility		Cardassian	Station		6	34					[AU]			Plays at {2346 Bajor}. Only ships and personnel native to this timeline may report here.	Newly constructed ore processing facility built during the Cardassian occupation of Bajor. Frequent target for sabotage and bombing by the Bajoran resistance.	340 VP	DS9	Virtual Promos	VP	Virtual	playerNSeed
VP_339VP	Rebuild Society *VP	star-trek-ccg-1e/virtual-promos/StarTrekCcg1e-VirtualPromos-RebuildSocietyVP.jpg	default	Mission	[P]	Federation/Klingon					30*	4	Delta				Homeworld;	Leadership + Anthropology + INTEGRITY>28 * +5 if a Think Tank personnel helps solve.	Renew cultural highlights on the Vidiian homeworld, ravaged by the phage for millennia.	339 VP	VOY	Virtual Promos	VP	Virtual	playerNMissions
PR_PR359	Haakona (Premiere Remastered)	star-trek-ccg-1e/premiere/StarTrekCcg1e-Premiere-HaakonaPremiereRemastered.jpg	default	Ship		Romulan	D'deridex Class	8	9	8							Cloaking Device; Romulan ship; Tractor Beam;	Cloaking Device, Tractor Beam	Warbird commanded by Taris. Responded to the Federation incursion of the Neutral Zone, near Iconia.	359 R	TNG	Premiere	PR	Virtual	playerNDeck
PR_PR214	Hannah Bates (Premiere Remastered)	star-trek-ccg-1e/premiere/StarTrekCcg1e-Premiere-HannahBatesPremiereRemastered.jpg	default	Personnel		Federation	SCIENCE	6	8	2							Human; Female; Mission Specialist; U.S.S. Enterprise-related personnel;	SCIENCE Physics	Genetically engineered human scientist from Moab IV. She was granted asylum aboard the U.S.S. Enterprise in 2368.	214 U	TNG	Premiere	PR	Virtual	playerNDeck
PR_PR332	Type VI Shuttlecraft (Premiere Remastered)	star-trek-ccg-1e/premiere/StarTrekCcg1e-Premiere-TypeVIShuttlecraftPremiereRemastered.jpg	default	Ship		Federation	Type VI Shuttlecraft	6	2	2						univ	Federation ship; No staffing requirement; Shuttlecraft;		Modern Federation shuttle with warp capability. May be armed for special missions.	332 C	TNG	Premiere	PR	Virtual	playerNDeck
PR_PR335	U.S.S. Excelsior (Premiere Remastered)	star-trek-ccg-1e/premiere/StarTrekCcg1e-Premiere-USSExcelsiorPremiereRemastered.jpg	default	Ship		Federation	Excelsior Class	6	6	7						univ	Federation ship; Tractor Beam;	Tractor Beam	First launched in 2284 as a test for what proved to be the unsuccessful transwarp project. Refitted to use standard warp drive.	335 C	TNG	Premiere	PR	Virtual	playerNDeck
