databaseId	name	subtitle	imageUrl	zoomImageUrl	cardBack	type	packName	set	loadGroupId	faction	rarity	cost	threshold	attack	defense	health	artist	flavour	text
hex-court-of-souls	Court of Souls		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-CourtOfSouls.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-CourtOfSouls.jpg	default	Basic Action	Doombringer	Doombringer	playerNDeck		Common	1	Blood				Igor Grechanyi	"You swore fealty. Now rise." - Lord Blightbark	Troops you control get +1ATK. [WILD]: Gain 1 health for each troop you control.
hex-brightsteed-apocalyte-ender	Brightsteed Apocalyte	Ender	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-BrightsteedApocalyte.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-BrightsteedApocalyte.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	2	Diamond	2	2		Joseph Weston	Their noble horns will never yield.	Steadfast, Fusion
hex-raving-doomsayer-human-cleric	Raving Doomsayer	Human Cleric	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-RavingDoomsayer.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-RavingDoomsayer.jpg	default	Troop	Doombringer	Doombringer	playerNDeck	Aria	Common	5	Diamond	3	5		Ruben Hiraga	"It ends in fire! It ends in blood! It ends in darkness."	Deploy - Target prismatic troop you control gets +2ATK/+2DEF.
hex-glimmer-fox-elemental-familiar	Glimmer Fox	Elemental Familiar	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-GlimmerFox.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-GlimmerFox.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	2	Diamond	1	1		Konstantin Vavilov	"From this corner, thought."\ - Darien of the Light	Deploy - Create a Standard resource of your choice and put it into your hand.
hex-glimmer-fox-elemental-familiar-2	Glimmer Fox	Elemental Familiar	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-GlimmerFox-2.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-GlimmerFox-2.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Epic	2	Diamond	1	1		Sebastian Ciaffaglione	He had to admit he was outfoxed.	Deploy - Create a Standard resource of your choice and put it into your hand.
hex-devoted-exile-human-cleric	Devoted Exile	Human Cleric	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-DevotedExile.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-DevotedExile.jpg	default	Troop	Doombringer	Doombringer	playerNDeck	Aria	Common	1	Diamond	1	1		Igor Grechanyi	Few Luminaries survived the purge. Those who did had something to fight for.	Lifedrain [RUBY]: Rage 1.
hex-ironshell-apocalyte-ender	Ironshell Apocalyte	Ender	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-IronshellApocalyte.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-IronshellApocalyte.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	1	Diamond	0	3		Pavel Romanov	Their unbreakable armor will shatter your weapons.	Fusion
hex-cloudpeak-hermit-human-mage	Cloudpeak Hermit	Human Mage	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-CloudpeakHermit.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-CloudpeakHermit.jpg	default	Troop	Doombringer	Doombringer	playerNDeck	Aria	Common	4	Diamond	3	2		Gokberk Kaya	Hyperborean masters of air often prefer clouds to the company of people.	Deploy - Target troop gets Flight.
hex-hypnotic-dancers-fae	Hypnotic Dancers	Fae	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-HypnoticDancers.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-HypnoticDancers.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	3	Diamond	2	2		Diana Van Damme	My will and self restraint have come to fail now.	Rowdy - Exhaust target opposing troop.
hex-untimely-end	Untimely End		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-UntimelyEnd.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-UntimelyEnd.jpg	default	Quick Action	Doombringer	Doombringer	playerNDeck		Common	4	Diamond				Andreas Zafeiratos	The appearance of a greater threat drew the attention of the arena teams away from the competition and shifted their focus to the Enders.	Destroy target attacking or blocking troop. [SAPPHIRE]: Draw a card, then choose and discard a card in all zones.
hex-daybloom	Daybloom		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-Daybloom.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-Daybloom.jpg	default	Quick Action	Doombringer	Doombringer	playerNDeck		Common	2	Diamond				Martin De Diego Sabada	Some things are best enjoyed by morning's fresh light.	Target troop you control gets +1ATK/+3DEF this turn. Trigger the Deploy of that troop.
hex-fleetfoot-apocalyte-ender	Fleetfoot Apocalyte	Ender	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-FleetfootApocalyte.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-FleetfootApocalyte.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	2	Ruby	2	1		Polar Engine Studio	Their fearsome claws will hasten your death.	Speed, Fusion
hex-goretusk-apocalyte-ender	Goretusk Apocalyte	Ender	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-GoretuskApocalyte.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-GoretuskApocalyte.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	3	Ruby	1	3		Alejandro Velazquez	Their vicious tusks will make you squeal.	Fusion, Rage 2
hex-stabstick-showoff-gnoll	Stabstick Showoff	Gnoll	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-StabstickShowoff.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-StabstickShowoff.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	2	Ruby	1	3		Firat Solhan	"Stabby, stabby, stabby, wheeee!"	Rabid - This gets +2ATK/-2DEF and Flight this turn.
hex-flare-imp-elemental-familiar	Flare Imp	Elemental Familiar	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-FlareImp.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-FlareImp.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	1	Ruby	2	2		Jakub Rebelka	"From this corner, passion."\ - Rhiannon of the Flame	When this is dealt damage, it deals 1 damage to you.
hex-buzzkiller-gnoll	Buzzkiller	Gnoll	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-Buzzkiller.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-Buzzkiller.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	4	Ruby	3	2		Brolken	Locke was a believer in choosing the right tool for the job. Turns out a giant chainsaw is almost always the right tool.	Swiftstrike [WILD]: Quick in all zones.
hex-voltaic-blast	Voltaic Blast		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-VoltaicBlast.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-VoltaicBlast.jpg	default	Quick Action	Doombringer	Doombringer	playerNDeck		Common	1	Ruby				Alberto Rocha	"Blasting makes me feel good!"	Deal X damage to target troop.
hex-breath-of-kha	Breath of Kha		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-BreathOfKha.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-BreathOfKha.jpg	default	Basic Action	Doombringer	Doombringer	playerNDeck		Common	4	Ruby				Uros Sljivic	Kha spoke, and all who heard were ash.	Deal 2 damage to each opposing champion for each different shard amongst cards you control.
hex-fatal-feast	Fatal Feast		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-FatalFeast.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-FatalFeast.jpg	default	Basic Action	Doombringer	Doombringer	playerNDeck		Common	3	Ruby				Manthos Lappas	"I can bring them back, but there's room for improvment. The grave still lurks beneath their skin." - Locke	Deal 3 damage to target champion or troop. [BLOOD]: Lifedrain in all zones.
hex-flayer-s-steel	Flayer's Steel		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-FlayersSteel.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-FlayersSteel.jpg	default	Quick Action	Doombringer	Doombringer	playerNDeck		Common	1	Ruby				Svetlana Tebyakina	"Join us in exquisite agony."	Target attacking troop gets +3ATK/+3DEF this turn.
hex-skywing-apocalyte-ender	Skywing Apocalyte	Ender	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-SkywingApocalyte.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-SkywingApocalyte.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	2	Sapphire	1	2		Martin De Diego Sabada	Their furious wings will bring death from above.	Flight, Fusion
hex-gruesome-gobbler-gobbler	Gruesome Gobbler	Gobbler	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-GruesomeGobbler.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-GruesomeGobbler.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	5	Sapphire	3	3		Guillaume Menuel		Flight [BLOOD]: Lifedrain.
hex-mistcloak-apocalyte-ender	Mistcloak Apocalyte	Ender	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-MistcloakApocalyte.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-MistcloakApocalyte.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	4	Sapphire	4	2		Jeex Farfadet	Their shrouded forms will elude your strikes.	Fusion, Spellshield
hex-party-crasher-vennen-rogue	Party Crasher	Vennen Rogue	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-PartyCrasher.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-PartyCrasher.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	2	Sapphire	2	1		Lucas Torquato	Vennen, vidi, vino.	Rowdy - Target troop you control gets Unblockable this turn.
hex-false-confession	False Confession		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-FalseConfession.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-FalseConfession.jpg	default	Quick Action	Doombringer	Doombringer	playerNDeck		Common	3	Sapphire				Suebsin Pullsiri	"Only through torture is there truth. Peel back the flesh and set it free." - Iron Maiden	Interrupt target troop. [RUBY]: Deal 3 damage to each opposing champion in all zones.
hex-treacherous-search	Treacherous Search		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-TreacherousSearch.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-TreacherousSearch.jpg	default	Quick Action	Doombringer	Doombringer	playerNDeck		Common	0	Sapphire				Ruben Hiraga	Heedless of the Ender threat, Lixil's lieutenants looked frantically for any trace of their leader.	Look at the top X cards of your deck. Put a revealed card into your hand. Put the remaining cards into your deck.
hex-treacherous-search-2	Treacherous Search		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-TreacherousSearch-2.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-TreacherousSearch-2.jpg	default	Quick Action	Doombringer	Doombringer	playerNDeck		Epic	0	Sapphire				Perfect World	If it's easy to find, it isn't worth looking for.	Look at the top X cards of your deck. Put a revealed card into your hand. Put the remaining cards into your deck.
hex-lost-in-the-city	Lost in the City		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-LostInTheCity.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-LostInTheCity.jpg	default	Quick Action	Doombringer	Doombringer	playerNDeck		Common	5	Sapphire				Sharam Sunstrum	"Don't look back, Alice. The bad men will find us."	Put up to two target opposing troops into their controller's hand.
hex-zeota-s-seance	Zeota's Seance		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-ZeotasSeance.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-ZeotasSeance.jpg	default	Constant	Doombringer	Doombringer	playerNDeck		Common	1	Sapphire				Timur Shevtsov	"Skin of a skarn, wool of a dingler;\ Puck if you hear us, give this bell a ringler!"\  - Madame Zeota	Rowdy - Fateweave.
hex-briny-toad-elemental-familiar	Briny Toad	Elemental Familiar	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-BrinyToad.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-BrinyToad.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	3	Sapphire	3	1		Firat Solhan	"From this corner, life."\ - Nyla of the Tides	One-Shot: Discard a card → This gets Flight.
hex-vinetongue-apocalyte-ender	Vinetongue Apocalyte	Ender	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-VinetongueApocalyte.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-VinetongueApocalyte.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	1	Wild	1	2		Hai Hoang	Their creeping vines will bring you down.	Skyguard, Fusion
hex-merry-elephant-beast	Merry Elephant	Beast	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-MerryElephant.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-MerryElephant.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	4	Wild	3	3		Jeex Farfadet	"Wings on an elephant? That's dumb."	Crush [SAPPHIRE]: Flight
hex-grapes-of-wrath-berry	Grapes of Wrath	Berry	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-GrapesOfWrath.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-GrapesOfWrath.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	1	Wild	0	1		Noura Abdrakhmanova	A bunch of savages.	Rowdy - This gets +1ATK/+1DEF.
hex-grapes-of-wrath-berry-2	Grapes of Wrath	Berry	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-GrapesOfWrath-2.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-GrapesOfWrath-2.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Epic	1	Wild	0	1		Mara Art	Life is never still.	Rowdy - This gets +1ATK/+1DEF.
hex-trollstench-apocalyte-ender	Trollstench Apocalyte	Ender	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-TrollstenchApocalyte.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-TrollstenchApocalyte.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	2	Wild	3	1		Israel Carrion	Their rancid odor will overpower you.	Crush, Fusion
hex-symeon-s-sycamore-plant	Symeon's Sycamore	Plant	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-SymeonsSycamore.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-SymeonsSycamore.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	3	Wild	1	4		Joya Filomena	The Primal of Renewal shares its bounty with all.	Rowdy - Gain 4 health.
hex-savage-showdown	Savage Showdown		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-SavageShowdown.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-SavageShowdown.jpg	default	Basic Action	Doombringer	Doombringer	playerNDeck		Common	1	Wild				Ben Harris	When the wild hungers, you'd best be out of the way.	Target troop you control battles target opposing troop.
hex-savage-showdown-2	Savage Showdown		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-SavageShowdown-2.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-SavageShowdown-2.jpg	default	Basic Action	Doombringer	Doombringer	playerNDeck		Epic	1	Wild				Max Grecke	Nothing is more terrifying than a Shin'hare ready for battle.	Target troop you control battles target opposing troop.
hex-locke-s-t-wrex-dinosaur	Locke's T-Wrex	Dinosaur	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-LockesTWrex.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-LockesTWrex.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	6	Wild 2	7	4		Vincent Lefevre	Locke saw improvements everywhere.	Rabid - This gets Invincible this turn.
hex-haymaker	Haymaker		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-Haymaker.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-Haymaker.jpg	default	Quick Action	Doombringer	Doombringer	playerNDeck		Common	2	Wild				Dinulescu Alexandru	Yes, that is a rocket, and no, I'm not happy to see you.	Revert target troop you control and it gets +4ATK/+4DEF this turn.
hex-healthy-tip	Healthy Tip		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-HealthyTip.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-HealthyTip.jpg	default	Basic Action	Doombringer	Doombringer	playerNDeck		Common	3	Wild				Pavel Romanov	Leprechauns take debts very seriously. Accordingly, they make fantastic tippers.	Create two Lucky Coins and put them into your hand. If you have [DIAMOND], gain 5 health.
hex-blightbark-courier-spirit-bird	Blightbark Courier	Spirit Bird	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-BlightbarkCourier.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-BlightbarkCourier.jpg	default	Troop	Doombringer	Doombringer	playerNDeck		Common	3	Diamond, Blood	2	2		Ilya Shkipin	News of the castle's destruction sped straight to Violet's ears.	Flight, Rebirth
hex-soul-shatter	Soul Shatter		hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-SoulShatter.jpg	hex-shards-of-fate/doombringer/HexShardsOfFate-Doombringer-SoulShatter.jpg	default	Basic Action	Doombringer	Doombringer	playerNDeck		Common	5	Diamond, Blood				Merilliza Chan	Breaking a psychomanteum severs the path back to the living.	Destroy target troop. That troop's controller loses 2 health and you gain 2 health.
