databaseId	name	imageUrl	cardBack	type	subtitle	side	culture	race	twilight	strength	vitality	site	packName	rarity	collInfo	lore	text
103_24	I Call on You	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-ICallOnYou.jpg	normal	EVENT		Free Peoples	Gondor		3				The Pelennor Fields	_	V3_24	'The hour is come at last.....When all this land is clean of the servants of Sauron, I will hold the oath fulfilled, and ye shall have peace and depart for ever. For I am Elessar, Isildur's heir of Gondor.'	Exert Aragorn (or spot Anduril) and add X threats to play a Wraith from your dead pile, where X is the region number.
103_25	Inner Gate	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-InnerGate.jpg	normal	CONDITION		Free Peoples	Gondor		2	-3			The Pelennor Fields	_	V3_25	'But men are better than gates, and no gate will endure against our Enemy if men desert it.'	Fortification. Maneuver: If this is in your support area, exert and hinder 2 unbound knights to transfer this to a minion.  Hinder that minion.
103_26	Keep Him Blind to All Else That Moves	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-KeepHimBlindToAllElseThatMoves.jpg	normal	CONDITION		Free Peoples	Gondor		2				The Pelennor Fields	_	V3_26	'But we must at all costs keep his Eye from his true peril. We cannot achieve victory by arms, but by arms we can give the Ring-bearer his only chance, frail though it be.'	When you play this, heal each Free Peoples Man.  Shadow: The Shadow player may discard this to reconcile their hand.
103_27	King of the Dead, Dead Keeper	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-KingOfTheDeadDeadKeeper.jpg	normal	COMPANION	Dead Keeper	Free Peoples	Gondor	Wraith	4	7	4		The Pelennor Fields	_	V3_27	'Yet it is said in Harrowdale,' said Éowyn in a low voice. 'that in the moonless nights but little while ago a great host in strange array passed by.'	Enduring.  To play, add 2 threats. Each time King of the Dead is killed, heal every Wraith. Assignment: Exert King of the Dead and restore a Wraith to heal that Wraith.
103_28	Northern Signal-fire, Flame of Amon Din	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-NorthernSignalFireFlameOfAmonDin.jpg	normal	POSSESSION	Flame of Amon Din	Free Peoples	Gondor		2				The Pelennor Fields	_	V3_28	'On, Shadowfax! We must hasten. Time is short. See! The beacons of Gondor are alight, calling for aid. War is kindled.'	Beacon. To play, hinder 2 beacons. Response: If an unbound Man costing X is about to take a wound, spot X beacons to prevent that wound. Hinder a beacon.
103_29	Northern Signal-fire, Flame of Eilenach	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-NorthernSignalFireFlameOfEilenach.jpg	normal	POSSESSION	Flame of Eilenach	Free Peoples	Gondor		2				The Pelennor Fields	_	V3_29	'For I saw the beacons last night and the errand-riders; and Gandalf said that it was a sign...'	Beacon. To play, hinder 2 beacons. Skirmish: Hinder this beacon to make your unbound Man strength +1 for each of the following you can spot: ranger, knight, mounted Man, valiant Man, ring-bound Man, exhausted Man.
103_3	Mantle of the White Wizard	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-MantleOfTheWhiteWizard.jpg	normal	CONDITION		Free Peoples	Gandalf		2				The Pelennor Fields	_	V3_3	'Indeed I am Saruman, one might almost say, Saruman as he should have been.'	Each time you play a spell, you may hinder a [Gandalf] artifact to restore a Free Peoples card. Each time the fellowship moves to or from a sanctuary, you may exert Gandalf to heal another companion.
103_30	Northern Signal-fire, Flame of Nardol	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-NorthernSignalFireFlameOfNardol.jpg	normal	POSSESSION	Flame of Nardol	Free Peoples	Gondor		2				The Pelennor Fields	_	V3_30	'What is that?' cried Pippin suddenly, clutching at Gandalf's cloak. 'Look! Fire, red fire! Are there dragons in this land? Look, there is another!'	Beacon. To play, hinder 2 beacons. Archery: Hinder X beacons and discard X [Gondor] or [Rohan] conditions or possessions to make the fellowship archery total +X.
103_31	Pippin, Trollslayer	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-PippinTrollslayer.jpg	normal	COMPANION	Trollslayer	Free Peoples	Gondor	Hobbit	2	3	4		The Pelennor Fields	_	V3_31	'But now I must do my best...then almost I should draw level with old Merry. Well, I'll smite some of this beastly brood before the end.'	Knight. Enduring. To play, spot a [gondor] companion. Skirmish: Exert Pippin twice to make a minion he is skirmishing lose all keywords until the regroup phase.
103_32	Tormented Revenant	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-TormentedRevenant.jpg	normal	COMPANION		Free Peoples	Gondor	Wraith	3	4	3		The Pelennor Fields	_	V3_32	There they stood silent, hardly to be seen, save for a red gleam in their eyes that caught the glare of the ships that were burning.	Enduring. To play, spot or add 2 threats. This companion is strength +X, where X is the twilight cost of each minion skirmishing this companion.
103_33	Tormented Spectre	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-TormentedSpectre.jpg	normal	COMPANION		Free Peoples	Gondor	Wraith	2	5	2		The Pelennor Fields	_	V3_33	'At his command they fell back. \"Even the shades of Men are obedient to his will,\" I thought. \"They may serve his needs yet!'	Enduring. To play, add a threat. This companion is strength +1 for each hindered card you can spot.
103_34	Tormented Warrior	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-TormentedWarrior.jpg	normal	COMPANION		Free Peoples	Gondor	Wraith	3	6	2		The Pelennor Fields	_	V3_34	'For this war will last through years uncounted, and you shall be summoned once again ere the end.'	Enduring. To play, add a threat. This companion is strength +1 for each companion in the dead pile. This companion is strength +1 for each Wraith in the dead pile.
103_35	War-beacon	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-WarBeacon.jpg	normal	POSSESSION		Free Peoples	Gondor		1				The Pelennor Fields	_	V3_35		<b>Beacon</b>. To play, spot an unbound Man. Fellowship: Add (1) per beacon you can spot to play a beacon from the discard pile. Fellowship: Exert a Man and hinder a beacon to reveal the top 5 cards of your draw deck. You may take any [gondor] or [rohan] cards revealed into hand. Replace the rest in any order.
103_36	The Way is Shut	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-TheWayIsShut.jpg	normal	EVENT		Free Peoples	Gondor		1				The Pelennor Fields	_	V3_36	'Is it then your errand to seek death? For that is all that you will find on that road. They do not suffer the living to pass.'	Maneuver: Spot 3 [gondor] Wraiths to discard a Shadow condition.  You may exert a Wraith to hinder another Shadow condition. Skirmish: Make your Wraith strength +1 for each threat you can spot (limit +3).
103_37	Nor is He Early	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-NorIsHeEarly.jpg	normal	CONDITION		Shadow	Isengard		0				The Pelennor Fields	_	V3_37	...he arrives precisely when he's meant to.	To play, spot 2 [isengard] minions. Response: If a Free Peoples character is played, add (3).  If you can spot 5 or more companions (or if that character is [Gandalf]), you may discard an [isengard] card from hand to hinder that character.  Hinder this condition.
103_38	One Ill Turn Deserves Another	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-OneIllTurnDeservesAnother.jpg	normal	CONDITION		Shadow	Isengard		1				The Pelennor Fields	_	V3_38	'If they're such fools, I will...teach them a lesson.'	To play, spot 2 [isengard] minions (or Saruman). Each time your minion is hindered or discarded by a Free Peoples card, hinder a companion. Each time your condition is hindered or discarded by a Free Peoples card, hinder a Free Peoples condition.
103_39	Savage Fury	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-SavageFury.jpg	normal	CONDITION		Shadow	Isengard		1				The Pelennor Fields	_	V3_39		Each time your [isengard] minion wins a skirmish, you may discard another Savage Fury to hinder each Free Peoples card on a companion it was skirmishing. Maneuver: Discard a minion to make your [isengard] minion <b>fierce</b> or <b>relentless</b> until the regroup phase <i>(it participates in 1 extra round of skirmishes after fierce)</i>.
103_4	Saruman's Hospitality	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-SarumansHospitality.jpg	normal	POSSESSION		Free Peoples	Gandalf		1	1			The Pelennor Fields	_	V3_4		Pipeweed. Bearer must be an unbound companion bearing a pipe.  Each time the fellowship moves, spot 3 pipes of different cultures to make the number of Free Peoples cultures that can be counted -1 until the regroup phase.
103_40	A Wizard Knows Better	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-AWizardKnowsBetter.jpg	normal	EVENT		Shadow	Isengard		2				The Pelennor Fields	_	V3_40	'Despite the injuries that have been done to me, in which the men of Rohan, alas! have had some part, still I would save you, and deliver you from the ruin that draws nigh inevitably...'	Restore 2 [Isengard] cards.  Then you may exert X [isengard] minions (or spot Saruman and spot X [isengard] minions) to hinder an unbound companion costing up to X.
103_41	Bladetusk Charger	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-BladetuskCharger.jpg	normal	POSSESSION		Shadow	Raider		3	4	4		The Pelennor Fields	_	V3_41		Maneuver: Stack 1 or more Southron Men here to make this a <b>fierce</b> mounted Southron minion until the end of the turn that is strength +4 and <b>ambush (1)</b> for each Southron stacked here. At the start of each skirmish involving this minion, add a threat (or 2 threats if there are 4 Southrons stacked here).
103_42	Bladetusk Matriarch	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-BladetuskMatriarch.jpg	normal	ARTIFACT		Shadow	Raider		5	6	6		The Pelennor Fields	_	V3_42		Each time a Southron is played, you may stack a [raider] Man from play or hand here. Maneuver: Remove (6) to make this artifact a <b>fierce</b> mounted Southron minion until the end of the turn that is strength +3 and <b>ambush (1)</b> for each Southron stacked on her. She adds 1 to the Shadow archery total for each Southron stacked on her (limit 6).
103_43	Bladetusk Rearguard	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-BladetuskRearguard.jpg	normal	ARTIFACT		Shadow	Raider		4	5	5		The Pelennor Fields	_	V3_43	The great monsters were unfought,...like towers of defence, and the Haradrim rallied about them.	Regroup: Stack a Southron Man here. Maneuver: Remove (5) to make this artifact a <b>fierce</b> mounted Southron minion until the end of the turn that is strength +3 and <b>ambush (1)</b> for each Southron stacked on it.
103_44	Burn and Pillage	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-BurnAndPillage.jpg	normal	EVENT		Shadow	Raider		1				The Pelennor Fields	_	V3_44	For black against the glittering stream they beheld a fleet borne up on the wind: dromunds, and ships of great draught with many oars, and with black sails bellying in the breeze.	Hinder up to 4 [raider] cards to reinforce the same number of [raider] tokens. Draw a card for each 2 hindered Shadow cards you can spot.
103_45	Corsair Quartermaster	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-CorsairQuartermaster.jpg	normal	MINION		Shadow	Raider	Man	6	12	3	4	The Pelennor Fields	_	V3_45		<b>Corsair.</b> At the start of each skirmish involving this minion, the Free Peoples player may hinder any number of Free Peoples items on a character in that skirmish. This minion is <b>damage +1</b> for each Free Peoples item you can spot on each character in its skirmish.
103_46	Corsair Helmsman	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-CorsairHelmsman.jpg	normal	MINION		Shadow	Raider	Man	3	8	2	4	The Pelennor Fields	_	V3_46	They cried. 'Back to the walls! Come back to the City before all are overwhelmed!' But the wind that sped the ships blew all their clamour away.	<b>Corsair.</b> Response: If your [raider] card is about to be hindered or discarded by another card effect, exert or hinder this minion to prevent that.
103_47	Desert Wind Initiate	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-DesertWindInitiate.jpg	normal	MINION		Shadow	Raider	Man	1	7	2	4	The Pelennor Fields	_	V3_47	'From the North to the field of Dagorlad there is skirmish and rumour of war. In the South the Haradrim are moving, and fear has fallen on all our coastlands, so that little help will come to us thence.'	<b>Southron.</b>  Tracker. Ambush (3). Other Southrons are twilight cost -1. When you play this minion, remove (3) or hinder this minion.
103_48	Desert Wind Scout	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-DesertWindScout.jpg	normal	MINION		Shadow	Raider	Man	2	10	2	4	The Pelennor Fields	_	V3_48	All the Southrons had been accounted for...Of the enemy no movement could be seen; not even an orc-spy was abroad.	<b>Southron.</b>  Tracker.  Ambush (2).  When you play this minion, remove (3) or hinder this minion. Each time this minion is hindered, you may hinder or restore another [raider] minion.
103_49	Desert Wind Stalker	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-DesertWindStalker.jpg	normal	MINION		Shadow	Raider	Man	3	12	2	4	The Pelennor Fields	_	V3_49		<b>Southron.</b>  Tracker.  When you play this minion, remove (3) or hinder this minion. Southrons gain <b>ambush (1)</b>.
103_5	Shadowfax, Swiftest of All	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-ShadowfaxSwiftestOfAll.jpg	normal	POSSESSION	Swiftest of All	Free Peoples	Gandalf		2				The Pelennor Fields	_	V3_5		Bearer must be Gandalf. While you can spot a [gandalf] artifact, minions skirmishing bearer gain no strength or keyword bonuses from Shadow cards they bear. While bearer is unwounded or exhausted, bearer is strength +3.
103_50	Desert Wind Whisper	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-DesertWindWhisper.jpg	normal	MINION		Shadow	Raider	Man	5	15	3	4	The Pelennor Fields	_	V3_50	But they saw nothing, and heard no sound but the sigh of withered leaves and grass.	<b>Southron</b>. Tracker. When you play this minion, remove (4) or hinder this minion. Each minion with ambush (X) is strength +X.
103_51	Duty No Less Than Yours	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-DutyNoLessThanYours.jpg	normal	CONDITION		Shadow	Raider		2				The Pelennor Fields	_	V3_51	He wondered what the man's name was and where he came from; and if he was really evil of heart, or what lies or threats had led him on the long march...	Each time a [raider] minion dies, you may exert a [raider] minion to exert an unbound companion. If you can spot another Duty No Less Than Yours, you may discard it to also hinder that companion.
103_52	Hailing from the Far South	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-HailingFromTheFarSouth.jpg	normal	CONDITION		Shadow	Raider		2				The Pelennor Fields	_	V3_52		Each time you play a unique Southron, you may exert it to take a non-unique [raider] item or minion into hand from discard. Response: If your mounted Southron wins a skirmish, hinder this condition to make that Southron <b>relentless</b> until the regroup phase <i>(they participate in 1 extra round of skirmishes after fierce)</i>.
103_53	Honor of the Desert Warrior	lord-of-the-rings-ccg/the-pelennor-fields/LordOfTheRingsTcg-ThePelennorFields-HonorOfTheDesertWarrior.jpg	normal	EVENT		Shadow	Raider		2				The Pelennor Fields	_	V3_53	To the land of the Haradrim came only a tale from far off: a rumour of the wrath and terror of Gondor.	Exert a Southron and hinder all other minions to assign that Southron to an unbound companion.  The Free Peoples player may make that Southron strength +3, <b>ambush (4)</b>, and <b>fierce</b> until the regroup phase to prevent this.
