databaseId	name	imageUrl	cardBack	type	category	clan	group	capacity	discipline	poolCost	bloodCost	set	rarity	text	loadGroupId
stepsideways	Step Sideways	vampire-the-eternal-struggle/ragnarok/Vtes-Ragnarok-StepSideways.jpg	library	Action Modifier	Action Modifier							Ragnarok	Storyline Promo	Requires a werewolf. +2 stealth. NOT FOR LEGAL PLAY	playerNLibrary
sutrwarriorgiant	Sutr, Warrior Giant	vampire-the-eternal-struggle/ragnarok/Vtes-Ragnarok-SutrWarriorGiant.jpg	library	Ally	Ally							Ragnarok	Storyline Promo	Adversary with 9 life. 3 strength. Sutr prevents 1 damage each round. Cards that prevent damage cost the opposing minion 1 additional blood or life. During their unlock phase, each Methuselah burns an equipment they controls, or repays its cost. NOT FOR LEGAL PLAY	playerNLibrary
svalinnshieldofthesun	Svalinn, Shield of the Sun	vampire-the-eternal-struggle/ragnarok/Vtes-Ragnarok-SvalinnShieldOfTheSun.jpg	library	Equipment	Equipment							Ragnarok	Storyline Promo	Reward. Unique. This minion can prevent 1 damage each round of combat. This minion can burn Svalinn to prevent all damage from the opposing minion's strike. NOT FOR LEGAL PLAY	playerNLibrary
virustowyrm	Virus-to-Wyrm	vampire-the-eternal-struggle/ragnarok/Vtes-Ragnarok-VirusToWyrm.jpg	library	Ally	Ally					3		Ragnarok	Storyline Promo	Unique werewolf with 2 life. 2 strength, 1 bleed. While Virus-to-Wyrm is ready, other werewolves you control get +1 bleed. If Virus-to-Wyrm has 1 life during your unlock phase, he gains 1 life. NOT FOR LEGAL PLAY	playerNLibrary
allhighthe_storyline	All High, The (Storyline)	vampire-the-eternal-struggle/ragnarok/Vtes-Ragnarok-AllHighTheStoryline.jpg	crypt	Vampire	Vampire	Gangrel	ANY	11	ANI AUS DOM FOR PRO THA			Ragnarok	Storyline Promo	Independent. 2 votes (titled): +1 strength. +1 bleed. NOT FOR LEGAL PLAY	playerNCrypt
brunhildeadv_storyline	Brunhilde (Storyline ADV)	vampire-the-eternal-struggle/ragnarok/Vtes-Ragnarok-BrunhildeStorylineADV.jpg	crypt	Vampire	Vampire	Gangrel	3	8	ANI FOR PRE PRO			Ragnarok	Storyline Promo	Advanced, Anarch: Non-titled vampires you control can become Anarch as a +1 stealth action. [MERGED] Baron of Stockholm. NOT FOR LEGAL PLAY	playerNCrypt
valkyrie_storyline	Valkyrie (Storyline)	vampire-the-eternal-struggle/ragnarok/Vtes-Ragnarok-ValkyrieStoryline.jpg	crypt	Vampire	Vampire	Gangrel	3	4	for pre pro			Ragnarok	Storyline Promo	Independent: Valkyrie cannot perform (D) actions unless Brunhilde is ready. Non-unique. +1 strength. NOT FOR LEGAL PLAY	playerNCrypt
alanmeroni	Alan Meroni	vampire-the-eternal-struggle/redsign/Vtes-RedSign-AlanMeroni.jpg	library	Ally	Ally					1		RedSign	RS:C	Unique Celestial Chorus mage with 2 life. 0 strength, 0 bleed. Alan can lock to give a mage you control +1 stealth on an action to put a counter on The Red Sign.	playerNLibrary
alterself	Alter Self	vampire-the-eternal-struggle/redsign/Vtes-RedSign-AlterSelf.jpg	library	Action	Action							RedSign	RS:C	+1 stealth. Requires a mage. Put this card on this mage. This mage gains +2 strength. Once each combat this mage can burn 1 Quintessence counter to gain 1 additional strike.	playerNLibrary
andrewstuartadv_storyline	Andrew Stuart (Storyline ADV)	vampire-the-eternal-struggle/redsign/Vtes-RedSign-AndrewStuartStorylineADV.jpg	crypt	Vampire	Vampire	Tremere	4	5	AUS DOM THA			RedSign	RS:V	Advanced, Camarilla: If a Methuselah controls The Red Sign, he or she can burn 1 pool to lock Andrew during your unlock phase. [MERGED] During your unlock phase, Andrew can look at and reorder the top 3 cards of your library.	playerNCrypt
angelorossi	Angelo Rossi	vampire-the-eternal-struggle/redsign/Vtes-RedSign-AngeloRossi.jpg	library	Ally	Ally					2		RedSign	RS:C	Unique Order of Hermes mage with 3 life. 1 strength, 1 bleed. When Angelo is recruited he can search your library and/or ash heap for a weapon and equip with it (requirements and cost apply as normal; shuffle afterwards).	playerNLibrary
ankhsensutekadv_storyline	Ankh-Sen-Sutek (Storyline ADV)	vampire-the-eternal-struggle/redsign/Vtes-RedSign-AnkhSenSutekStorylineADV.jpg	crypt	Vampire	Vampire	Follower of Set	4	6	OBF PRE SER			RedSign	RS:V	Advanced, independent: Ankh-sen-Sutekh gets +1 stealth on actions to steal The Red Sign. [MERGED] +1 stealth.	playerNCrypt
aurelianarchambeau	Aurelian Archambeau	vampire-the-eternal-struggle/redsign/Vtes-RedSign-AurelianArchambeau.jpg	library	Ally	Ally					2		RedSign	RS:C	Unique Order of Hermes mage with 3 life. 1 strength, 1 bleed. Aurelian can lock to give another mage you control +1 stealth.	playerNLibrary
bindingoath	Binding Oath	vampire-the-eternal-struggle/redsign/Vtes-RedSign-BindingOath.jpg	library	Action	Action							RedSign	RS:C	+1 stealth action. Requires a mage. Choose and announce a minion card by name. Methuselahs cannot play any copy of the chosen card until your next unlock phase. This mage can burn 1 Quintessence counter to allow you to choose a master card by name instead.	playerNLibrary
callofthenephandi	Call of the Nephandi	vampire-the-eternal-struggle/redsign/Vtes-RedSign-CallOfTheNephandi.jpg	library	Master	Master							RedSign	RS:C	Put this card on a mage you control, and put 4 Quintessence counters on this mage. This mage is infernal. A mage can have only 1 Call of the Nephandi.	playerNLibrary
cecilialyons	Cecilia Lyons	vampire-the-eternal-struggle/redsign/Vtes-RedSign-CeciliaLyons.jpg	library	Ally	Ally					2		RedSign	RS:C	Unique Order of Hermes mage with 3 life. 1 strength, 1 bleed. Cecilia can strike: 2R damage.	playerNLibrary
colocation	Co-Location	vampire-the-eternal-struggle/redsign/Vtes-RedSign-CoLocation.jpg	library	Action Modifier	Action Modifier							RedSign	RS:C	Requires a mage. +2 stealth, and this mage can burn 1 Quintessence counter to make the current blocking attempt fail, and that minion cannot attempt to block this action again.	playerNLibrary
corpsecray	Corpse Cray	vampire-the-eternal-struggle/redsign/Vtes-RedSign-CorpseCray.jpg	library	Action	Action							RedSign	RS:C	Requires a mage. (D) Burn 1 blood from a ready vampire controlled by another Methuselah to put 1 Quintessence counter on this mage.	playerNLibrary
countermagick	Countermagick	vampire-the-eternal-struggle/redsign/Vtes-RedSign-Countermagick.jpg	library	Reaction	Reaction							RedSign	RS:C	Requires a mage. This mage burns 2 Quintessence counters to cancel a minion card requiring a Discipline or a mage as it is played, and its cost is not paid.	playerNLibrary
distorttime	Distort Time	vampire-the-eternal-struggle/redsign/Vtes-RedSign-DistortTime.jpg	library	Reaction	Reaction							RedSign	RS:C	Requires a mage. Only usable by a locked minion. This mage unlocks, and can burn 1 Quintessence to unlock another minion you control.	playerNLibrary
dualityadv_storyline	Duality (Storyline ADV)	vampire-the-eternal-struggle/redsign/Vtes-RedSign-DualityStorylineADV.jpg	crypt	Vampire	Vampire	Tzimisce	4	6	AUS VIC ani tha			RedSign	RS:V	Advanced, Sabbat: Duality gets +1 intercept while you control The Red Sign. [MERGED]: Duality gets [for] and [THA]	playerNCrypt
edwardgrey	Edward Grey	vampire-the-eternal-struggle/redsign/Vtes-RedSign-EdwardGrey.jpg	library	Ally	Ally					2		RedSign	RS:C	Unique Order of Hermes mage with 3 life. 1 strength, 1 bleed. Edward can search your crypt for a vampire with Thaumaturgy [tha], reveal it,  and move it to your uncontrolled region as a +1 stealth action (shuffle afterwards).	playerNLibrary
emmadodd	Emma Dodd	vampire-the-eternal-struggle/redsign/Vtes-RedSign-EmmaDodd.jpg	library	Ally	Ally					3		RedSign	RS:C	Unique Verbena mage with 4 life. 1 strength, 1 bleed. Emma can burn 1 life to prevent 1 damage inflicted to another mage you control in combat.	playerNLibrary
estobaldumas	Estobal Dumas	vampire-the-eternal-struggle/redsign/Vtes-RedSign-EstobalDumas.jpg	library	Ally	Ally					2		RedSign	RS:C	Unique Order of Hermes mage with 3 life. 1 strength, 1 bleed. Estobal can search your library or your ash heap for a card requiring a mage, reveal it and move it to your hand as a +1 stealth action (shuffle and discard down afterward).	playerNLibrary
exlibrisnecro	Ex Libris Necro	vampire-the-eternal-struggle/redsign/Vtes-RedSign-ExLibrisNecro.jpg	library	Equipment	Equipment							RedSign	RS:C	Unique equipment. You require 1 less counter to burn The Red Sign. If the bearer is a vampire, he or she gets +1 level of Necromancy [nec]. If the bearer is a mage and he or she is burned, shuffle him or her as well as this equipment into their owner's library.	playerNLibrary
exeterchantrylondon	Exeter Chantry, London	vampire-the-eternal-struggle/redsign/Vtes-RedSign-ExeterChantryLondon.jpg	library	Master	Master					1		RedSign	RS:C	Unique location. +1 hand size. During your unlock phase you can burn 1 pool to put 1 Quintessence counter on a mage you control.	playerNLibrary
frateranson	Frater Anson	vampire-the-eternal-struggle/redsign/Vtes-RedSign-FraterAnson.jpg	library	Ally	Ally					3		RedSign	RS:C	Unique Dreamspeaker mage with 4 life. 1 strength, 1 bleed. Frater Anson can recruit wraith allies and retainers requiring a clan or discipline as if he met that/those requirement(s), and can pay any blood cost with his life.	playerNLibrary
healself	Heal Self	vampire-the-eternal-struggle/redsign/Vtes-RedSign-HealSelf.jpg	library	Combat	Combat							RedSign	RS:C	Requires a mage. Prevent all damage from the opposing minion's strikes this round, and this mage can burn 1 Quintessence counter to prevent all damage from the opposing minion's strikes next round.	playerNLibrary
inferno	Inferno	vampire-the-eternal-struggle/redsign/Vtes-RedSign-Inferno.jpg	library	Combat	Combat							RedSign	RS:C	Requires a mage. Strike: 3R damage. This mage can burn 1 Quintessence counter to strike: 3R aggravated damage instead.	playerNLibrary
irvingsloan	Irving Sloan	vampire-the-eternal-struggle/redsign/Vtes-RedSign-IrvingSloan.jpg	library	Ally	Ally					2		RedSign	RS:C	Unique Dreamspeaker mage with 3 life. 1 strength, 1 bleed. Irving Sloan has +1 stealth.	playerNLibrary
jensmith	Jen Smith	vampire-the-eternal-struggle/redsign/Vtes-RedSign-JenSmith.jpg	library	Ally	Ally					2		RedSign	RS:C	Unique Marauder mage with 3 life. 1 strength, 1 bleed. Jen can play cards requiring Dementation [dem] as a vampire.	playerNLibrary
johannkurtzweil	Johann Kurtzweil	vampire-the-eternal-struggle/redsign/Vtes-RedSign-JohannKurtzweil.jpg	library	Ally	Ally							RedSign	RS:C	Unique Order of Hermes mage with 3 life. 1 strength, 1 bleed. When Johann is recruited put 2 Quintessence counters on him. During your unlock phase burn 1 blood from a vampire you control or burn Johann.	playerNLibrary
josiahlamb	Josiah Lamb	vampire-the-eternal-struggle/redsign/Vtes-RedSign-JosiahLamb.jpg	library	Ally	Ally					2		RedSign	RS:C	Unique Order of Hermes mage with 3 life. 1 strength, 1 bleed. Josiah can burn 1 life to strike: 1R aggravated damage with first strike.	playerNLibrary
locateweakness	Locate Weakness	vampire-the-eternal-struggle/redsign/Vtes-RedSign-LocateWeakness.jpg	library	Action Modifier	Action Modifier							RedSign	RS:C	Requires a mage. +2 bleed, and once this action if the target of the bleed is changed this mage can burn 1 Quintessence counter to choose the new target of the bleed.	playerNLibrary
manafromheaven	Mana From Heaven	vampire-the-eternal-struggle/redsign/Vtes-RedSign-ManaFromHeaven.jpg	library	Master	Master							RedSign	RS:C	Trifle. Requires a mage. Put 1 blood on a vampire, or put 1 Quintessence counter on a mage, or gain 1 pool.	playerNLibrary
marcusdeallegresse	Marcus de Allegresse	vampire-the-eternal-struggle/redsign/Vtes-RedSign-MarcusDeAllegresse.jpg	library	Ally	Ally							RedSign	RS:C	Unique Order of Hermes mage with 3 life. 1 strength. 1 bleed. When Marcus is recruited put 2 Quintessence counters on him. During your unlock phase burn 1 blood from a vampire you control or burn Marcus.	playerNLibrary
masterofcorrespondence	Master of Correspondence	vampire-the-eternal-struggle/redsign/Vtes-RedSign-MasterOfCorrespondence.jpg	library	Master	Master							RedSign	RS:C	Trifle. Put this card and 1 Quintessence counter on a mage you control. This mage gets 1 optional maneuver or press each combat. Once each combat this mage can burn 1 Quintessence counter before range is determined to set the range for the round. A mage can have only 1 Master of Correspondence.	playerNLibrary
masterofentropy	Master of Entropy	vampire-the-eternal-struggle/redsign/Vtes-RedSign-MasterOfEntropy.jpg	library	Master	Master							RedSign	RS:C	Trifle. Put this card and 1 Quintessence counter on a mage you control. While you control this mage you get 1 additional discard phase action. This mage can burn 1 Quintessence counter to move any card requiring a mage from his or her controller's ash heap back to his or her controller's hand. A mage can have only 1 Master of Entropy.	playerNLibrary
masterofforces	Master of Forces	vampire-the-eternal-struggle/redsign/Vtes-RedSign-MasterOfForces.jpg	library	Master	Master							RedSign	RS:C	Trifle. Put this card and 1 Quintessence counter on a mage you control. Each strike made in combat by this mage inflicts +1 damage. This mage can burn 1 Quintessence counter during combat to make the damage from his or her current strike unpreventable. A mage can have only 1 Master of Forces.	playerNLibrary
masteroflife	Master of Life	vampire-the-eternal-struggle/redsign/Vtes-RedSign-MasterOfLife.jpg	library	Master	Master							RedSign	RS:C	Trifle. Put this card and 1 Quintessence counter on a mage you control. This mage gains 1 life during his or her controller's unlock phase. This mage can burn 1 Quintessence counter to restore any mage, mortal or animal ally in play to his or her starting life. A mage can have only 1 Master of Life.	playerNLibrary
masterofmatter	Master of Matter	vampire-the-eternal-struggle/redsign/Vtes-RedSign-MasterOfMatter.jpg	library	Master	Master							RedSign	RS:C	Trifle. Put this card and 1 Quintessence counter on a mage you control. Equipment cards and location cards cost his or her controller 1 less pool, and his or her controller's minions 1 less blood. This mage can burn 1 Quintessence counter during your discard phase to burn any location or equipment card controlled by his or her controller's prey. A mage can have only 1 Master of Matter.	playerNLibrary
masterofmind	Master of Mind	vampire-the-eternal-struggle/redsign/Vtes-RedSign-MasterOfMind.jpg	library	Master	Master							RedSign	RS:C	Trifle. Put this card and 1 Quintessence counter on a mage you control. This mage gains +1 bleed and cannot be the target of other Methuselahs' actions. This mage can burn 1 Quintessence counter to cancel an action card which targets his or her controller, or which targets any minions with the same controller as this mage, as it is played, and its cost is not paid. A mage can have only 1 Master of Mind.	playerNLibrary
masterofprime	Master of Prime	vampire-the-eternal-struggle/redsign/Vtes-RedSign-MasterOfPrime.jpg	library	Master	Master							RedSign	RS:C	Trifle. Put this card and 1 Quintessence counter on a mage you control. This mage can add 1 Quintessence counter to any mage in play as a +1 stealth action. This mage can burn 1 Quintessence counter to search your library for a card requiring a mage, reveal it and move it to your hand (shuffle and discard down afterward). A mage can have only 1 Master of Prime.	playerNLibrary
masterofspirit	Master of Spirit	vampire-the-eternal-struggle/redsign/Vtes-RedSign-MasterOfSpirit.jpg	library	Master	Master							RedSign	RS:C	Trifle. Put this card and 1 Quintessence counter on a mage you control. This mage gets +1 stealth. This mage can burn 1 Quintessence counter before range is determined in combat to end the combat. A mage can have only 1 Master of Spirit.	playerNLibrary
