databaseId	name	imageUrl	cardBack	type	set	culture	element	traits	initiative	life	speed	experience	damage	setNumbers	text	loadGroupId
set7_07-094	Xtipimeno Mproutzino Thorakio	anachronism/set7/Anachronism-Set7-XtipimenoMproutzinoThorakio.jpg	default	Armor	set7	trojan		armor/torso	4	0	0	0	0	94	Dino: At the start of each round, roll one die.  If the roll is even, your defense rolls for the round gain +3.	playerNPool
set7_07-095	Krisi Tou Pari	anachronism/set7/Anachronism-Set7-KrisiTouPari.jpg	default	Special	set7	trojan		special/ability	5	0	0	0	0	95	Anapofasistos: After you roll two dice, if the roll is less than 6, you may re-roll the roll.  Iposxesi Omorfias: If the next card you reveal is an inspiration, you may attack with a weapon twice on your tern that round.	playerNPool
set7_07-096	Priam	anachronism/set7/Anachronism-Set7-Priam.jpg	default	Warrior	set7	trojan	water	warrior/male	0	8	3	6	1	96	Pneumatikos: If you have a mystic card in play, all of your rolls gain +1.  Agios: If you have a deity card in play, all of your attack rolls gain +1.	playerNWarrior
set7_07-097	Ekavi	anachronism/set7/Anachronism-Set7-Ekavi.jpg	default	Inspiration	set7	trojan	fire	inspiration/female	5	0	0	0	0	97	Kali Simnouli: Once each turn, after you and an opponent each make a roll, if any die in either roll is a +, you may set one die of your roll to 5.	playerNPool
set7_07-098	Spathi Tis Trias	anachronism/set7/Anachronism-Set7-SpathiTisTrias.jpg	default	Weapon	set7	trojan		weapon/sword(1 hand)	5	0	0	0	1	98	Epitaxinete: You gain +1 speed.	playerNPool
set7_07-099	Tihi Tis Trias	anachronism/set7/Anachronism-Set7-TihiTisTrias.jpg	default	Armor	set7	trojan		armor/location	3	0	0	0	0	99	Oxirono - Reveal: Place this card in any unoccupied space in the arena.  Katareusi: While you are in this card's row or column, set each of your defense rolls that are less than 8 to 8.	playerNPool
set7_07-100	Cassandra	anachronism/set7/Anachronism-Set7-Cassandra.jpg	default	Special	set7	trojan		special/female/mystic	5	0	0	0	0	100	Katara tis Dispistias: Before you are attacked, the attacker may choose to reduce all bonuses to their attack roll to 0.  If they do not, and the attack hits, deal 1 damage to that opponent.	playerNPool
pro_1_P01	Alexander III of Macedon	anachronism/pro/Anachronism-Pro-AlexanderIIIOfMacedon.jpg	default	Warrior	pro	greek	water	warrior/male	0	8	3	5	1	p01	Kalutera einai na kaeis para na argosviseis: If you do not win initiative, take 1 damage.  You always take the first turn each round.	playerNWarrior
pro_1_P02	Leonidas I of Sparta	anachronism/pro/Anachronism-Pro-LeonidasIOfSparta.jpg	default	Warrior	pro	greek	wood	warrior/male	0	7	3	6	1	p02	Romaleos: Once per round, one of your attack or defense rolls gains a bonus equal to the number of opposing warriors.  Improving Odds: When an opposing warrior is defeated, gain 2 life.	playerNWarrior
pro_1_P03	Bushido	anachronism/pro/Anachronism-Pro-Bushido.jpg	default	Inspiration	pro	japanese	fire	inspiration/code	7	0	0	0	0	p03	Soujoukouka: If all of your face-up cards are Japanese, all of your rolls gain +1.	playerNPool
pro_1_P04	Nobunaga	anachronism/pro/Anachronism-Pro-Nobunaga.jpg	default	Warrior	pro	japanese	water	warrior/male	0	8	3	5	1	p04	Houtan: Every time a reveal ability is used, gain 1 life.	playerNWarrior
pro_1_P05	Shinmen Takezo	anachronism/pro/Anachronism-Pro-ShinmenTakezo.jpg	default	Warrior	pro	japanese	wind	warrior/male	0	7	2	7	1	p05	Kyougou: Your attack rolls gain +2.  Your attacks with swords deal +1 damage.	playerNWarrior
pro_1_P06	Canute I of Denmark	anachronism/pro/Anachronism-Pro-CanuteIOfDenmark.jpg	default	Warrior	pro	norse	water	warrior/male	0	7	3	4	1	p06	Ydmyk: Once per challenge, at the beginning of a round, replace all modifiers on all attack grids with "+0" modifiers for that round.	playerNWarrior
pro_1_P07	Geat King Beowulf	anachronism/pro/Anachronism-Pro-GeatKingBeowulf.jpg	default	Warrior	pro	norse	earth	warrior/male	0	7	3	4	1	p07	Erfaren: Each round, if you win initiative, your attacks rolls gain +1 for that round.  If you do not win initiative, your defense rolls gain +1 for that round.	playerNWarrior
pro_1_P08	Gaius Julius	anachronism/pro/Anachronism-Pro-GaiusJulius.jpg	default	Warrior	pro	roman	fire	warrior/male	0	6	3	10	1	p08	Veni, Vidi, Vici: Once per turn, when you hit a warrior with a basic attack, turn that warrior to face any direction.	playerNWarrior
pro_1_P09	Mars	anachronism/pro/Anachronism-Pro-Mars.jpg	default	Inspiration	pro	roman	earth	inspiration/diety	4	0	0	0	0	p09	Concors: If all of your face-up cards are Roman, all of your rolls gain +1.	playerNPool
pro_1_P10	Spartacus of Thrace	anachronism/pro/Anachronism-Pro-SpartacusOfThrace.jpg	default	Warrior	pro	roman	earth	warrior/male	0	7	3	3	1	p10	Rebellis: Your critical hits deal +2 damage instead of doubling base damage.	playerNWarrior
pro_3_P11	Hattori Hanzo	anachronism/pro/Anachronism-Pro-HattoriHanzo.jpg	default	Warrior	pro	japanese	wind	warrior/male	0	7	3	7	1	p11	Kagekakushi: Once per round, before you make an attack with a one-handed weapon, move to the space directly behind an opposing warrior, if possible.  If you do, the attack roll gains +1 and the attack deals +1 damage.	playerNWarrior
pro_3_P12	Herakles of Thebes	anachronism/pro/Anachronism-Pro-HeraklesOfThebes.jpg	default	Warrior	pro	greek	earth	warrior/male	0	6	3	6	1	p12	Ellenike: When you make a basic attack roll, if you have no item in play, roll three dice and use the sum of all three.  If all three of the dice are the same number, the attack deals triple damage.  The attack cannot be a critical hit.	playerNWarrior
pro_3_P13	Naegling	anachronism/pro/Anachronism-Pro-Naegling.jpg	default	Weapon	pro	norse		weapon/sword(1 hand)	6	0	0	0	3	p13	Feigr: After each time you hit with this weapon, reduce its base damage by 1 for the rest of the game to a minimum of 1.	playerNPool
pro_3_P14	Clotho	anachronism/pro/Anachronism-Pro-Clotho.jpg	default	Inspiration	pro	greek	water	inspiration/fate	8	0	0	0	0	p14	Neoterikos: At the start of each round, if you revealed a Fate this round, gain +1 speed this round.	playerNPool
pro_3_P15	Lachesis	anachronism/pro/Anachronism-Pro-Lachesis.jpg	default	Inspiration	pro	greek	wood	inspiration/fate	12	0	0	0	0	p15	Horizo: You may have up to three fate inspirations in play.  Krino: Your attack rolls gain +1 for each fate you have in play.	playerNPool
pro_3_P16	Atropos	anachronism/pro/Anachronism-Pro-Atropos.jpg	default	Inspiration	pro	greek	aether	inspiration/fate	6	0	0	0	0	p16	Diaphthora - Reveal: If you have three Fates in play, deal 3 damage to an opponent.  This ability cannot reduce a warrior below 1 life.	playerNPool
pro_3_P17	Seth	anachronism/pro/Anachronism-Pro-Seth.jpg	default	Inspiration	pro	egyptian	water	inspiration/deity	5	0	0	0	0	p17	Isft: Each player reveal their support cards in reverse order (from right to left)	playerNPool
pro_3_P18	Stone of Destiny	anachronism/pro/Anachronism-Pro-StoneOfDestiny.jpg	default	Special	pro	briton scottish		special/item	3	0	0	0	0	p18	This card is also considered a Scottish card.  Coronacioun: Before you make a roll, if you do not have a Fire card, pick a number no greater than your experience.  You permanently lose that much experience and add that amount to this roll.	playerNPool
pro_3_P19	Chan Zhang	anachronism/pro/Anachronism-Pro-ChanZhang.jpg	default	Weapon	pro	chinese		weapon/bludgeon/polearm(2 hands)	7	0	0	0	1	p19	Feng Mo Zhang Fa: Twice each turn, after an attack misses you, you may immediately make an attack against the attacker, if possible.	playerNPool
pro_3_P20	Batu Khan	anachronism/pro/Anachronism-Pro-BatuKhan.jpg	default	Warrior	pro	mongol	wood	warrior/male	0	7	3	9	1	p20	Altan Ordon Ulus: Once per round, after you make a critical hit, you may immediately make another attack of the same type against the same opponent.	playerNWarrior
pro_4_P21	A'phiob Mhor	anachronism/pro/Anachronism-Pro-AphiobMhor.jpg	default	Special	pro	scottish		special/item	10	0	0	0	0	p21	Dualchas Priseil: At the end of each opponent's turn, if they are in the same space they were at the start of their turn, deal 1 damage to that warrior.	playerNPool
pro_4_P22	D'artagnan	anachronism/pro/Anachronism-Pro-Dartagnan.jpg	default	Warrior	pro	french	water	warrior/male	0	8	3	4	1	p22	Riposte: Once each turn, after you make an attack or defense roll, if the attack misses, you may move one space.  Your next attack roll with a French sword gains +1.	playerNWarrior
pro_4_P23	Allt A'bhonnaich	anachronism/pro/Anachronism-Pro-AlltAbhonnaich.jpg	default	Special	pro	scottish		special/location	9	0	0	0	0	p23	Dilse: Opposing cards cannot prevent you from using abilities on your support cards.  Cabhag: At the star of each round, if you have two or more support cards that match your warrior's element and/or culture, gain +1 speed for that round.	playerNPool
pro_4_P24	SSPW	anachronism/pro/Anachronism-Pro-SSPW.jpg	default	Special	pro	egyptian		special/location	5	0	0	0	0	p24	Tet: Before you make an attack roll, choose "odd" or "even."  If your attack roll matches your choice and the defense roll does not, this and your next attack deal +1 damage.  You cannot use this ability again this round.	playerNPool
pro_4_P25	Donar-Eiche	anachronism/pro/Anachronism-Pro-DonarEiche.jpg	default	Special	pro	german		special/location	6	0	0	0	0	p25	Standfestigkeit: At the start of each round, if you won initiative, your fist attack roll that round gains +2 if the defender has more experience than your warrior.  If you lost initiative, you may move one space.	playerNPool
pro_4_P26	Rapiere	anachronism/pro/Anachronism-Pro-Rapiere.jpg	default	Weapon	pro	french		weapon/sword(1 hand)	6	0	0	0	1	p26	Botte: Once each round, after you move outside of your turn, you may make an attack with this weapon, if possible.  This attack deals +1 damage.	playerNPool
pro_4_P27	San Jie Gun	anachronism/pro/Anachronism-Pro-SanJieGun.jpg	default	Weapon	pro	chinese		weapon/bludgeon(2 hands)	2	0	0	0	2	p27	Shou: Once each round, if your attack roll with this weapon is greater than the defense roll plus three, you may immediately make another attack with this weapon, if possible.	playerNPool
pro_4_P28	Volkerwanderung	anachronism/pro/Anachronism-Pro-Volkerwanderung.jpg	default	Inspiration	pro	german	earth	inspiration/quest	5	0	0	0	0	p28	Aufbruch - Reveal: Place this card in any unoccupied space in the arena.  Ziel der Hoffnung: Opposing warriors' defense rolls get -1.  Warriors cannot gain life.  When any warrior moves into this card's space, discard this card.	playerNPool
pro_4_P29	Wakinyan	anachronism/pro/Anachronism-Pro-Wakinyan.jpg	default	Inspiration	pro	native american	wind	inspiration/deity	3	0	0	0	0	p29	Kap'os'ic'iya: At the start of each round, if you used actions to move and to attack on your previous turn, all of your rolls that round gain +1, and the next support card you reveal gains +5 initiative.	playerNPool
pro_4_P30	Thahe Huhuwanap'in	anachronism/pro/Anachronism-Pro-ThaheHuhuwanapin.jpg	default	Armor	pro	native american		armor/torso	7	0	0	0	0	p30	Wanagi Chiyeyapi Nakiczinpi: Opposing warrior's weapon attack cannot deal more damage than the highest base damage among your weapons, minimum one.	playerNPool
pro_5_P31	Si An Bhru	anachronism/pro/Anachronism-Pro-SiAnBhru.jpg	default	Special	pro	irish		special/location	3	0	0	0	0	p31	Elric: After any other card is discarded, you may discard this card.  If you do your next attack roll is considered doubles.  Oidhreacht: Once each match, at the start of a game, if this card is in your discard pile, your warrior gains +2 experience.	playerNPool
pro_5_P32	Clairseach Bhoru	anachronism/pro/Anachronism-Pro-ClairseachBhoru.jpg	default	Special	pro	irish		special/item	7	0	0	0	0	p32	Comhcheol: If all of your face-up cards are Irish, your rolls gain +1.	playerNPool
pro_5_P33	Hawaiki	anachronism/pro/Anachronism-Pro-Hawaiki.jpg	default	Inspiration	pro	maori	earth	inspiration/location	6	0	0	0	0	p33	Iwi Whanui: If all of your face-up cards are Maori, your rolls gain +1.	playerNPool
pro_5_P34	Pou Whenua	anachronism/pro/Anachronism-Pro-PouWhenua.jpg	default	Weapon	pro	maori		weapon/bludgeon(2 hands)	4	0	0	0	2	p34	Tukituki - Action: Twice each round, if you have not missed with this weapon this round, make an attack with it if possible.	playerNPool
pro_5_P35	Ostovany Khourosh	anachronism/pro/Anachronism-Pro-OstovanyKhourosh.jpg	default	Special	pro	persian		special/item	2	0	0	0	0	p35	Dod: Opponents' weapon attacks use their warrior's basic attack grid instead of the weapon's attack grid.	playerNPool
pro_5_P36	Sagaris	anachronism/pro/Anachronism-Pro-Sagaris.jpg	default	Weapon	pro	persian		weapon/axe(1 hand)	8	0	0	0	0	p36	Siveshodan: When you attack with this weapon, if you have less experience than the defender, the attack roll gain +2 and the attack deals +1 damage	playerNPool
pro_5_P37	Rasputin	anachronism/pro/Anachronism-Pro-Rasputin.jpg	default	Inspiration	pro	russian	earth	inspiration/ally/male	5	0	0	0	0	p37	Ne'ukrotimiy: Before you take damage, if you are an earth warrior and the damage would reduce your life below 1, you may discard one of y our other face-up support cards to reduce the damage to 0.	playerNPool
pro_5_P38	Baba Yaga	anachronism/pro/Anachronism-Pro-BabaYaga.jpg	default	Inspiration	pro	russian	wood	inspiration/ally/female	9	0	0	0	0	p38	Skrytaya: Opponents cannot attack you with weapons more than once each round.  If any opponent has more than one weapon in play, you may attack with your weapons twice each round.	playerNPool
pro_5_P39	Godfrey of Bouillon	anachronism/pro/Anachronism-Pro-GodfreyOfBouillon.jpg	default	Warrior	pro	french	water	warrior/male	0	9	3	2	1	p39	Retournement: Each round, initiative is resolved from lowest to highest.	playerNWarrior
pro_5_P40	Gaiseric	anachronism/pro/Anachronism-Pro-Gaiseric.jpg	default	Warrior	pro	germanic	metal	warrior/male	0	7	3	5	1	p40	Bewaffnet: If you ever have a weapon card in play, discard it immediately.  Angriff - Action: Once each round, make an attack against an adjacent opponent.  This attack counts as an attack with a weapon and has a base damage of 2.  The attack roll gains +2 damage.	playerNWarrior
pro_6_P41	Liu Bei	anachronism/pro/Anachronism-Pro-LiuBei.jpg	default	Warrior	pro	chinese	wood	warrior/male	0	7	3	8	1	p41	Zhua zhuang ding: At the start of each round, you may get -2 experience to choose another player's card ability that give an attack roll, damage, or speed bonus.  That ability has no effect for that round.	playerNWarrior
